# $ ../../source/project4 -E 2.4 -l 100 -c 1e6 -s 0
c,E,CV,Mabs,Chi,M,accs
1.6200000000000000e+05,-1.2038727810322158e+00,1.1688160445592883e+00,1.0535721631347955e-01,2.6799519017019147e+01,1.4241099746297862e-02,2.7470000000000000e+03
1.6300000000000000e+05,-1.2038722314587027e+00,1.1690957639112862e+00,1.0534214023226850e-01,2.6721053856340323e+01,1.4738276452291702e-02,2.9260000000000000e+03
1.6400000000000000e+05,-1.2038525521185846e+00,1.1684183217460911e+00,1.0526342644252169e-01,2.6623844415535697e+01,1.4086214108450559e-02,2.7560000000000000e+03
1.6500000000000000e+05,-1.2038887230986479e+00,1.1681466685038888e+00,1.0575775540754298e-01,2.6729630140077255e+01,1.2868558372373502e-02,2.7950000000000000e+03
1.6600000000000000e+05,-1.2039235860024939e+00,1.1689215826315600e+00,1.0571433786543455e-01,2.6677140520349436e+01,1.2511149932831729e-02,2.6830000000000000e+03
1.6700000000000000e+05,-1.2039310040059639e+00,1.1696951536115052e+00,1.0579153657762529e-01,2.6634087528363075e+01,1.2728730965682840e-02,2.8220000000000000e+03
1.6800000000000000e+05,-1.2039383932238499e+00,1.1692179011693224e+00,1.0586300676781686e-01,2.6634410827434586e+01,1.2045979488217333e-02,2.8220000000000000e+03
1.6900000000000000e+05,-1.2039551742297383e+00,1.1674162753340271e+00,1.0556821793953881e-01,2.6565857827571957e+01,1.1722093952106792e-02,2.7470000000000000e+03
1.7000000000000000e+05,-1.2039448309127594e+00,1.1661109789641988e+00,1.0553890388880066e-01,2.6540221018095746e+01,1.1497499426473962e-02,2.8130000000000000e+03
1.7100000000000000e+05,-1.2039645779849242e+00,1.1654255563336322e+00,1.0554653598516968e-01,2.6462805455586778e+01,1.1212252559926550e-02,2.7860000000000000e+03
1.7200000000000000e+05,-1.2039739024773111e+00,1.1637761018094090e+00,1.0546616705716827e-01,2.6370788935479933e+01,1.1519373724571369e-02,2.7540000000000000e+03
1.7300000000000000e+05,-1.2039492234148936e+00,1.1618685557346584e+00,1.0529826301582072e-01,2.6326076486263958e+01,1.1204996502910387e-02,2.7700000000000000e+03
1.7400000000000000e+05,-1.2039414716007379e+00,1.1606434807641846e+00,1.0536020252757168e-01,2.6272700668637508e+01,1.0500428158458860e-02,2.8490000000000000e+03
1.7500000000000000e+05,-1.2038865080770966e+00,1.1598597388393763e+00,1.0516438534636946e-01,2.6217788639019915e+01,1.0151931703247411e-02,2.8590000000000000e+03
1.7600000000000000e+05,-1.2038987778478532e+00,1.1601022586040199e+00,1.0507660751927547e-01,2.6200713305152089e+01,9.6329634490713127e-03,2.7880000000000000e+03
1.7700000000000000e+05,-1.2038730515646805e+00,1.1603529526179450e+00,1.0497737187925493e-01,2.6138374919017654e+01,9.3975751549426282e-03,2.8610000000000000e+03
1.7800000000000000e+05,-1.2038626839175059e+00,1.1602786546593740e+00,1.0473839472811951e-01,2.6095179115307158e+01,9.2635153735091385e-03,2.9660000000000000e+03
1.7900000000000000e+05,-1.2038327003759757e+00,1.1605391527101812e+00,1.0454259361679544e-01,2.6028135306122298e+01,8.9797241356193540e-03,2.7610000000000000e+03
1.8000000000000000e+05,-1.2037988544508085e+00,1.1602660676174694e+00,1.0446037188682285e-01,2.5960135350606986e+01,8.9593091149493612e-03,2.9470000000000000e+03
1.8100000000000000e+05,-1.2037586466373114e+00,1.1591892489366649e+00,1.0445113562908494e-01,2.5911096463303856e+01,8.3637305871238285e-03,2.9020000000000000e+03
1.8200000000000000e+05,-1.2037176367162818e+00,1.1586731448619523e+00,1.0452863775473761e-01,2.5949580689738855e+01,7.8096768699073083e-03,2.8760000000000000e+03
1.8300000000000000e+05,-1.2036965065764667e+00,1.1580554471837563e+00,1.0467824328828804e-01,2.5978632703866197e+01,7.1123108616892809e-03,2.7610000000000000e+03
1.8400000000000000e+05,-1.2037401796729366e+00,1.1612852269907794e+00,1.0469653534491660e-01,2.5957256691568766e+01,6.5588491366894743e-03,2.7120000000000000e+03
1.8500000000000000e+05,-1.2037408143739763e+00,1.1614736045803875e+00,1.0464160193728683e-01,2.5877194270455512e+01,6.9741817611796691e-03,2.7220000000000000e+03
1.8600000000000000e+05,-1.2038150891661874e+00,1.1620978196161902e+00,1.0444385782872134e-01,2.5805081880952631e+01,6.8221826764372235e-03,2.7210000000000000e+03
1.8700000000000000e+05,-1.2038504564146715e+00,1.1634802825955881e+00,1.0466212159293266e-01,2.5788413397652942e+01,7.5624782755172437e-03,2.8210000000000000e+03
1.8800000000000000e+05,-1.2038541986478795e+00,1.1628930057062663e+00,1.0477448098680327e-01,2.5784465039414286e+01,8.1061100738825855e-03,2.7330000000000000e+03
1.8900000000000000e+05,-1.2038419161803378e+00,1.1622850449683353e+00,1.0473742043692892e-01,2.5715480558170764e+01,7.5716255469547777e-03,2.8510000000000000e+03
1.9000000000000000e+05,-1.2038151230782996e+00,1.1608580636978150e+00,1.0467844169241214e-01,2.5638779578901701e+01,8.0120073052247099e-03,2.8800000000000000e+03
1.9100000000000000e+05,-1.2038163297574358e+00,1.1591588320971156e+00,1.0458189852409150e-01,2.5597463771043888e+01,7.6454364113276892e-03,2.8260000000000000e+03
1.9200000000000000e+05,-1.2038315342107593e+00,1.1584627292972680e+00,1.0450205780178227e-01,2.5523297507065127e+01,7.8145238826881104e-03,2.6340000000000000e+03
1.9300000000000000e+05,-1.2037960860306423e+00,1.1579924827265657e+00,1.0442550763985678e-01,2.5472649015330866e+01,7.7535131942321539e-03,2.8540000000000000e+03
1.9400000000000000e+05,-1.2037655269818197e+00,1.1590142853226928e+00,1.0467157179602168e-01,2.5508734732157990e+01,8.3876495481982043e-03,2.8690000000000000e+03
1.9500000000000000e+05,-1.2037571499633335e+00,1.1585892073209916e+00,1.0440028512674293e-01,2.5473227097641960e+01,8.1998246162840183e-03,2.8630000000000000e+03
1.9600000000000000e+05,-1.2037510665761908e+00,1.1577661352594280e+00,1.0429193830643721e-01,2.5391141701481928e+01,7.7348064550691060e-03,2.9720000000000000e+03
1.9700000000000000e+05,-1.2037516073522470e+00,1.1556837991723377e+00,1.0405689412744097e-01,2.5337803653264896e+01,7.9045253577393008e-03,2.8740000000000000e+03
1.9800000000000000e+05,-1.2037112459027985e+00,1.1555416415611075e+00,1.0412305897444962e-01,2.5290384282773829e+01,7.7916202443422010e-03,2.9750000000000000e+03
1.9900000000000000e+05,-1.2037453078125235e+00,1.1556127717423563e+00,1.0425705197461319e-01,2.5297373630997502e+01,7.4575685549318847e-03,2.6290000000000000e+03
2.0000000000000000e+05,-1.2037373573132133e+00,1.1564354193407216e+00,1.0406196069019655e-01,2.5237688869279303e+01,7.7064104679476601e-03,2.6630000000000000e+03
2.0100000000000000e+05,-1.2037892070188705e+00,1.1559546966193659e+00,1.0406662155909671e-01,2.5181568021856918e+01,7.2578773239934139e-03,2.7070000000000000e+03
2.0200000000000000e+05,-1.2037562091276774e+00,1.1564210534944304e+00,1.0397872881817416e-01,2.5121959530769363e+01,6.8513522210286084e-03,2.8120000000000000e+03
2.0300000000000000e+05,-1.2037121393490673e+00,1.1572036181731771e+00,1.0391516593514318e-01,2.5098700683712465e+01,6.4771730188521231e-03,2.7300000000000000e+03
2.0400000000000000e+05,-1.2037223209690149e+00,1.1566735631765592e+00,1.0418500203430377e-01,2.5278775836724332e+01,5.6662006558791372e-03,2.7430000000000000e+03
2.0500000000000000e+05,-1.2037175857678744e+00,1.1561163981072606e+00,1.0412721498919518e-01,2.5239578540569184e+01,5.9838732493987835e-03,2.7950000000000000e+03
2.0600000000000000e+05,-1.2036922636297882e+00,1.1564260124994650e+00,1.0394226532880910e-01,2.5188815095122138e+01,5.7561924456677399e-03,2.8260000000000000e+03
2.0700000000000000e+05,-1.2036926642866459e+00,1.1566248082297130e+00,1.0385647122477669e-01,2.5131324491869826e+01,5.6867232525446738e-03,2.8380000000000000e+03
2.0800000000000000e+05,-1.2036780977014534e+00,1.1557011129960626e+00,1.0388707650443989e-01,2.5086895426591532e+01,6.1144234883486132e-03,2.8430000000000000e+03
2.0900000000000000e+05,-1.2037195496672264e+00,1.1566564697792960e+00,1.0411058415988442e-01,2.5268257899020810e+01,5.3965607820058272e-03,2.7830000000000000e+03
2.1000000000000000e+05,-1.2037366241113137e+00,1.1590933013609093e+00,1.0463440840757901e-01,2.5761755449809943e+01,4.3602649511192805e-03,2.9330000000000000e+03
2.1100000000000000e+05,-1.2037294496234616e+00,1.1586803121140434e+00,1.0463375244667086e-01,2.5703241222826463e+01,4.6942905483860270e-03,2.8990000000000000e+03
2.1200000000000000e+05,-1.2036962353951162e+00,1.1586001976196552e+00,1.0452169187881188e-01,2.5686806645871897e+01,4.9049051655416717e-03,2.8920000000000000e+03
2.1300000000000000e+05,-1.2036833967915643e+00,1.1585347904989289e+00,1.0456863582800081e-01,2.5616072435272450e+01,4.3450162205811238e-03,2.9360000000000000e+03
2.1400000000000000e+05,-1.2036419661590365e+00,1.1582137524274490e+00,1.0440440465231471e-01,2.5577566133806531e+01,4.2744276895902355e-03,2.8550000000000000e+03
2.1500000000000000e+05,-1.2036393933051475e+00,1.1571446162720935e+00,1.0448659773675473e-01,2.5541934376107132e+01,4.0016548760238319e-03,2.8790000000000000e+03
2.1600000000000000e+05,-1.2036216165665898e+00,1.1562739526604613e+00,1.0431475317243900e-01,2.5497488358002702e+01,4.0518932782718604e-03,2.9180000000000000e+03
2.1700000000000000e+05,-1.2035818507748812e+00,1.1559588246352765e+00,1.0408447703005977e-01,2.5468285635413274e+01,4.1706406882917593e-03,2.9030000000000000e+03
2.1800000000000000e+05,-1.2035974293695901e+00,1.1561149541060958e+00,1.0408801427516387e-01,2.5422852169877277e+01,3.7812817372397376e-03,2.8370000000000000e+03
2.1900000000000000e+05,-1.2035847562339896e+00,1.1559224386332143e+00,1.0416722115424132e-01,2.5394470054432354e+01,3.2127195766229379e-03,2.7600000000000000e+03
2.2000000000000000e+05,-1.2036044290707770e+00,1.1554579613362956e+00,1.0414448934323024e-01,2.5432225250522645e+01,3.1140776632833486e-03,2.6930000000000000e+03
2.2100000000000000e+05,-1.2036006244315636e+00,1.1545947359481621e+00,1.0392853516499924e-01,2.5392894070967433e+01,3.1144393011796330e-03,2.6850000000000000e+03
2.2200000000000000e+05,-1.2035896703168003e+00,1.1540376781961985e+00,1.0410890221215220e-01,2.5406555107419894e+01,2.4779257751091212e-03,2.9220000000000000e+03
2.2300000000000000e+05,-1.2035585006345264e+00,1.1535499612562772e+00,1.0390386859251753e-01,2.5366255005444010e+01,2.3628064448141485e-03,2.8000000000000000e+03
2.2400000000000000e+05,-1.2036133838688219e+00,1.1541232383137361e+00,1.0402465346136848e-01,2.5486882229947717e+01,2.9291226378453670e-03,2.7470000000000000e+03
2.2500000000000000e+05,-1.2036310256398859e+00,1.1530778855199202e+00,1.0390471153461540e-01,2.5471177564679394e+01,3.1621761681059194e-03,2.8070000000000000e+03
2.2600000000000000e+05,-1.2036273237729036e+00,1.1513623138336051e+00,1.0367585099180976e-01,2.5438378173325901e+01,3.1462037778593899e-03,2.8530000000000000e+03
2.2700000000000000e+05,-1.2036112633865048e+00,1.1503283416898922e+00,1.0357475429623657e-01,2.5374361598295479e+01,3.2533971215985831e-03,2.7750000000000000e+03
2.2800000000000000e+05,-1.2036384717610888e+00,1.1499890983441017e+00,1.0349821009556977e-01,2.5333498565056352e+01,2.9153249327853823e-03,2.7090000000000000e+03
2.2900000000000000e+05,-1.2036254164828974e+00,1.1496349851109295e+00,1.0360288295684297e-01,2.5317060123039351e+01,2.7877389181706629e-03,2.9020000000000000e+03
2.3000000000000000e+05,-1.2036162573206204e+00,1.1490223738959888e+00,1.0357771574906197e-01,2.5251165220736361e+01,2.4113521245559804e-03,2.9610000000000000e+03
2.3100000000000000e+05,-1.2036146683347693e+00,1.1495092016929347e+00,1.0364257124428033e-01,2.5244021758823248e+01,2.1731559603638080e-03,2.7540000000000000e+03
2.3200000000000000e+05,-1.2035922121025340e+00,1.1495542297175982e+00,1.0346812901668527e-01,2.5223764366546600e+01,2.0329334787350054e-03,2.8810000000000000e+03
2.3300000000000000e+05,-1.2035847434131184e+00,1.1509650364357773e+00,1.0332963120329955e-01,2.5175667808171237e+01,2.2599739915279333e-03,2.7760000000000000e+03
2.3400000000000000e+05,-1.2036008717911462e+00,1.1516313259919277e+00,1.0344865363823233e-01,2.5346546462734626e+01,2.6732449861325380e-03,2.7770000000000000e+03
2.3500000000000000e+05,-1.2036161446121507e+00,1.1513392640060434e+00,1.0332299777447757e-01,2.5308622229240999e+01,2.9055714656533375e-03,2.9030000000000000e+03
2.3600000000000000e+05,-1.2036071287833525e+00,1.1516435888937364e+00,1.0341251350629871e-01,2.5278495743752380e+01,2.6989690721649483e-03,2.9300000000000000e+03
2.3700000000000000e+05,-1.2036058733929393e+00,1.1512538401171979e+00,1.0333810068311948e-01,2.5229584866108898e+01,2.7866700984384030e-03,3.0100000000000000e+03
2.3800000000000000e+05,-1.2035754454813214e+00,1.1510210848154707e+00,1.0324860315712958e-01,2.5182265819928627e+01,2.4497762614442797e-03,2.9980000000000000e+03
2.3900000000000000e+05,-1.2036188551512337e+00,1.1516937434300780e+00,1.0324732950908155e-01,2.5220196476480204e+01,2.1606210852674257e-03,2.8280000000000000e+03
2.4000000000000000e+05,-1.2036299548751881e+00,1.1504776334871227e+00,1.0334027274886355e-01,2.5184485777728455e+01,2.5837159011837451e-03,2.8360000000000000e+03
2.4100000000000000e+05,-1.2036355102260987e+00,1.1501982906093409e+00,1.0314165003464716e-01,2.5149884591409851e+01,2.5941419330210249e-03,2.8190000000000000e+03
2.4200000000000000e+05,-1.2036530113511927e+00,1.1495862247924218e+00,1.0325438324635022e-01,2.5172818752005359e+01,3.0737178771988545e-03,2.7240000000000000e+03
2.4300000000000000e+05,-1.2036285941210119e+00,1.1487971622755544e+00,1.0309182595956395e-01,2.5138254287257801e+01,3.2020460821148887e-03,2.6700000000000000e+03
2.4400000000000000e+05,-1.2036127606034401e+00,1.1482021996254723e+00,1.0290285285716043e-01,2.5092150527117475e+01,3.0089753730517498e-03,2.8660000000000000e+03
2.4500000000000000e+05,-1.2036046122260724e+00,1.1479241563488420e+00,1.0272813580352734e-01,2.5051426520392873e+01,2.8440194121656646e-03,2.7140000000000000e+03
2.4600000000000000e+05,-1.2036426827533222e+00,1.1483441044550597e+00,1.0260883085841115e-01,2.5024637077624394e+01,2.8576330990524429e-03,2.8440000000000000e+03
2.4700000000000000e+05,-1.2036564953178328e+00,1.1483915165894560e+00,1.0288770409836398e-01,2.5133378687166534e+01,2.2426168315108036e-03,2.8730000000000000e+03
2.4800000000000000e+05,-1.2036410272539224e+00,1.1482998768985271e+00,1.0275535824452320e-01,2.5117529207580432e+01,2.2537715573727525e-03,2.6660000000000000e+03
2.4900000000000000e+05,-1.2036530584214520e+00,1.1484887720592736e+00,1.0265257649567673e-01,2.5072470411925199e+01,2.1965847526716760e-03,2.6520000000000000e+03
2.5000000000000000e+05,-1.2036509869960521e+00,1.1478609074377972e+00,1.0259488962044151e-01,2.5045670452501170e+01,1.8523965904136382e-03,2.6880000000000000e+03
2.5100000000000000e+05,-1.2036915199541038e+00,1.1486727578901790e+00,1.0291760032828554e-01,2.5115301640515209e+01,1.1135628941717365e-03,2.8290000000000000e+03
2.5200000000000000e+05,-1.2036745758945400e+00,1.1477371579010247e+00,1.0286407038067309e-01,2.5041020111898494e+01,1.0845552200189682e-03,2.7470000000000000e+03
2.5300000000000000e+05,-1.2037024454448797e+00,1.1477161855819740e+00,1.0268666447958703e-01,2.4996847229478803e+01,1.0625064723064335e-03,2.7530000000000000e+03
2.5400000000000000e+05,-1.2036663225735331e+00,1.1471646044067003e+00,1.0254391833103019e-01,2.4963077980136600e+01,1.2576273321758577e-03,2.8450000000000000e+03
2.5500000000000000e+05,-1.2036499747059815e+00,1.1465494935307652e+00,1.0250619487766714e-01,2.4955513005569124e+01,1.5606738797102758e-03,2.7730000000000000e+03
2.5600000000000000e+05,-1.2036642559989998e+00,1.1456552251324885e+00,1.0300433357682195e-01,2.5244784807356385e+01,2.4499951172065734e-03,2.6920000000000000e+03
2.5700000000000000e+05,-1.2036784261539839e+00,1.1461488730279314e+00,1.0300032295594180e-01,2.5243146745427619e+01,2.7611892560729335e-03,2.8890000000000000e+03
2.5800000000000000e+05,-1.2036777903961613e+00,1.1466370384084681e+00,1.0292242355649785e-01,2.5198100004182781e+01,2.9315149941279298e-03,2.8800000000000000e+03
2.5900000000000000e+05,-1.2036354608669464e+00,1.1469167080195621e+00,1.0310931077486186e-01,2.5199883850465618e+01,3.5044660059227566e-03,2.7820000000000000e+03
2.6000000000000000e+05,-1.2036291706570359e+00,1.1458302043264526e+00,1.0334232483721216e-01,2.5232339647513037e+01,4.1205541517148015e-03,2.7180000000000000e+03
2.6100000000000000e+05,-1.2036442649645021e+00,1.1457611217515338e+00,1.0366628710234826e-01,2.5416691306528239e+01,4.8183393933356579e-03,2.7240000000000000e+03
2.6200000000000000e+05,-1.2036711661405872e+00,1.1460527744527078e+00,1.0360350609348820e-01,2.5375439974454650e+01,5.1088331723924719e-03,2.6810000000000000e+03
2.6300000000000000e+05,-1.2036838977798563e+00,1.1472156832387879e+00,1.0367570693647553e-01,2.5480846194488290e+01,4.7809863840821898e-03,2.8330000000000000e+03
2.6400000000000000e+05,-1.2037311570789504e+00,1.1479280342549707e+00,1.0391665334601005e-01,2.5487387901206887e+01,4.1292207226487779e-03,2.9170000000000000e+03
2.6500000000000000e+05,-1.2037493096252467e+00,1.1469875045296631e+00,1.0379508152799424e-01,2.5429347653236270e+01,4.1673472930290828e-03,2.6840000000000000e+03
2.6600000000000000e+05,-1.2037597903767279e+00,1.1462994774529298e+00,1.0397242341194206e-01,2.5400734556052669e+01,3.5841331423566076e-03,2.7620000000000000e+03
2.6700000000000000e+05,-1.2037531559806891e+00,1.1464288423334559e+00,1.0396970722956093e-01,2.5376587387094904e+01,3.2934191257710643e-03,2.7640000000000000e+03
2.6800000000000000e+05,-1.2037602158200902e+00,1.1465653539045404e+00,1.0377681874321365e-01,2.5350235375118682e+01,3.3817023070809439e-03,2.7780000000000000e+03
2.6900000000000000e+05,-1.2037332381664010e+00,1.1456737383579214e+00,1.0364034037048188e-01,2.5323492700808362e+01,3.5817338969000119e-03,2.8540000000000000e+03
2.7000000000000000e+05,-1.2037380498590746e+00,1.1454917717430120e+00,1.0371431216921419e-01,2.5325721693368493e+01,3.2886767086047833e-03,2.7480000000000000e+03
2.7100000000000000e+05,-1.2037326740491734e+00,1.1445989404085817e+00,1.0372141136010568e-01,2.5359331465114259e+01,3.1263449212364531e-03,3.0050000000000000e+03
2.7200000000000000e+05,-1.2037051569663346e+00,1.1445162235433235e+00,1.0367183135356120e-01,2.5321327339860389e+01,3.2926430417535230e-03,2.8650000000000000e+03
2.7300000000000000e+05,-1.2037173680682489e+00,1.1438442653960859e+00,1.0346125618587478e-01,2.5299133931939249e+01,3.2150006776531953e-03,2.8370000000000000e+03
2.7400000000000000e+05,-1.2037255761840286e+00,1.1440733842023960e+00,1.0380691457330447e-01,2.5407681420561264e+01,3.9265199762044669e-03,2.7450000000000000e+03
2.7500000000000000e+05,-1.2037335166053942e+00,1.1433082114811988e+00,1.0368098297824371e-01,2.5373105805625578e+01,3.9855055072527011e-03,2.7990000000000000e+03
2.7600000000000000e+05,-1.2037549240763621e+00,1.1437380614514567e+00,1.0381830210760107e-01,2.5392691663990554e+01,3.4740279926522006e-03,2.8650000000000000e+03
2.7700000000000000e+05,-1.2037553337352573e+00,1.1429419852312035e+00,1.0389798159573431e-01,2.5369204396396739e+01,3.0330374258576683e-03,2.7710000000000000e+03
2.7800000000000000e+05,-1.2037446153071392e+00,1.1420650290542593e+00,1.0380272013410025e-01,2.5327757795580993e+01,2.9010284135668578e-03,2.8990000000000000e+03
2.7900000000000000e+05,-1.2037496582449525e+00,1.1413462029226746e+00,1.0368483267085064e-01,2.5279359031963047e+01,2.8372084687868500e-03,2.8850000000000000e+03
2.8000000000000000e+05,-1.2037683651129818e+00,1.1416629691634119e+00,1.0360601140710211e-01,2.5253501032162983e+01,2.7121574565805123e-03,2.9110000000000000e+03
2.8100000000000000e+05,-1.2037596051259605e+00,1.1410570311194492e+00,1.0366125031583517e-01,2.5208926882767837e+01,2.2792082590453416e-03,2.8690000000000000e+03
2.8200000000000000e+05,-1.2037779426314090e+00,1.1406046695877903e+00,1.0388321034322573e-01,2.5252568111992694e+01,1.6850762940556947e-03,2.6880000000000000e+03
2.8300000000000000e+05,-1.2037628418274140e+00,1.1401541279158038e+00,1.0374223624651505e-01,2.5222140140322949e+01,1.5057480362260203e-03,2.8710000000000000e+03
2.8400000000000000e+05,-1.2037561431121722e+00,1.1390161499391414e+00,1.0364015830930173e-01,2.5176439545906565e+01,1.6962637455501916e-03,3.0070000000000000e+03
2.8500000000000000e+05,-1.2037685355489980e+00,1.1389137414190917e+00,1.0380950522980620e-01,2.5260488120660582e+01,1.8009985929873932e-03,2.8400000000000000e+03
2.8600000000000000e+05,-1.2038047671161989e+00,1.1396640664701247e+00,1.0414906870954997e-01,2.5420318011044991e+01,2.4969094513655546e-03,2.6410000000000000e+03
2.8700000000000000e+05,-1.2038034710680452e+00,1.1390420751904862e+00,1.0425523395388867e-01,2.5410855066421316e+01,2.9572273267340532e-03,2.7930000000000000e+03
2.8800000000000000e+05,-1.2038132381484787e+00,1.1391286592770160e+00,1.0425324356512651e-01,2.5381195616110755e+01,3.2210929823160333e-03,2.8850000000000000e+03
2.8900000000000000e+05,-1.2038403548776648e+00,1.1391268107222601e+00,1.0435871986602122e-01,2.5360165936104064e+01,3.6717658416406864e-03,3.0170000000000000e+03
2.9000000000000000e+05,-1.2038185992462096e+00,1.1391018625281544e+00,1.0426576322150613e-01,2.5316157575366088e+01,3.9149520174068366e-03,3.0010000000000000e+03
2.9100000000000000e+05,-1.2038341751402917e+00,1.1398787709884346e+00,1.0422479716564549e-01,2.5270531895418063e+01,3.8219628111243603e-03,2.9840000000000000e+03
2.9200000000000000e+05,-1.2038511511946877e+00,1.1402374375637414e+00,1.0414924263958000e-01,2.5227592275868481e+01,3.7284742175540493e-03,2.9780000000000000e+03
2.9300000000000000e+05,-1.2038378790516073e+00,1.1402503866334963e+00,1.0409054576605541e-01,2.5224018022418964e+01,3.7506206463459174e-03,2.8200000000000000e+03
2.9400000000000000e+05,-1.2038251788259224e+00,1.1399944835032028e+00,1.0405651477375927e-01,2.5193135549204882e+01,3.4454202536726066e-03,2.8010000000000000e+03
2.9500000000000000e+05,-1.2038610879285156e+00,1.1407637618554549e+00,1.0411246673740088e-01,2.5243817296679790e+01,3.0887508855902183e-03,2.9060000000000000e+03
2.9600000000000000e+05,-1.2038399221624252e+00,1.1402914496055909e+00,1.0390552261647765e-01,2.5227698747951568e+01,3.0046797139198856e-03,3.0460000000000000e+03
2.9700000000000000e+05,-1.2038451116326208e+00,1.1415741666592658e+00,1.0415924660186329e-01,2.5357680376623591e+01,2.4193400022222145e-03,2.9470000000000000e+03
2.9800000000000000e+05,-1.2038519562014893e+00,1.1426636716288825e+00,1.0436101086909105e-01,2.5388576718885258e+01,1.8599306713735859e-03,2.7210000000000000e+03
2.9900000000000000e+05,-1.2038745957371380e+00,1.1423655806342141e+00,1.0434866037237334e-01,2.5424215254936598e+01,2.1444844666071352e-03,2.9850000000000000e+03
3.0000000000000000e+05,-1.2038679564401453e+00,1.1433817010652274e+00,1.0422484658384472e-01,2.5386332039914929e+01,2.2369358768804105e-03,2.6500000000000000e+03
3.0100000000000000e+05,-1.2038852827731470e+00,1.1432619544532565e+00,1.0458849638373295e-01,2.5577948114895225e+01,2.9394148192198695e-03,2.8890000000000000e+03
3.0200000000000000e+05,-1.2038699699669868e+00,1.1430849009364223e+00,1.0463003168863678e-01,2.5577252776544288e+01,2.5738782321912839e-03,2.8910000000000000e+03
3.0300000000000000e+05,-1.2038749033831571e+00,1.1432616075883724e+00,1.0478741060260527e-01,2.5591153861105035e+01,3.0643179395447541e-03,2.7460000000000000e+03
3.0400000000000000e+05,-1.2038905214127584e+00,1.1431246181567096e+00,1.0461707362804727e-01,2.5558260214344706e+01,2.9360686313531863e-03,3.0370000000000000e+03
3.0500000000000000e+05,-1.2038886613486512e+00,1.1434415456238720e+00,1.0462564909623247e-01,2.5525152035937587e+01,3.0211520617965189e-03,2.7750000000000000e+03
3.0600000000000000e+05,-1.2038854435116226e+00,1.1429055967306099e+00,1.0446434750213233e-01,2.5495978145114243e+01,2.9297355237401183e-03,2.9050000000000000e+03
3.0700000000000000e+05,-1.2038768473066863e+00,1.1431103943371110e+00,1.0446643105397052e-01,2.5487690084322647e+01,2.9051410255992649e-03,2.7230000000000000e+03
3.0800000000000000e+05,-1.2038724354791057e+00,1.1440927914887047e+00,1.0432758140395647e-01,2.5457350340085696e+01,3.0629608345427448e-03,2.9020000000000000e+03
3.0900000000000000e+05,-1.2038561480383558e+00,1.1435846501826827e+00,1.0432939569774856e-01,2.5444968728796706e+01,3.3279503949825403e-03,2.8790000000000000e+03
3.1000000000000000e+05,-1.2038606998041941e+00,1.1435710418617562e+00,1.0429180809094164e-01,2.5442273060498817e+01,3.6028412811571577e-03,2.8810000000000000e+03
3.1100000000000000e+05,-1.2038753920405401e+00,1.1436267425518276e+00,1.0419701415751075e-01,2.5412756625479059e+01,3.7472458287915473e-03,2.7610000000000000e+03
3.1200000000000000e+05,-1.2039021144163000e+00,1.1439565461185865e+00,1.0418017890968299e-01,2.5392180470874727e+01,3.4360736023281982e-03,2.7690000000000000e+03
3.1300000000000000e+05,-1.2039229689362014e+00,1.1440476272850193e+00,1.0429470129488404e-01,2.5413797019047021e+01,3.0309494218868308e-03,2.8450000000000000e+03
3.1400000000000000e+05,-1.2039207391059263e+00,1.1442063834259495e+00,1.0431590727418065e-01,2.5360733456193298e+01,3.3745242849545064e-03,2.6430000000000000e+03
3.1500000000000000e+05,-1.2039256408709815e+00,1.1439206297007494e+00,1.0443703734273858e-01,2.5375298542606878e+01,3.7703397766991214e-03,2.7470000000000000e+03
3.1600000000000000e+05,-1.2039067800418353e+00,1.1445647704290847e+00,1.0432694706662321e-01,2.5350201639494337e+01,3.8652156164062776e-03,2.9350000000000000e+03
3.1700000000000000e+05,-1.2038932457626317e+00,1.1441767636184685e+00,1.0418520635581592e-01,2.5322198313566382e+01,3.6812331822297091e-03,2.9140000000000000e+03
3.1800000000000000e+05,-1.2038849349530347e+00,1.1441961193048500e+00,1.0436280389055380e-01,2.5375796012558919e+01,4.1717000889934311e-03,2.8490000000000000e+03
3.1900000000000000e+05,-1.2038903263626133e+00,1.1436171564496020e+00,1.0434694624781742e-01,2.5326934842258680e+01,4.4672004162996356e-03,2.8310000000000000e+03
3.2000000000000000e+05,-1.2038893728457098e+00,1.1438521886466899e+00,1.0427140102687178e-01,2.5332326981800811e+01,4.6146124543360797e-03,2.7200000000000000e+03
3.2100000000000000e+05,-1.2038952937841316e+00,1.1436930099791951e+00,1.0442625599297198e-01,2.5400493355021222e+01,5.0094753598898447e-03,2.9040000000000000e+03
3.2200000000000000e+05,-1.2038840562606949e+00,1.1431835278785891e+00,1.0430291148164135e-01,2.5368431984171981e+01,5.1091872385489491e-03,2.8620000000000000e+03
3.2300000000000000e+05,-1.2038781898508053e+00,1.1429107858587264e+00,1.0438265206609267e-01,2.5412692045749438e+01,4.7199290404673667e-03,2.8680000000000000e+03
3.2400000000000000e+05,-1.2038255449828859e+00,1.1446565775681907e+00,1.0430921386045104e-01,2.5394566007819201e+01,4.5513489155897665e-03,2.7630000000000000e+03
3.2500000000000000e+05,-1.2038226577764377e+00,1.1444143808224343e+00,1.0440542644484171e-01,2.5388070579653618e+01,4.1431121750394621e-03,2.7950000000000000e+03
