# $ ./project4 -L 20 -E 1 -c 1E4 -s 1
c,E,CV,Mabs,Chi,M
1.0000000000000000e+03,-1.9368131868131868e+00,1.0304788837536179e+01,8.8983516483516478e-01,2.9516262858021147e+01,8.8982517482517476e-01
1.0100000000000000e+03,-1.9373590504451039e+00,1.0215172567631525e+01,8.9090504451038566e-01,2.9270166917615462e+01,8.9089515331355085e-01
1.0200000000000000e+03,-1.9379725759059745e+00,1.0130344067434198e+01,8.9197355533790401e-01,2.9029656527323858e+01,8.9196376101860919e-01
1.0300000000000000e+03,-1.9385741998060135e+00,1.0046868699792540e+01,8.9302133850630450e-01,2.8792924745122328e+01,8.9301163918525706e-01
1.0400000000000000e+03,-1.9391258405379443e+00,9.9631525513503583e+00,8.9403938520653214e-01,2.8559092943403083e+01,8.9402977905859760e-01
1.0500000000000000e+03,-1.9396860133206471e+00,9.8815590425863054e+00,8.9504281636536631e-01,2.8329295175361985e+01,8.9503330161750716e-01
1.0600000000000000e+03,-1.9402167766258247e+00,9.8005090071161973e+00,8.9602262016965128e-01,2.8102663697310454e+01,8.9601319509896327e-01
1.0700000000000000e+03,-1.9407376283846873e+00,9.7207534168352137e+00,8.9698412698412699e-01,2.7879517733019167e+01,8.9697478991596635e-01
1.0800000000000000e+03,-1.9412488436632749e+00,9.6422623722680143e+00,8.9792784458834418e-01,2.7659781081175861e+01,8.9791859389454198e-01
1.0900000000000000e+03,-1.9417873510540788e+00,9.5664215088702615e+00,8.9886342804766273e-01,2.7444102896710938e+01,8.9885426214482123e-01
1.1000000000000000e+03,-1.9422252497729338e+00,9.4885551818550447e+00,8.9975930971843776e-01,2.7229904166058258e+01,8.9975022706630337e-01
1.1100000000000000e+03,-1.9426642664266427e+00,9.4128222399199153e+00,9.0063906390639059e-01,2.7018990554320990e+01,9.0063006300630066e-01
1.1200000000000000e+03,-1.9431400535236394e+00,9.3391425554317546e+00,9.0151650312221232e-01,2.6812193379015916e+01,9.0150758251561103e-01
1.1300000000000000e+03,-1.9436427939876217e+00,9.2679015698572034e+00,9.0238726790450929e-01,2.6609126216324658e+01,9.0237842617152964e-01
1.1400000000000000e+03,-1.9441367221735320e+00,9.1977124176479990e+00,9.0324276950043825e-01,2.6409027783645289e+01,9.0323400525854514e-01
1.1500000000000000e+03,-1.9446046915725455e+00,9.1279218539237625e+00,9.0407906168549090e-01,2.6211511313774682e+01,9.0407037358818410e-01
1.1600000000000000e+03,-1.9450645994832041e+00,9.0591628441133079e+00,9.0490094745908711e-01,2.6016852233921711e+01,9.0489233419465975e-01
1.1700000000000000e+03,-1.9455337318531170e+00,8.9920209795361732e+00,9.0571306575576427e-01,2.5825304727615368e+01,9.0570452604611451e-01
1.1800000000000000e+03,-1.9459779847586791e+00,8.9252482396626149e+00,9.0650719729043194e-01,2.5636178556756278e+01,9.0649872988992386e-01
1.1900000000000000e+03,-1.9464315701091519e+00,8.8600282696774233e+00,9.0729219143576822e-01,2.5450039401303219e+01,9.0728379513014279e-01
1.2000000000000000e+03,-1.9468776019983347e+00,8.7957338909225662e+00,9.0806411323896752e-01,2.5266519255047605e+01,9.0805578684429644e-01
1.2100000000000000e+03,-1.9472997522708504e+00,8.7317820610821943e+00,9.0881915772089183e-01,2.5085272137255380e+01,9.0881090008257648e-01
1.2200000000000000e+03,-1.9477313677313677e+00,8.6692926744034047e+00,9.0956592956592952e-01,2.4906837000055674e+01,9.0955773955773944e-01
1.2300000000000000e+03,-1.9481234768480911e+00,8.6065849655622149e+00,9.1029244516653118e-01,2.4730298852880662e+01,9.1028432168968321e-01
1.2400000000000000e+03,-1.9485414987912972e+00,8.5458372644038167e+00,9.1101531023368254e-01,2.4556751235811607e+01,9.1100725221595480e-01
1.2500000000000000e+03,-1.9489528377298162e+00,8.4859242901438847e+00,9.1172661870503602e-01,2.4385570105067018e+01,9.1171862509992008e-01
1.2600000000000000e+03,-1.9493259318001586e+00,8.4257976342682372e+00,9.1241871530531327e-01,2.4216169046254944e+01,9.1241078509119744e-01
1.2700000000000000e+03,-1.9496774193548387e+00,8.3662526331818654e+00,9.1309598741148701e-01,2.4048809532505402e+01,9.1308811959087333e-01
1.2800000000000000e+03,-1.9500546448087430e+00,8.3082892037043354e+00,9.1377049180327874e-01,2.3884211873408347e+01,9.1376268540202976e-01
1.2900000000000000e+03,-1.9504415182029433e+00,8.2516028922153062e+00,9.1443841982958940e-01,2.3722065950232864e+01,9.1443067389620447e-01
1.3000000000000000e+03,-1.9508070714834742e+00,8.1951891083605002e+00,9.1509223674096840e-01,2.3561810586192514e+01,9.1508455034588776e-01
1.3100000000000000e+03,-1.9511823035850495e+00,8.1400053179080718e+00,9.1573989321128901e-01,2.3403915271879523e+01,9.1573226544622432e-01
1.3200000000000000e+03,-1.9515518546555639e+00,8.0855469183815885e+00,9.1637774413323247e-01,2.3248082514966665e+01,9.1637017411052224e-01
1.3300000000000000e+03,-1.9519008264462809e+00,8.0313421214398115e+00,9.1700225394440271e-01,2.3094031252663626e+01,9.1699474079639376e-01
1.3400000000000000e+03,-1.9522595078299776e+00,7.9783008773380422e+00,9.1762117822520506e-01,2.2942210755716150e+01,9.1761372110365402e-01
1.3500000000000000e+03,-1.9525462620281275e+00,7.9240387442256903e+00,9.1821243523316054e-01,2.2791179283815946e+01,9.1820503330866032e-01
1.3600000000000000e+03,-1.9528508449669360e+00,7.8710767734103140e+00,9.1880235121234388e-01,2.2642541611308115e+01,9.1879500367376932e-01
1.3700000000000000e+03,-1.9531947483588621e+00,7.8201041581877506e+00,9.1939460247994165e-01,2.2496483594473684e+01,9.1938730853391692e-01
1.3800000000000000e+03,-1.9535336712527154e+00,7.7697771714080588e+00,9.1997827661115139e-01,2.2352266284807630e+01,9.1997103548153514e-01
1.3900000000000000e+03,-1.9538677210639828e+00,7.7200838707911315e+00,9.2055355859094179e-01,2.2209855861936667e+01,9.2054636951833213e-01
1.4000000000000000e+03,-1.9541970021413277e+00,7.6710125988317301e+00,9.2112062812276951e-01,2.2069219304453146e+01,9.2111349036402568e-01
1.4100000000000000e+03,-1.9545216158752658e+00,7.6225519746891219e+00,9.2167965981573341e-01,2.1930324367466163e+01,9.2167257264351521e-01
1.4200000000000000e+03,-1.9548275862068965e+00,7.5742949355722518e+00,9.2222730471498948e-01,2.1792927679261631e+01,9.2222026741731167e-01
1.4300000000000000e+03,-1.9551432564640112e+00,7.5270288280711979e+00,9.2277078965758208e-01,2.1657425246403292e+01,9.2276380153738646e-01
1.4400000000000000e+03,-1.9553990284524636e+00,7.4788051516001000e+00,9.2329285218598200e-01,2.1522748207183177e+01,9.2328591256072168e-01
1.4500000000000000e+03,-1.9557064093728462e+00,7.4327087333958479e+00,9.2382150241212957e-01,2.1390526469779434e+01,9.2381461061337011e-01
1.4600000000000000e+03,-1.9559822039698835e+00,7.3864245139778362e+00,9.2433607118412042e-01,2.1259495137316552e+01,9.2432922655715255e-01
1.4700000000000000e+03,-1.9562270564242012e+00,7.3401931103068634e+00,9.2483684568320867e-01,2.1129656245537408e+01,9.2483004758667575e-01
1.4800000000000000e+03,-1.9564821066846725e+00,7.2946851521480127e+00,9.2533423362592837e-01,2.1001555585241150e+01,9.2532748143146515e-01
1.4900000000000000e+03,-1.9567739771965125e+00,7.2508069296617759e+00,9.2583501006036217e-01,2.0875556113339989e+01,9.2582830315224685e-01
1.5000000000000000e+03,-1.9570619586942037e+00,7.2074465657139077e+00,9.2632911392405060e-01,2.0751038885468805e+01,9.2632245169886740e-01
1.5100000000000000e+03,-1.9573328921244209e+00,7.1642492535436757e+00,9.2681336863004626e-01,2.0627791229637005e+01,9.2680675049636008e-01
1.5200000000000000e+03,-1.9575739644970414e+00,7.1208804546992175e+00,9.2728468113083495e-01,2.0505610975166420e+01,9.2727810650887577e-01
1.5300000000000000e+03,-1.9578380143696930e+00,7.0787051149742908e+00,9.2775636838667541e-01,2.0385217015129527e+01,9.2774983670803390e-01
1.5400000000000000e+03,-1.9581116158338743e+00,7.0373536150748262e+00,9.2822517845554831e-01,2.0266390879448664e+01,9.2821868916288119e-01
1.5500000000000000e+03,-1.9583558994197292e+00,6.9958239957498156e+00,9.2868149580915538e-01,2.0148569609008263e+01,9.2867504835589942e-01
1.5600000000000000e+03,-1.9586226777706599e+00,6.9554231280475509e+00,9.2913837283792444e-01,2.0032444871612242e+01,9.2913196668802045e-01
1.5700000000000000e+03,-1.9588733290897518e+00,6.9151637918496274e+00,9.2958625079567159e-01,1.9917461760157092e+01,9.2957988542329728e-01
1.5800000000000000e+03,-1.9591081593927893e+00,6.8750518671079774e+00,9.3002530044275777e-01,1.9803605057048046e+01,9.3001897533206834e-01
1.5900000000000000e+03,-1.9592897548711503e+00,6.8341665425529934e+00,9.3044626021370203e-01,1.9690354030232193e+01,9.3043997485857954e-01
1.6000000000000000e+03,-1.9595190505933793e+00,6.7949855512697832e+00,9.3087445346658337e-01,1.9579044538450180e+01,9.3086820737039344e-01
1.6100000000000000e+03,-1.9597579143389199e+00,6.7565501146099995e+00,9.3130043451272504e-01,1.9469137328291982e+01,9.3129422718808197e-01
1.6200000000000000e+03,-1.9600061690314621e+00,6.7188402068623692e+00,9.3172424429364598e-01,1.9360605980801775e+01,9.3171807526218386e-01
1.6300000000000000e+03,-1.9602513795217658e+00,6.6815443125437017e+00,9.3214285714285705e-01,1.9253264430235721e+01,9.3213672593500918e-01
1.6400000000000000e+03,-1.9604936014625229e+00,6.6446557423070773e+00,9.3255636806825104e-01,1.9147093488349419e+01,9.3255027422303471e-01
1.6500000000000000e+03,-1.9607328891580860e+00,6.6081679476969297e+00,9.3296486977589344e-01,1.9042074370065894e+01,9.3295881284070259e-01
1.6600000000000000e+03,-1.9609572546658640e+00,6.5717948139869256e+00,9.3336544250451536e-01,1.8938034238747715e+01,9.3335942203491873e-01
1.6700000000000000e+03,-1.9611669658886894e+00,6.5355414521883359e+00,9.3375822860562541e-01,1.8834960700025547e+01,9.3375224416517055e-01
1.6800000000000000e+03,-1.9613741820345032e+00,6.4996848636528011e+00,9.3414634146341469e-01,1.8732992266508010e+01,9.3414039262343851e-01
1.6900000000000000e+03,-1.9616026020106445e+00,6.4647562267415921e+00,9.3453577764636309e-01,1.8632409363797123e+01,9.3452986398580717e-01
1.7000000000000000e+03,-1.9618283362727806e+00,6.4301972661240141e+00,9.3492063492063493e-01,1.8532889896699345e+01,9.3491475602586716e-01
1.7100000000000000e+03,-1.9620163646990065e+00,6.3952176602662076e+00,9.3529222676797186e-01,1.8433981037198393e+01,9.3528638223261251e-01
1.7200000000000000e+03,-1.9622370714700756e+00,6.3613915804392311e+00,9.3566821615339923e-01,1.8336544230429645e+01,9.3566240557815217e-01
1.7300000000000000e+03,-1.9623974581166956e+00,6.3266436854572383e+00,9.3602541883304458e-01,1.8239411873268910e+01,9.3601964182553432e-01
1.7400000000000000e+03,-1.9625904652498565e+00,6.2930309021763966e+00,9.3638713383113159e-01,1.8143716271521626e+01,9.3638139000574383e-01
1.7500000000000000e+03,-1.9627812678469445e+00,6.2597727528467662e+00,9.3674471730439746e-01,1.8049010825502044e+01,9.3673900628212448e-01
1.7600000000000000e+03,-1.9629926178307782e+00,6.2273546630391499e+00,9.3710391822827943e-01,1.7955554794540365e+01,9.3709823963657013e-01
1.7700000000000000e+03,-1.9631902879728966e+00,6.1950253806784170e+00,9.3745623941276124e-01,1.7862917077030872e+01,9.3745059288537547e-01
1.7800000000000000e+03,-1.9633857383492421e+00,6.1630284105005559e+00,9.3780460415496913e-01,1.7771222010611019e+01,9.3779898933183603e-01
1.7900000000000000e+03,-1.9635901730876606e+00,6.1315946816405633e+00,9.3815187046342829e-01,1.7680587982408468e+01,9.3814628699050817e-01
1.8000000000000000e+03,-1.9637812326485287e+00,6.1002442655552294e+00,9.3849250416435315e-01,1.7590734513893693e+01,9.3848695169350360e-01
1.8100000000000000e+03,-1.9639812258420761e+00,6.0694412725963049e+00,9.3883213694091661e-01,1.7501911644313658e+01,9.3882661512976251e-01
1.8200000000000000e+03,-1.9641790225151015e+00,6.0389451155759160e+00,9.3916803953871497e-01,1.7413973548577996e+01,9.3916254805052157e-01
1.8300000000000000e+03,-1.9643637356635719e+00,6.0085273079294712e+00,9.3949754232659743e-01,1.7326780500041639e+01,9.3949208083014757e-01
1.8400000000000000e+03,-1.9645355784899510e+00,5.9781918347874310e+00,9.3982074959261264e-01,1.7240323921209274e+01,9.3981531776208582e-01
1.8500000000000000e+03,-1.9647055645596976e+00,5.9481608930707441e+00,9.4014046461372236e-01,1.7154719282377190e+01,9.4013506212857922e-01
1.8600000000000000e+03,-1.9648737238044063e+00,5.9184299462856140e+00,9.4045674368619014e-01,1.7069954168267941e+01,9.4045137023105851e-01
1.8700000000000000e+03,-1.9650400855157670e+00,5.8889945469985836e+00,9.4076964190272572e-01,1.6986016400996306e+01,9.4076429716729026e-01
1.8800000000000000e+03,-1.9652153110047845e+00,5.8600612012852800e+00,9.4108187134502930e-01,1.6903014012081403e+01,9.4107655502392351e-01
1.8900000000000000e+03,-1.9653992596509784e+00,5.8316178866132393e+00,9.4139344262295088e-01,1.6820931418019754e+01,9.4138815441565316e-01
1.9000000000000000e+03,-1.9655707522356656e+00,5.8032416062755514e+00,9.4169910573382420e-01,1.6739518545708560e+01,9.4169384534455547e-01
1.9100000000000000e+03,-1.9657299843014129e+00,5.7749359857453966e+00,9.4199895342752482e-01,1.6658767974444128e+01,9.4199372056514918e-01
1.9200000000000000e+03,-1.9658979698073922e+00,5.7471058827862729e+00,9.4229828214471623e-01,1.6578902255977372e+01,9.4229307652264449e-01
1.9300000000000000e+03,-1.9660538581046090e+00,5.7193434280183286e+00,9.4259192128430869e-01,1.6499679427026784e+01,9.4258674262040387e-01
1.9400000000000000e+03,-1.9662184441009787e+00,5.6920439731483929e+00,9.4288511076764547e-01,1.6421317543472760e+01,9.4287995878413189e-01
1.9500000000000000e+03,-1.9663915940543311e+00,5.6651966831661413e+00,9.4317785750896976e-01,1.6343802620900970e+01,9.4317273193234241e-01
1.9600000000000000e+03,-1.9665629780724121e+00,5.6385995863759311e+00,9.4346761856195815e-01,1.6267010748348547e+01,9.4346251912289647e-01
1.9700000000000000e+03,-1.9667326230339930e+00,5.6122492323364712e+00,9.4375443937087766e-01,1.6190931942903262e+01,9.4374936580416036e-01
1.9800000000000000e+03,-1.9669005552751135e+00,5.5861422330921053e+00,9.4403836446239264e-01,1.6115556402685762e+01,9.4403331650681477e-01
1.9900000000000000e+03,-1.9670567553992968e+00,5.5600909264973595e+00,9.4431692616775498e-01,1.6040767658380283e+01,9.4431190356604722e-01
2.0000000000000000e+03,-1.9672013993003497e+00,5.5340985179576094e+00,9.4459020489755119e-01,1.5966559513846368e+01,9.4458520739630192e-01
2.0100000000000000e+03,-1.9673644952759821e+00,5.5087084684162981e+00,9.4486573843858779e-01,1.5893239930259297e+01,9.4486076578816514e-01
2.0200000000000000e+03,-1.9675259772389908e+00,5.4835487157237370e+00,9.4513854527461649e-01,1.5820586087545379e+01,9.4513359722909451e-01
2.0300000000000000e+03,-1.9676858690300343e+00,5.4586161663103852e+00,9.4540866568193005e-01,1.5748589031508454e+01,9.4540374199901522e-01
2.0400000000000000e+03,-1.9678147966682999e+00,5.4335431637708096e+00,9.4566878980891711e-01,1.5676945046920373e+01,9.4566389024987751e-01
2.0500000000000000e+03,-1.9679619697708435e+00,5.4088895238697292e+00,9.4593125304729397e-01,1.5606137748742986e+01,9.4592637737688934e-01
2.0600000000000000e+03,-1.9680931586608443e+00,5.3842612544467556e+00,9.4618631732168845e-01,1.5535773790227758e+01,9.4618146530810288e-01
2.0700000000000000e+03,-1.9682472235634958e+00,5.3602196854728392e+00,9.4644616127474646e-01,1.5466324238914968e+01,9.4644133268952202e-01
2.0800000000000000e+03,-1.9683998077847189e+00,5.3363904584184638e+00,9.4670350792888025e-01,1.5397488911944674e+01,9.4669870254685251e-01
2.0900000000000000e+03,-1.9685509325681492e+00,5.3127707940089746e+00,9.4695839311334296e-01,1.5329259757092441e+01,9.4695361071257778e-01
2.1000000000000000e+03,-1.9686435030937648e+00,5.2883834333781854e+00,9.4719657306044736e-01,1.5261054319909745e+01,9.4719181342217995e-01
2.1100000000000000e+03,-1.9687920416864046e+00,5.2651861120417012e+00,9.4744670772145911e-01,1.5194019470320928e+01,9.4744197063003310e-01
2.1200000000000000e+03,-1.9689391796322491e+00,5.2421901280852037e+00,9.4769448373408760e-01,1.5127567378681706e+01,9.4768976897689772e-01
2.1300000000000000e+03,-1.9690661661191928e+00,5.2190786805402603e+00,9.4793524167057730e-01,1.5061504469892171e+01,9.4793054903801033e-01
2.1400000000000000e+03,-1.9692106492293320e+00,5.1964812699108736e+00,9.4817842129845875e-01,1.4996197261665365e+01,9.4817375058383935e-01
2.1500000000000000e+03,-1.9693258949325894e+00,5.1736164663231463e+00,9.4841236634123660e-01,1.4931176797964726e+01,9.4840771734077178e-01
2.1600000000000000e+03,-1.9694678389634428e+00,5.1514091651659690e+00,9.4865108745950943e-01,1.4866986195269710e+01,9.4864645997223507e-01
2.1700000000000000e+03,-1.9696084753569785e+00,5.1293905488814922e+00,9.4888760939659145e-01,1.4803341976359734e+01,9.4888300322432062e-01
2.1800000000000000e+03,-1.9697478220999542e+00,5.1075582397347894e+00,9.4912196240256763e-01,1.4740237241265641e+01,9.4911737734983959e-01
2.1900000000000000e+03,-1.9698858968507531e+00,5.0859098994455421e+00,9.4935417617526241e-01,1.4677665204799268e+01,9.4934961204929247e-01
2.2000000000000000e+03,-1.9700136301681053e+00,5.0642979720301806e+00,9.4958200817810079e-01,1.4615532112226065e+01,9.4957746478873228e-01
2.2100000000000000e+03,-1.9701492537313434e+00,5.0430123466788794e+00,9.4981004070556307e-01,1.4554006371252180e+01,9.4980551786521938e-01
2.2200000000000000e+03,-1.9702836560108059e+00,5.0219038805426681e+00,9.5003601981089603e-01,1.4492993627809993e+01,9.5003151733453395e-01
2.2300000000000000e+03,-1.9703989242492157e+00,5.0006893693265742e+00,9.5025549081129546e-01,1.4432318130029161e+01,9.5025100851636035e-01
2.2400000000000000e+03,-1.9704685408299867e+00,4.9789572569617304e+00,9.5046184738955830e-01,1.4371726370004762e+01,9.5045738509593936e-01
2.2500000000000000e+03,-1.9705908485117727e+00,4.9582433001295430e+00,9.5067969791203910e-01,1.4312138616116281e+01,9.5067525544202580e-01
2.2600000000000000e+03,-1.9707032286598849e+00,4.9375642399702340e+00,9.5089340999557725e-01,1.4252958038356301e+01,9.5088898717381698e-01
2.2700000000000000e+03,-1.9707970057243507e+00,4.9169277709620651e+00,9.5110083663584322e-01,1.4194107953925196e+01,9.5109643328929994e-01
2.2800000000000000e+03,-1.9709162647961420e+00,4.8967268753310780e+00,9.5131302060499778e-01,1.4135974134728313e+01,9.5130863656291098e-01
2.2900000000000000e+03,-1.9710344827586206e+00,4.8766911001066910e+00,9.5152335224792661e-01,1.4078312265500571e+01,9.5151898734177209e-01
2.3000000000000000e+03,-1.9711603650586702e+00,4.8569494698467315e+00,9.5173402868318124e-01,1.4021196214785595e+01,9.5172968274663194e-01
2.3100000000000000e+03,-1.9712678494158373e+00,4.8371069149649699e+00,9.5193855473820865e-01,1.3964381700523154e+01,9.5193422760709656e-01
2.3200000000000000e+03,-1.9713916415338215e+00,4.8176828949325134e+00,9.5214562688496340e-01,1.3908180056546771e+01,9.5214131839724259e-01
2.3300000000000000e+03,-1.9714886314886315e+00,4.7980325094354335e+00,9.5234448734448729e-01,1.3852194316029562e+01,9.5234019734019737e-01
2.3400000000000000e+03,-1.9715933361811193e+00,4.7786684076965322e+00,9.5254378470738998e-01,1.3796732466820613e+01,9.5253951302862017e-01
2.3500000000000000e+03,-1.9717141641854530e+00,4.7597093863604822e+00,9.5274564015312635e-01,1.3741863359049166e+01,9.5274138664398123e-01
2.3600000000000000e+03,-1.9718170266836086e+00,4.7406531055530650e+00,9.5294155019059712e-01,1.3687275888848236e+01,9.5293731469716225e-01
2.3700000000000000e+03,-1.9719105862505273e+00,4.7217621331562984e+00,9.5313369886123989e-01,1.3633052149719298e+01,9.5312948123154784e-01
2.3800000000000000e+03,-1.9720201595968081e+00,4.7031302868272178e+00,9.5332843343133133e-01,1.3579394735834795e+01,9.5332423351532969e-01
2.3900000000000000e+03,-1.9721371810957757e+00,4.6847643671437984e+00,9.5352363028021747e-01,1.3526229764096934e+01,9.5351944792973653e-01
2.4000000000000000e+03,-1.9722532278217408e+00,4.6665406143249131e+00,9.5371720116618075e-01,1.3473477547620496e+01,9.5371303623490211e-01
2.4100000000000000e+03,-1.9723683119037745e+00,4.6484573934515359e+00,9.5390916632102862e-01,1.3421133323504691e+01,9.5390501866445465e-01
2.4200000000000000e+03,-1.9724741842213962e+00,4.6303972964084821e+00,9.5409748038000830e-01,1.3369120693040895e+01,9.5409334985543170e-01
2.4300000000000000e+03,-1.9725380501851089e+00,4.6119029585123643e+00,9.5427396133278497e-01,1.3317152372151686e+01,9.5426984779925961e-01
2.4400000000000000e+03,-1.9726095862351496e+00,4.5936709439870897e+00,9.5445104465383035e-01,1.3265655780391025e+01,9.5444694797214258e-01
2.4500000000000000e+03,-1.9727213382292943e+00,4.5761482944121239e+00,9.5463688290493676e-01,1.3214904418732839e+01,9.5463280293757646e-01
2.4600000000000000e+03,-1.9728321820398214e+00,4.5587581781685005e+00,9.5482121088988225e-01,1.3164538209311868e+01,9.5481714750101587e-01
2.4700000000000000e+03,-1.9729421286928368e+00,4.5414991055286373e+00,9.5500404694455687e-01,1.3114552806075372e+01,9.5499999999999996e-01
2.4800000000000000e+03,-1.9730431277710598e+00,4.5242602797792646e+00,9.5518339379282546e-01,1.3064875704284423e+01,9.5517936316001606e-01
2.4900000000000000e+03,-1.9731513448414291e+00,4.5072600470486215e+00,9.5536330790847046e-01,1.3015639695920180e+01,9.5535929345644321e-01
2.5000000000000000e+03,-1.9732506997201120e+00,4.4902793780530921e+00,9.5553978408636542e-01,1.2966704724747469e+01,9.5553578568572572e-01
2.5100000000000000e+03,-1.9733572281959380e+00,4.4735322288025055e+00,9.5571684587813621e-01,1.2918201461954522e+01,9.5571286340103545e-01
2.5200000000000000e+03,-1.9734629115430387e+00,4.4569089698101747e+00,9.5589250297500994e-01,1.2870058209965283e+01,9.5588853629512105e-01
2.5300000000000000e+03,-1.9735361517186882e+00,4.4401187581379782e+00,9.5605887001185308e-01,1.2822016946403455e+01,9.5605491900434614e-01
2.5400000000000000e+03,-1.9736402990948445e+00,4.4237429725890980e+00,9.5623179850452578e-01,1.2774583938714059e+01,9.5622786304604490e-01
2.5500000000000000e+03,-1.9737436299490394e+00,4.4074869986655543e+00,9.5640337122696972e-01,1.2727499165975313e+01,9.5639945119560965e-01
2.5600000000000000e+03,-1.9738227254978522e+00,4.3910465470326017e+00,9.5656774697383840e-01,1.2680567043482952e+01,9.5656384224912150e-01
2.5700000000000000e+03,-1.9739245429793855e+00,4.3750293833276377e+00,9.5673667833527820e-01,1.2634168919678341e+01,9.5673278879813295e-01
2.5800000000000000e+03,-1.9740255714839210e+00,4.3591281382847225e+00,9.5690430065865939e-01,1.2588107766332906e+01,9.5690042619139870e-01
2.5900000000000000e+03,-1.9741103820918564e+00,4.3431454157811826e+00,9.5706676958703196e-01,1.2542255105960868e+01,9.5706291007333077e-01
2.6000000000000000e+03,-1.9742022299115727e+00,4.3273771052772645e+00,9.5722991157247206e-01,1.2496796080412169e+01,9.5722606689734713e-01
2.6100000000000000e+03,-1.9742703944848716e+00,4.3114339489076521e+00,9.5738605898123330e-01,1.2451479870171898e+01,9.5738222903102255e-01
2.6200000000000000e+03,-1.9743685616177031e+00,4.2959908385315790e+00,9.5754864555513164e-01,1.2406734078243680e+01,9.5754483021747416e-01
2.6300000000000000e+03,-1.9744355758266818e+00,4.2802792596127253e+00,9.5770239452679595e-01,1.2362065522601988e+01,9.5769859369061194e-01
2.6400000000000000e+03,-1.9745323741007195e+00,4.2650583085216933e+00,9.5786255206361237e-01,1.2317956699189526e+01,9.5785876561908367e-01
2.6500000000000000e+03,-1.9746133534515278e+00,4.2497591380291855e+00,9.5801772915880801e-01,1.2274041217160192e+01,9.5801395699735947e-01
2.6600000000000000e+03,-1.9747087561067269e+00,4.2347537446045314e+00,9.5817549793310786e-01,1.2230554985714408e+01,9.5817173994738825e-01
2.6700000000000000e+03,-1.9748034444028455e+00,4.2198535092940439e+00,9.5833208536128789e-01,1.2187374682184164e+01,9.5832834144515155e-01
2.6800000000000000e+03,-1.9748974263334578e+00,4.2050573356571839e+00,9.5848750466243937e-01,1.2144497102783426e+01,9.5848377471092872e-01
2.6900000000000000e+03,-1.9749907097733186e+00,4.1903641423623776e+00,9.5864176885916008e-01,1.2101919088098221e+01,9.5863805276848746e-01
2.7000000000000000e+03,-1.9750833024805627e+00,4.1757728629311899e+00,9.5879489078119218e-01,1.2059637522323975e+01,9.5879118844872269e-01
2.7100000000000000e+03,-1.9751752120988564e+00,4.1612824454819197e+00,9.5894688306897824e-01,1.2017649332521177e+01,9.5894319439321274e-01
2.7200000000000000e+03,-1.9752443954428520e+00,4.1466317496553531e+00,9.5909224549797867e-01,1.1975782116336632e+01,9.5908857037853734e-01
2.7300000000000000e+03,-1.9753130721347492e+00,4.1320845585243662e+00,9.5923654339069941e-01,1.1934204788424687e+01,9.5923288172830468e-01
2.7400000000000000e+03,-1.9754031375410435e+00,4.1178955903707539e+00,9.5938526085370301e-01,1.1893081235248246e+01,9.5938161255016408e-01
2.7500000000000000e+03,-1.9754852780806980e+00,4.1037189609251801e+00,9.5953107960741546e-01,1.1852183946592994e+01,9.5952744456561245e-01
2.7600000000000000e+03,-1.9755668236146322e+00,4.0896396843236289e+00,9.5967584208620071e-01,1.1811566081661294e+01,9.5967222021006870e-01
2.7700000000000000e+03,-1.9756549981955973e+00,4.0757396143302325e+00,9.5982136412847352e-01,1.1771279188053887e+01,9.5981775532298808e-01
2.7800000000000000e+03,-1.9757281553398058e+00,4.0617692176104176e+00,9.5996224379719519e-01,1.1731157286673698e+01,9.5995864796835673e-01
2.7900000000000000e+03,-1.9758151200286636e+00,4.0480574133907794e+00,9.6010569688283764e-01,1.1691414377559267e+01,9.6010211393765676e-01
2.8000000000000000e+03,-1.9759014637629417e+00,4.0344375300247339e+00,9.6024812566940387e-01,1.1651938957894963e+01,9.6024455551588717e-01
2.8100000000000000e+03,-1.9759871931696904e+00,4.0209086501537241e+00,9.6038954108858066e-01,1.1612728346141230e+01,9.6038598363571681e-01
2.8200000000000000e+03,-1.9760510457284650e+00,4.0072327046320426e+00,9.6052463665366883e-01,1.1573622621446702e+01,9.6052109181141432e-01
2.8300000000000000e+03,-1.9761356411162134e+00,3.9938853993374503e+00,9.6066407629812789e-01,1.1534934869171266e+01,9.6066054397739320e-01
2.8400000000000000e+03,-1.9762055614220344e+00,3.9804710949849689e+00,9.6079901443153815e-01,1.1496400737379881e+01,9.6079549454417457e-01
2.8500000000000000e+03,-1.9762820063135742e+00,3.9672240290316405e+00,9.6093475973342690e-01,1.1458173814845287e+01,9.6093125219221320e-01
2.8600000000000000e+03,-1.9763649073750438e+00,3.9541412144983767e+00,9.6107130373995109e-01,1.1420250465436839e+01,9.6106780845858097e-01
2.8700000000000000e+03,-1.9764472309299896e+00,3.9411440968979150e+00,9.6120689655172409e-01,1.1382576538272115e+01,9.6120341344479276e-01
2.8800000000000000e+03,-1.9765220409580007e+00,3.9281570080385428e+00,9.6133981256508150e-01,1.1345099385421635e+01,9.6133634154807357e-01
2.8900000000000000e+03,-1.9765894154271879e+00,3.9151811326335881e+00,9.6147007955724662e-01,1.1307817663352688e+01,9.6146662054652365e-01
2.9000000000000000e+03,-1.9766287487073424e+00,3.9021067442063941e+00,9.6159255429162360e-01,1.1270588403884613e+01,9.6158910720441226e-01
