# $ ./project4 -L 20 -E 2.4 -c 1E4 -s 1
c,E,CV,Mabs,Chi,M
1.9000000000000000e+03,-1.2304523934771172e+00,1.4417050580692099e+00,4.4964229352972118e-01,7.8779683289146236e+00,3.4546028406102053e-01
1.9100000000000000e+03,-1.2307430664573522e+00,1.4380539873550209e+00,4.5089743589743592e-01,7.8908369001775558e+00,3.4726059654631086e-01
1.9200000000000000e+03,-1.2308745445080687e+00,1.4354550134921864e+00,4.5159552316501822e-01,7.8701878120335929e+00,3.4849817803227490e-01
1.9300000000000000e+03,-1.2307871569135163e+00,1.4336988434853561e+00,4.5139823925427236e-01,7.8341381627838365e+00,3.4883480062143968e-01
1.9400000000000000e+03,-1.2302112313240599e+00,1.4337831800316709e+00,4.5091705306543017e-01,7.8042905414342689e+00,3.4888201957753734e-01
1.9500000000000000e+03,-1.2298923628908254e+00,1.4322098851090208e+00,4.5085340850845718e-01,7.7719463586907152e+00,3.4934136340338290e-01
1.9600000000000000e+03,-1.2298878123406425e+00,1.4267655149978458e+00,4.5138449770525241e-01,7.7441795077962139e+00,3.5039010708822027e-01
1.9700000000000000e+03,-1.2293911719939117e+00,1.4255267139633108e+00,4.5194824961948249e-01,7.7193826079368550e+00,3.5146626078132925e-01
1.9800000000000000e+03,-1.2302725896012114e+00,1.4305293623315769e+00,4.5335436648157496e-01,7.7462800971504215e+00,3.5337960625946496e-01
1.9900000000000000e+03,-1.2307182320441989e+00,1.4280328467052135e+00,4.5448769462581617e-01,7.7516053447612876e+00,3.5501506780512310e-01
2.0000000000000000e+03,-1.2311894052973513e+00,1.4259317985240993e+00,4.5521489255372316e-01,7.7312266863403156e+00,3.5623938030984503e-01
2.0100000000000000e+03,-1.2311834908005967e+00,1.4208721231799599e+00,4.5549726504226756e-01,7.6972362618065437e+00,3.5701392342118349e-01
2.0200000000000000e+03,-1.2310984661058881e+00,1.4165210225014055e+00,4.5582879762493816e-01,7.6655398947697684e+00,3.5783275606135573e-01
2.0300000000000000e+03,-1.2315066469719351e+00,1.4143070483979476e+00,4.5667405219103890e-01,7.6548792239086207e+00,3.5916051206302313e-01
2.0400000000000000e+03,-1.2314796668299852e+00,1.4082125934377752e+00,4.5713620774130326e-01,7.6284408079575394e+00,3.6010044096031357e-01
2.0500000000000000e+03,-1.2316431009263773e+00,1.4028984082926474e+00,4.5793027791321306e-01,7.6134356435674899e+00,3.6136762554851293e-01
2.0600000000000000e+03,-1.2319456574478409e+00,1.3998563909656241e+00,4.5843279961183891e-01,7.5872058824798918e+00,3.6233867054827756e-01
2.0700000000000000e+03,-1.2315403186866249e+00,1.3977274258070969e+00,4.5781747947851281e-01,7.5687739423179519e+00,3.6218734910671174e-01
2.0800000000000000e+03,-1.2309466602594907e+00,1.3984741269985332e+00,4.5685247477174434e-01,7.5665612453752153e+00,3.6168188370975490e-01
2.0900000000000000e+03,-1.2300573888091821e+00,1.4041059937212090e+00,4.5535628885700624e-01,7.6141526833095448e+00,3.6044954567192733e-01
2.1000000000000000e+03,-1.2293622084721560e+00,1.4047062694799024e+00,4.5428367444074247e-01,7.6250790837722811e+00,3.5763921941932414e-01
2.1100000000000000e+03,-1.2293036475603980e+00,1.3984708524762433e+00,4.5373045949786828e-01,7.6000037605759037e+00,3.5434628138323071e-01
2.1200000000000000e+03,-1.2293965110796794e+00,1.3931854580577390e+00,4.5379537953795379e-01,7.5649691336413216e+00,3.5047147571900050e-01
2.1300000000000000e+03,-1.2294603472548100e+00,1.3876922480102900e+00,4.5376583763491318e-01,7.5304124943672601e+00,3.4672688878460817e-01
2.1400000000000000e+03,-1.2298365249883232e+00,1.3843233556407188e+00,4.5451424567958898e-01,7.5165923100970611e+00,3.4223960765997197e-01
2.1500000000000000e+03,-1.2303812180381217e+00,1.3828157252831059e+00,4.5547884704788472e-01,7.5182246077437345e+00,3.3757089725708972e-01
2.1600000000000000e+03,-1.2300601573345673e+00,1.3863210248453142e+00,4.5511105969458582e-01,7.5069700251174867e+00,3.3426885701064324e-01
2.1700000000000000e+03,-1.2295624136342700e+00,1.3840742966935473e+00,4.5473053892215565e-01,7.4839142764677948e+00,3.3101335789958547e-01
2.1800000000000000e+03,-1.2293214121962404e+00,1.3810495851180098e+00,4.5376203576341129e-01,7.4895772196669208e+00,3.2837918386061438e-01
2.1900000000000000e+03,-1.2289639434048381e+00,1.3778889697604200e+00,4.5293473299863074e-01,7.4896645113965334e+00,3.2563669557279779e-01
2.2000000000000000e+03,-1.2295002271694684e+00,1.3788760869392087e+00,4.5382553384825081e-01,7.4894206425108081e+00,3.2120854157201273e-01
2.2100000000000000e+03,-1.2301175938489370e+00,1.3795721338258065e+00,4.5454545454545453e-01,7.4759624741307258e+00,3.1698326549072819e-01
2.2200000000000000e+03,-1.2308104457451599e+00,1.3849473834877446e+00,4.5517334533993697e-01,7.4646749408707898e+00,3.1288158487167939e-01
2.2300000000000000e+03,-1.2303047960555804e+00,1.3840515195814760e+00,4.5392873151053337e-01,7.4969662085993001e+00,3.1068354997758851e-01
2.2400000000000000e+03,-1.2299910754127621e+00,1.3804105254818195e+00,4.5218206157965191e-01,7.5783600861873808e+00,3.0918786256135655e-01
2.2500000000000000e+03,-1.2296756996890270e+00,1.3781857218018307e+00,4.5053087516659263e-01,7.6480001928162284e+00,3.0754997778764998e-01
2.2600000000000000e+03,-1.2294383016364441e+00,1.3741703106749128e+00,4.4949137549756740e-01,7.6578405633069675e+00,3.0523662096417514e-01
2.2700000000000000e+03,-1.2292029942756495e+00,1.3700785697575257e+00,4.4896521356230734e-01,7.6361307978769561e+00,3.0243945398502864e-01
2.2800000000000000e+03,-1.2293862341078474e+00,1.3666685155070581e+00,4.4931170539237181e-01,7.6081301605630616e+00,2.9879877246821568e-01
2.2900000000000000e+03,-1.2296813618507203e+00,1.3633380436172553e+00,4.4993234395460496e-01,7.5918168567810991e+00,2.9491270187690966e-01
2.3000000000000000e+03,-1.2292220773576705e+00,1.3635166931789955e+00,4.5020643198609300e-01,7.5632317068525747e+00,2.9140156453715776e-01
2.3100000000000000e+03,-1.2292167892687147e+00,1.3627242412068075e+00,4.5038511466897446e-01,7.5332076480560053e+00,2.8801384681955861e-01
2.3200000000000000e+03,-1.2288711762171478e+00,1.3594787472380478e+00,4.5000000000000001e-01,7.5073890564411929e+00,2.8521757862990088e-01
2.3300000000000000e+03,-1.2284942084942085e+00,1.3573101277412687e+00,4.4911411411411417e-01,7.5075000461637087e+00,2.8294937794937797e-01
2.3400000000000000e+03,-1.2282144382742417e+00,1.3531947515302818e+00,4.4744340025630075e-01,7.5847909547582173e+00,2.8178769756514310e-01
2.3500000000000000e+03,-1.2278179498085919e+00,1.3525481497979022e+00,4.4589749042960442e-01,7.6486074220327218e+00,2.8092513823904719e-01
2.3600000000000000e+03,-1.2275730622617536e+00,1.3498751013800707e+00,4.4488140618382038e-01,7.6601487218503141e+00,2.8060779330792035e-01
2.3700000000000000e+03,-1.2272416701813580e+00,1.3466469997125614e+00,4.4462252214255588e-01,7.6323131700630977e+00,2.8104175453395192e-01
2.3800000000000000e+03,-1.2269802603947921e+00,1.3438094425847567e+00,4.4474800503989920e-01,7.6016203838039997e+00,2.8185426291474169e-01
2.3900000000000000e+03,-1.2269427017984107e+00,1.3398029401385481e+00,4.4452948557089089e-01,7.5741109487848268e+00,2.8231702216645754e-01
2.4000000000000000e+03,-1.2268804664723032e+00,1.3365824047236603e+00,4.4434610578925449e-01,7.5449134656455010e+00,2.8280924614743858e-01
2.4100000000000000e+03,-1.2267192036499379e+00,1.3356361151686416e+00,4.4474699294898384e-01,7.5302845061315340e+00,2.8388013272501039e-01
2.4200000000000000e+03,-1.2276166873192895e+00,1.3468593179423276e+00,4.4616274266831885e-01,7.5819876001231368e+00,2.8596034696406447e-01
2.4300000000000000e+03,-1.2279679144385027e+00,1.3448044214008330e+00,4.4719045660222129e-01,7.5945126023990950e+00,2.8764705882352942e-01
2.4400000000000000e+03,-1.2288242523555919e+00,1.3551062179736342e+00,4.4858869315854155e-01,7.6448766248758151e+00,2.8969889389594428e-01
2.4500000000000000e+03,-1.2300367197062423e+00,1.3762663962335688e+00,4.5006527947776420e-01,7.7031442646051618e+00,2.9182374541003669e-01
2.4600000000000000e+03,-1.2304916700528239e+00,1.3764702999919918e+00,4.5111336854937018e-01,7.7191588358509273e+00,2.9351483136936207e-01
2.4700000000000000e+03,-1.2306636989073250e+00,1.3727885565277171e+00,4.5188182921893971e-01,7.7126938819730224e+00,2.9492108458114125e-01
2.4800000000000000e+03,-1.2308625554212012e+00,1.3721884693503625e+00,4.5242845626763406e-01,7.7000633851261231e+00,2.9610036275695284e-01
2.4900000000000000e+03,-1.2304054596547571e+00,1.3731123847447608e+00,4.5140104375752704e-01,7.7202937479784746e+00,2.9570052187876356e-01
2.5000000000000000e+03,-1.2303558576569373e+00,1.3686298615744035e+00,4.5055177928828472e-01,7.7227634642531076e+00,2.9547381047580967e-01
2.5100000000000000e+03,-1.2301354042214256e+00,1.3649816906324632e+00,4.4911190760653130e-01,7.7790667432604854e+00,2.9446435682994826e-01
2.5200000000000000e+03,-1.2301666005553351e+00,1.3617923340541187e+00,4.4815351051170166e-01,7.7883895009541222e+00,2.9247322491074973e-01
2.5300000000000000e+03,-1.2294231529039905e+00,1.3679254412847335e+00,4.4666139865665749e-01,7.8529164242492211e+00,2.9103911497431845e-01
2.5400000000000000e+03,-1.2291814246359700e+00,1.3651202873770925e+00,4.4600157418339237e-01,7.8422586903911373e+00,2.8879574970484062e-01
2.5500000000000000e+03,-1.2290003920031360e+00,1.3609464425608673e+00,4.4469031752254018e-01,7.8862018392031104e+00,2.8722657781262251e-01
2.5600000000000000e+03,-1.2283561108941818e+00,1.3650803512859713e+00,4.4316087465833659e-01,7.9562565221684736e+00,2.8600741897696214e-01
2.5700000000000000e+03,-1.2275184753014392e+00,1.3733568831956593e+00,4.4156748346946711e-01,8.0341879321676402e+00,2.8489303772851032e-01
2.5800000000000000e+03,-1.2271018984889579e+00,1.3719790509895295e+00,4.4034870205346766e-01,8.0729876125630842e+00,2.8421542037969777e-01
2.5900000000000000e+03,-1.2269046700115787e+00,1.3679771713380988e+00,4.3944037051331536e-01,8.0815925985619597e+00,2.8390968737939021e-01
2.6000000000000000e+03,-1.2270472895040370e+00,1.3650071335648337e+00,4.3889850057670121e-01,8.0723484047258953e+00,2.8396578239138792e-01
2.6100000000000000e+03,-1.2274224435082344e+00,1.3634610261290543e+00,4.3922252010723861e-01,8.0476044756681802e+00,2.8488318651857525e-01
2.6200000000000000e+03,-1.2277871041587181e+00,1.3619262475126308e+00,4.3999236932468522e-01,8.0469636174098014e+00,2.8624189240747805e-01
2.6300000000000000e+03,-1.2282592170277460e+00,1.3631336631083286e+00,4.4112504751045228e-01,8.0753369985663923e+00,2.8795895096921326e-01
2.6400000000000000e+03,-1.2291745550927680e+00,1.3778714010397455e+00,4.4250662627792503e-01,8.1313553031705244e+00,2.8992048466489967e-01
2.6500000000000000e+03,-1.2298302527348171e+00,1.3818009874085975e+00,4.4372312334967939e-01,8.1670503440549886e+00,2.9171256129762357e-01
2.6600000000000000e+03,-1.2304434423149191e+00,1.3848719345815097e+00,4.4486659150695224e-01,8.1945150720271265e+00,2.9342728297632470e-01
2.6700000000000000e+03,-1.2311905653313366e+00,1.3915463934192001e+00,4.4611381505054287e-01,8.2336117184715167e+00,2.9524148259078997e-01
2.6800000000000000e+03,-1.2316672883252517e+00,1.3940550587774523e+00,4.4723424095486758e-01,8.2610696815044395e+00,2.9692465497948528e-01
2.6900000000000000e+03,-1.2322928279450018e+00,1.3975895281488546e+00,4.4834262356001486e-01,8.2869570234781129e+00,2.9859160163507992e-01
2.7000000000000000e+03,-1.2330174009626065e+00,1.4057578515713027e+00,4.4951869677897072e-01,8.3213423612126807e+00,3.0032210292484263e-01
2.7100000000000000e+03,-1.2332755440796754e+00,1.4042407775055432e+00,4.5034857985983029e-01,8.3224576166256270e+00,3.0170232386573220e-01
2.7200000000000000e+03,-1.2334582873943403e+00,1.4009187164548267e+00,4.5115766262403523e-01,8.3218916674466747e+00,3.0305769937522969e-01
2.7300000000000000e+03,-1.2337898205785427e+00,1.4022457015392371e+00,4.5206334675942877e-01,8.3318899085201181e+00,3.0450567557671182e-01
2.7400000000000000e+03,-1.2345384896023348e+00,1.4098955467729615e+00,4.5329624224735499e-01,8.3724701113520119e+00,3.0627690623859904e-01
2.7500000000000000e+03,-1.2347619047619047e+00,1.4067515612408290e+00,4.5401126862958924e-01,8.3662220193064591e+00,3.0752635405307160e-01
2.7600000000000000e+03,-1.2355124954726548e+00,1.4129517238849179e+00,4.5500724375226370e-01,8.3826934598047114e+00,3.0905287939152482e-01
2.7700000000000000e+03,-1.2362287982677733e+00,1.4185184585864035e+00,4.5613316492241068e-01,8.4126543884364082e+00,3.1070552147239267e-01
2.7800000000000000e+03,-1.2365228335131249e+00,1.4186212943004142e+00,4.5702984537935998e-01,8.4229543643074063e+00,3.1212513484358145e-01
2.7900000000000000e+03,-1.2375564313865999e+00,1.4362965997366677e+00,4.5836259405231095e-01,8.4759893141537770e+00,3.1397706915084200e-01
2.8000000000000000e+03,-1.2382541949303820e+00,1.4413394773000114e+00,4.5952873973580866e-01,8.5096827285761805e+00,3.1565869332381291e-01
2.8100000000000000e+03,-1.2389398790466026e+00,1.4465799250849614e+00,4.6059943080754179e-01,8.5345971160375491e+00,3.1724119530416223e-01
2.8200000000000000e+03,-1.2387663948954271e+00,1.4435608692306738e+00,4.6108649415101027e-01,8.5165452496412168e+00,3.1823644097837644e-01
2.8300000000000000e+03,-1.2390392087601554e+00,1.4405634701084105e+00,4.6133874955845988e-01,8.4899079323662754e+00,3.1899328859060405e-01
2.8400000000000000e+03,-1.2390601900739175e+00,1.4365880242553808e+00,4.6152939105948609e-01,8.4639258357295848e+00,3.1968497008095742e-01
2.8500000000000000e+03,-1.2389477376359173e+00,1.4323347366642136e+00,4.6172395650648895e-01,8.4381387673196890e+00,3.2037706068046296e-01
2.8600000000000000e+03,-1.2394477455435162e+00,1.4338500387869115e+00,4.6259349877665151e-01,8.4453458137642592e+00,3.2174065012233483e-01
2.8700000000000000e+03,-1.2397143852316266e+00,1.4306805070796522e+00,4.6324973876698017e-01,8.4373783778766978e+00,3.2288749564611635e-01
2.8800000000000000e+03,-1.2396459562651858e+00,1.4270758338971314e+00,4.6351614022908710e-01,8.4132784623093446e+00,3.2364109684137454e-01
2.8900000000000000e+03,-1.2396748529920443e+00,1.4246582872567237e+00,4.6354375648564511e-01,8.3849255860027991e+00,3.2415254237288138e-01
2.9000000000000000e+03,-1.2394071009996552e+00,1.4219900277136175e+00,4.6350913478110994e-01,8.3564964384653724e+00,3.2459841433988279e-01
2.9100000000000000e+03,-1.2391618000687048e+00,1.4196332587161653e+00,4.6368601855032637e-01,8.3305593164407981e+00,3.2525249055307454e-01
2.9200000000000000e+03,-1.2392742211571379e+00,1.4188505969429521e+00,4.6410475864429990e-01,8.3191962766093113e+00,3.2614515576857245e-01
2.9300000000000000e+03,-1.2399351757079495e+00,1.4244732477393176e+00,4.6514329580348002e-01,8.3442732750916928e+00,3.2765438416922549e-01
2.9400000000000000e+03,-1.2399115946956818e+00,1.4215775297192168e+00,4.6547432845970760e-01,8.3244255532017863e+00,3.2845290717443049e-01
2.9500000000000000e+03,-1.2398949508641137e+00,1.4205134661218484e+00,4.6576753642832941e-01,8.3088041641245738e+00,3.2921043713995252e-01
2.9600000000000000e+03,-1.2403039513677812e+00,1.4211350905233076e+00,4.6645558932792974e-01,8.3057399757962767e+00,3.3035967578520770e-01
2.9700000000000000e+03,-1.2407001009761023e+00,1.4209755364348287e+00,4.6713564456411982e-01,8.3025482068462235e+00,3.3149781218444974e-01
2.9800000000000000e+03,-1.2409325729620932e+00,1.4183115156911552e+00,4.6774740020127475e-01,8.2948087214777768e+00,3.3256457564575648e-01
2.9900000000000000e+03,-1.2415279170845870e+00,1.4220094872330771e+00,4.6872617853560683e-01,8.3155185969141119e+00,3.3399531929120696e-01
3.0000000000000000e+03,-1.2422759080306565e+00,1.4296150252728492e+00,4.6975008330556484e-01,8.3410647874308097e+00,3.3546817727424189e-01
3.0100000000000000e+03,-1.2423978744603121e+00,1.4274024721022189e+00,4.7018266356692129e-01,8.3267491162979184e+00,3.3634672866157422e-01
3.0200000000000000e+03,-1.2426944720291295e+00,1.4252332514454971e+00,4.7074975173783512e-01,8.3166074595781616e+00,3.3735683548493872e-01
3.0300000000000000e+03,-1.2431078851864070e+00,1.4248717814423344e+00,4.7139557901682616e-01,8.3115581601648962e+00,3.3844275816562186e-01
3.0400000000000000e+03,-1.2425616573495559e+00,1.4289557685987624e+00,4.7133179875041109e-01,8.2908147657054023e+00,3.3881617888852356e-01
3.0500000000000000e+03,-1.2424188790560471e+00,1.4290885655105587e+00,4.7148475909537857e-01,8.2678561150059000e+00,3.3940347427073092e-01
3.0600000000000000e+03,-1.2424469127736035e+00,1.4250874038832031e+00,4.7180006533812480e-01,8.2469199411949763e+00,3.4015027768703038e-01
3.0700000000000000e+03,-1.2423086942364052e+00,1.4220153442116221e+00,4.7224356887007490e-01,8.2322610338915272e+00,3.4102246825138394e-01
3.0800000000000000e+03,-1.2422103213242455e+00,1.4214461329245045e+00,4.7287568971113275e-01,8.2289392723769055e+00,3.4208049334631613e-01
3.0900000000000000e+03,-1.2421675833063732e+00,1.4176838939179990e+00,4.7341637010676157e-01,8.2186117293040297e+00,3.4304432222581688e-01
3.1000000000000000e+03,-1.2427926475330537e+00,1.4227851157414255e+00,4.7430345049983880e-01,8.2330132996388024e+00,3.4435182199290554e-01
3.1100000000000000e+03,-1.2428865316618449e+00,1.4205078517464296e+00,4.7476374156219864e-01,8.2188471740088058e+00,3.4522982963677273e-01
3.1200000000000000e+03,-1.2431560397308554e+00,1.4189142771336569e+00,4.7534764498558152e-01,8.2121007051794628e+00,3.4622877282922138e-01
3.1300000000000000e+03,-1.2438326413286489e+00,1.4249265477850612e+00,4.7624081763015014e-01,8.2281169181042664e+00,3.4753433407856915e-01
3.1400000000000000e+03,-1.2442566061763769e+00,1.4250899654971489e+00,4.7702960840496655e-01,8.2355479277522221e+00,3.4873288761540910e-01
3.1500000000000000e+03,-1.2442684861948587e+00,1.4218742035305922e+00,4.7747699143129169e-01,8.2217175543149636e+00,3.4958743256109170e-01
3.1600000000000000e+03,-1.2444669408415059e+00,1.4184621338913150e+00,4.7793894337235054e-01,8.2086495421317522e+00,3.5045397026257513e-01
3.1700000000000000e+03,-1.2442541784925891e+00,1.4168574392089619e+00,4.7827026174708293e-01,8.1902652888511884e+00,3.5118732261116364e-01
3.1800000000000000e+03,-1.2442439484438856e+00,1.4146037823537276e+00,4.7873310279786230e-01,8.1772500473789869e+00,3.5204966991512099e-01
3.1900000000000000e+03,-1.2448574114697586e+00,1.4250737778608911e+00,4.7961924161704794e-01,8.1983083870555156e+00,3.5333281103102476e-01
3.2000000000000000e+03,-1.2453264604810996e+00,1.4283705580026487e+00,4.8032333645735703e-01,8.2023633420163833e+00,3.5443142767885033e-01
3.2100000000000000e+03,-1.2453597010277173e+00,1.4252711933222726e+00,4.8067891622547493e-01,8.1854209468819974e+00,3.5517907194020554e-01
3.2200000000000000e+03,-1.2455231294628997e+00,1.4219540930795977e+00,4.8064265755976410e-01,8.1616252560721936e+00,3.5553244334057743e-01
3.2300000000000000e+03,-1.2454193748065614e+00,1.4182916956209259e+00,4.8052305787681832e-01,8.1377290845036736e+00,3.5580006190034047e-01
3.2400000000000000e+03,-1.2453748842949708e+00,1.4168545698254320e+00,4.8061555075593954e-01,8.1173941672447807e+00,3.5627738352360383e-01
3.2500000000000000e+03,-1.2446416487234697e+00,1.4271390324507567e+00,4.7993386650261455e-01,8.1189331888289811e+00,3.5597816056597970e-01
3.2600000000000000e+03,-1.2439773075743636e+00,1.4346552335846354e+00,4.7913063477460904e-01,8.1333849713577600e+00,3.5555504446488806e-01
3.2700000000000000e+03,-1.2435921736472026e+00,1.4345148433974755e+00,4.7807245490675632e-01,8.1710522688366005e+00,3.5487465606848062e-01
3.2800000000000000e+03,-1.2430661383724475e+00,1.4378313405460150e+00,4.7719750076196282e-01,8.1888858081634694e+00,3.5437519049070404e-01
3.2900000000000000e+03,-1.2426678821027044e+00,1.4377928018150972e+00,4.7626861136432697e-01,8.2117633215615342e+00,3.5381950774840476e-01
3.3000000000000000e+03,-1.2421660102999090e+00,1.4418697412054371e+00,4.7545592244774310e-01,8.2311314165765985e+00,3.5337776431384427e-01
3.3100000000000000e+03,-1.2419993959528843e+00,1.4393973790813561e+00,4.7452733313198431e-01,8.2578745231225046e+00,3.5281787979462398e-01
3.3200000000000000e+03,-1.2417344173441733e+00,1.4371509952678581e+00,4.7362691960252939e-01,8.2778951497233493e+00,3.5228395061728390e-01
3.3300000000000000e+03,-1.2414860402281598e+00,1.4352660216499469e+00,4.7245571900330235e-01,8.3297914649531162e+00,3.5147403182227555e-01
3.3400000000000000e+03,-1.2414007782101166e+00,1.4323107760063623e+00,4.7120622568093390e-01,8.3920103217851807e+00,3.5029033223585754e-01
3.3500000000000000e+03,-1.2414503133393018e+00,1.4288386442929726e+00,4.7021933751119072e-01,8.4224069326036588e+00,3.4882572366457770e-01
3.3600000000000000e+03,-1.2414013686402856e+00,1.4250532983260706e+00,4.6962362392145196e-01,8.4175393674630872e+00,3.4698452841416250e-01
3.3700000000000000e+03,-1.2407267873034709e+00,1.4336563369571045e+00,4.6873479679620289e-01,8.4387090333400465e+00,3.4545090477603080e-01
3.3800000000000000e+03,-1.2405530908015381e+00,1.4308896472156600e+00,4.6775658089322680e-01,8.4678230634957732e+00,3.4402099970422950e-01
3.3900000000000000e+03,-1.2405544087289886e+00,1.4273599583781713e+00,4.6713948687702739e-01,8.4652513035833703e+00,3.4224417575936300e-01
3.4000000000000000e+03,-1.2399941193766539e+00,1.4315560758761372e+00,4.6657159658923847e-01,8.4592190932191826e+00,3.4043222581593646e-01
3.4100000000000000e+03,-1.2395983582527119e+00,1.4320895988225604e+00,4.6624010554089707e-01,8.4455342692056092e+00,3.3839783054822631e-01
3.4200000000000000e+03,-1.2393919906460100e+00,1.4297219652421265e+00,4.6622040339082138e-01,8.4220052526475317e+00,3.3606547793042973e-01
3.4300000000000000e+03,-1.2391984844068784e+00,1.4285172737159479e+00,4.6652579422908774e-01,8.4063192202084345e+00,3.3342174293208976e-01
3.4400000000000000e+03,-1.2390613193839000e+00,1.4256730129647699e+00,4.6678145887823308e-01,8.3861270782270907e+00,3.3084132519616388e-01
3.4500000000000000e+03,-1.2389771080846130e+00,1.4220413002579511e+00,4.6704723268617793e-01,8.3674326910592232e+00,3.2826427122573165e-01
3.4600000000000000e+03,-1.2391245304825196e+00,1.4208170271790801e+00,4.6742993354521817e-01,8.3537207097604185e+00,3.2558364634498704e-01
3.4700000000000000e+03,-1.2389772399884760e+00,1.4180125244477797e+00,4.6785364448285799e-01,8.3410813238930750e+00,3.2287525208873524e-01
3.4800000000000000e+03,-1.2389255960930767e+00,1.4153177114133089e+00,4.6817724791726512e-01,8.3246222176594458e+00,3.2028009192760698e-01
3.4900000000000000e+03,-1.2390260670295046e+00,1.4130679013475047e+00,4.6838728158120879e-01,8.3041855435549614e+00,3.1781151532512175e-01
3.5000000000000000e+03,-1.2390831191088261e+00,1.4105286745917740e+00,4.6841188231933734e-01,8.2821512932350512e+00,3.1554127392173664e-01
3.5100000000000000e+03,-1.2387667331244661e+00,1.4095572635690383e+00,4.6810025633722591e-01,8.2650849097963146e+00,3.1362005126744519e-01
3.5200000000000000e+03,-1.2384862255041182e+00,1.4076302419991358e+00,4.6743254757171260e-01,8.2696270107946788e+00,3.1206759443339960e-01
3.5300000000000000e+03,-1.2381251770036816e+00,1.4073363831414807e+00,4.6688473520249218e-01,8.2643930938934922e+00,3.1040781648258287e-01
3.5400000000000000e+03,-1.2377435752612256e+00,1.4075996886931283e+00,4.6606608302739339e-01,8.2870164048089769e+00,3.0903134707709684e-01
3.5500000000000000e+03,-1.2375330892706280e+00,1.4077683489394734e+00,4.6612362714728250e-01,8.2671227225984314e+00,3.0679104477611940e-01
3.5600000000000000e+03,-1.2377787138444258e+00,1.4057094142272162e+00,4.6663577646728449e-01,8.2615064402357952e+00,3.0410839651783206e-01
3.5700000000000000e+03,-1.2385158218986279e+00,1.4164981380889055e+00,4.6743909269112294e-01,8.2776605760599455e+00,3.0114673760851302e-01
3.5800000000000000e+03,-1.2389835241552638e+00,1.4196472902495618e+00,4.6826305501256632e-01,8.2954759472297379e+00,2.9817648701480037e-01
3.5900000000000000e+03,-1.2390058479532164e+00,1.4158844425336763e+00,4.6866054023948761e-01,8.2829345214216961e+00,2.9564466722361460e-01
3.6000000000000000e+03,-1.2391141349625103e+00,1.4135362493931198e+00,4.6900583171341298e-01,8.2678210162701973e+00,2.9317689530685920e-01
3.6100000000000000e+03,-1.2391525893104403e+00,1.4108166198054100e+00,4.6912628080864027e-01,8.2468645996469760e+00,2.9094572140681252e-01
3.6200000000000000e+03,-1.2391963545981772e+00,1.4078055745781057e+00,4.6940900303783484e-01,8.2302004633389068e+00,2.8856393261529961e-01
3.6300000000000000e+03,-1.2392894519416138e+00,1.4056115316030475e+00,4.6981547782979893e-01,8.2192452203316790e+00,2.8606995318094186e-01
3.6400000000000000e+03,-1.2392968964570172e+00,1.4033347076301146e+00,4.7013045866520187e-01,8.2047268622234775e+00,2.8367893435869268e-01
3.6500000000000000e+03,-1.2395015064365926e+00,1.4014328787720716e+00,4.7063955080799780e-01,8.1982439353995833e+00,2.8110517666392770e-01
3.6600000000000000e+03,-1.2393225894564326e+00,1.3995401989030698e+00,4.7090412455613218e-01,8.1823025288044864e+00,2.7878721660748429e-01
3.6700000000000000e+03,-1.2396840098065922e+00,1.4005234997157838e+00,4.7164396622173799e-01,8.1945611397372069e+00,2.7600517570144378e-01
3.6800000000000000e+03,-1.2399429502852486e+00,1.3992176042809965e+00,4.7236484650910077e-01,8.2050479494312327e+00,2.7325319206737303e-01
3.6900000000000000e+03,-1.2404497426171770e+00,1.4033620335360535e+00,4.7320238417772964e-01,8.2267248179815393e+00,2.7039555675968574e-01
3.7000000000000000e+03,-1.2409619021885976e+00,1.4097011248500546e+00,4.7404215077006212e-01,8.2512284708853478e+00,2.6754660902458793e-01
3.7100000000000000e+03,-1.2408003233629750e+00,1.4089928410957606e+00,4.7412961465912157e-01,8.2344151915633201e+00,2.6546079223928859e-01
3.7200000000000000e+03,-1.2404380542864821e+00,1.4093057789780488e+00,4.7346680999731255e-01,8.2428123332005114e+00,2.6413598495028218e-01
3.7300000000000000e+03,-1.2402599839185207e+00,1.4067059735176475e+00,4.7298713481640314e-01,8.2367186358648734e+00,2.6263870276065399e-01
3.7400000000000000e+03,-1.2400000000000000e+00,1.4051984020909458e+00,4.7207431168136865e-01,8.2702041941260109e+00,2.6160384923817159e-01
3.7500000000000000e+03,-1.2398347107438017e+00,1.4032905580856498e+00,4.7096774193548385e-01,8.3252460275826188e+00,2.6077312716608902e-01
3.7600000000000000e+03,-1.2398856687051316e+00,1.4003746572561671e+00,4.6988035097048658e-01,8.3786247521907633e+00,2.6002127093858018e-01
3.7700000000000000e+03,-1.2396738265712013e+00,1.4014463229375200e+00,4.6916202598780166e-01,8.3897707063608866e+00,2.5880403076107134e-01
3.7800000000000000e+03,-1.2389843956625233e+00,1.4111180919095307e+00,4.6834170854271356e-01,8.4157609324060179e+00,2.5769902142290396e-01
3.7900000000000000e+03,-1.2386125032972830e+00,1.4117995429112651e+00,4.6776839883935639e-01,8.4166148181737839e+00,2.5635716169876022e-01
3.8000000000000000e+03,-1.2385214417258616e+00,1.4091337532246497e+00,4.6769139700078921e-01,8.3960653779129206e+00,2.5452907129702707e-01
