# $ ./project4 -L 20 -E 1 -c 1E4 -s 0
c,E,CV,Mabs,Chi,M
1.8900000000000000e+03,-1.9971813855103120e+00,2.3242048603133298e-02,9.9928344791115808e-01,1.5344414426363073e-03,9.9928344791115808e-01
1.9000000000000000e+03,-1.9971856917411890e+00,2.3196938624605538e-02,9.9928458705944234e-01,1.5312021885620197e-03,9.9928458705944234e-01
1.9100000000000000e+03,-1.9971794871794872e+00,2.3212440794741270e-02,9.9928309785452640e-01,1.5317308342491743e-03,9.9928309785452640e-01
1.9200000000000000e+03,-1.9971837584591359e+00,2.3167961116996594e-02,9.9928422696512231e-01,1.5285397350089625e-03,9.9928422696512231e-01
1.9300000000000000e+03,-1.9971776281719318e+00,2.3183443508169147e-02,9.9928275504919728e-01,1.5290762803488178e-03,9.9928275504919728e-01
1.9400000000000000e+03,-1.9971818650180320e+00,2.3139577877009286e-02,9.9928387429160226e-01,1.5259320485347416e-03,9.9928387429160226e-01
1.9500000000000000e+03,-1.9971963095848284e+00,2.3037173434859143e-02,9.9928754484879545e-01,1.5191568098089192e-03,9.9928754484879545e-01
1.9600000000000000e+03,-1.9972106068332482e+00,2.2935649031715001e-02,9.9929117797042322e-01,1.5124400569038699e-03,9.9929117797042322e-01
1.9700000000000000e+03,-1.9972247590055809e+00,2.2834993761498480e-02,9.9929477422628110e-01,1.5057810602593237e-03,9.9929477422628110e-01
1.9800000000000000e+03,-1.9972387682988388e+00,2.2735196889552754e-02,9.9929833417465930e-01,1.4991791020293021e-03,9.9929833417465930e-01
1.9900000000000000e+03,-1.9972425916624812e+00,2.2694490854337345e-02,9.9929934706177803e-01,1.4962509595352457e-03,9.9929934706177803e-01
2.0000000000000000e+03,-1.9972363818090955e+00,2.2712082239740992e-02,9.9929785107446278e-01,1.4969476780970581e-03,9.9929785107446278e-01
2.0100000000000000e+03,-1.9972501243162606e+00,2.2614259069086984e-02,9.9930134261561410e-01,1.4904796369955874e-03,9.9930134261561410e-01
2.0200000000000000e+03,-1.9972637308263237e+00,2.2517255115089937e-02,9.9930479960415641e-01,1.4840659957553726e-03,9.9930479960415641e-01
2.0300000000000000e+03,-1.9972772033481043e+00,2.2421060465858317e-02,9.9930822255046781e-01,1.4777060921915108e-03,9.9930822255046781e-01
2.0400000000000000e+03,-1.9972611464968153e+00,2.2653563726926222e-02,9.9930426261636451e-01,1.4918281068094074e-03,9.9930426261636451e-01
2.0500000000000000e+03,-1.9972647489029742e+00,2.2614381539751774e-02,9.9930521696733299e-01,1.4890169046702796e-03,9.9930521696733299e-01
2.0600000000000000e+03,-1.9972537603105289e+00,2.2718347085465211e-02,9.9930131004366818e-01,1.5029376929305727e-03,9.9930131004366818e-01
2.0700000000000000e+03,-1.9972670207629164e+00,2.2623145826801191e-02,9.9930468372766779e-01,1.4966189411643428e-03,9.9930468372766779e-01
2.0800000000000000e+03,-1.9972801537722247e+00,2.2528720874979626e-02,9.9930802498798654e-01,1.4903519428480650e-03,9.9930802498798654e-01
2.0900000000000000e+03,-1.9972931611669056e+00,2.2435063071316107e-02,9.9931133428981356e-01,1.4841360835998784e-03,9.9931133428981356e-01
2.1000000000000000e+03,-1.9972489290813897e+00,2.2674690164858475e-02,9.9930033317467870e-01,1.4986177565879189e-03,9.9930033317467870e-01
2.1100000000000000e+03,-1.9972619611558502e+00,2.2581551015027800e-02,9.9930364756039791e-01,1.4924418595910539e-03,9.9930364756039791e-01
2.1200000000000000e+03,-1.9972748703441772e+00,2.2489156169758644e-02,9.9930693069306931e-01,1.4863155339844526e-03,9.9930693069306931e-01
2.1300000000000000e+03,-1.9972688878460818e+00,2.2506790664047004e-02,9.9930549038010330e-01,1.4870250140666030e-03,9.9930549038010330e-01
2.1400000000000000e+03,-1.9972816440915460e+00,2.2415538274217398e-02,9.9930873423633815e-01,1.4809764913661639e-03,9.9930873423633815e-01
2.1500000000000000e+03,-1.9972663877266388e+00,2.2487468123144935e-02,9.9930497443049748e-01,1.4850649509025970e-03,9.9930497443049748e-01
2.1600000000000000e+03,-1.9972790374826468e+00,2.2397175455698744e-02,9.9930819065247578e-01,1.4790828366676577e-03,9.9930819065247578e-01
2.1700000000000000e+03,-1.9972915707047443e+00,2.2307588345138355e-02,9.9931137724550889e-01,1.4731476706219837e-03,9.9931137724550889e-01
2.1800000000000000e+03,-1.9973039889958735e+00,2.2218698815850077e-02,9.9931453461714814e-01,1.4672589184192475e-03,9.9931453461714814e-01
2.1900000000000000e+03,-1.9973162939297127e+00,2.2130499006307217e-02,9.9931766316750337e-01,1.4614160539349540e-03,9.9931766316750337e-01
2.2000000000000000e+03,-1.9973194002726036e+00,2.2096222009568008e-02,9.9931849159472963e-01,1.4589254689053631e-03,9.9931849159472963e-01
2.2100000000000000e+03,-1.9973315241971958e+00,2.2009225285146386e-02,9.9932157394843957e-01,1.4531634415470762e-03,9.9932157394843957e-01
2.2200000000000000e+03,-1.9973435389464205e+00,2.1922895953757689e-02,9.9932462854570014e-01,1.4474458024778870e-03,9.9932462854570014e-01
2.2300000000000000e+03,-1.9973375168086058e+00,2.1942599703324957e-02,9.9932317346481403e-01,1.4483176928479224e-03,9.9932317346481403e-01
2.2400000000000000e+03,-1.9972869254796963e+00,2.2223026669817045e-02,9.9931057563587689e-01,1.4653885510779218e-03,9.9931057563587689e-01
2.2500000000000000e+03,-1.9972900932918702e+00,2.2189172648650127e-02,9.9931141714793426e-01,1.4629403072467539e-03,9.9931141714793426e-01
2.2600000000000000e+03,-1.9972843874391861e+00,2.2207189540204127e-02,9.9931003980539590e-01,1.4637173103255918e-03,9.9931003980539590e-01
2.2700000000000000e+03,-1.9972611184500222e+00,2.2468367549008689e-02,9.9930427124614707e-01,1.4796562868286856e-03,9.9930427124614707e-01
2.2800000000000000e+03,-1.9972643577378344e+00,2.2433948668767700e-02,9.9930512932924165e-01,1.4771819354064063e-03,9.9930512932924165e-01
2.2900000000000000e+03,-1.9972675687472718e+00,2.2399821974395308e-02,9.9930597992143166e-01,1.4747286033525598e-03,9.9930597992143166e-01
2.3000000000000000e+03,-1.9972794437201216e+00,2.2315396382182370e-02,9.9930899608865720e-01,1.4691531996504636e-03,9.9930899608865720e-01
2.3100000000000000e+03,-1.9972739073993941e+00,2.2332430396636481e-02,9.9930765902206842e-01,1.4698839350603520e-03,9.9930765902206842e-01
2.3200000000000000e+03,-1.9972856527358898e+00,2.2248963763122447e-02,9.9931064196467034e-01,1.4643734844867139e-03,9.9931064196467034e-01
2.3300000000000000e+03,-1.9972715572715571e+00,2.2316105405043345e-02,9.9930716430716426e-01,1.4682231412734836e-03,9.9930716430716426e-01
2.3400000000000000e+03,-1.9972661255873558e+00,2.2332884025236126e-02,9.9930585219991452e-01,1.4689465740957530e-03,9.9930585219991452e-01
2.3500000000000000e+03,-1.9972777541471713e+00,2.2250553218473215e-02,9.9930880476393025e-01,1.4635147156513994e-03,9.9930880476393025e-01
2.3600000000000000e+03,-1.9972723422278695e+00,2.2267494103580247e-02,9.9930749682337994e-01,1.4642536732571898e-03,9.9930749682337994e-01
2.3700000000000000e+03,-1.9972585407001264e+00,2.2468243703478948e-02,9.9930409110080132e-01,1.4764656796614872e-03,9.9930409110080132e-01
2.3800000000000000e+03,-1.9972616547669046e+00,2.2435277460317593e-02,9.9930491390172194e-01,1.4741087790753227e-03,9.9930491390172194e-01
2.3900000000000000e+03,-1.9972731074864074e+00,2.2353937400330325e-02,9.9930782099539939e-01,1.4687484312162270e-03,9.9930782099539939e-01
2.4000000000000000e+03,-1.9972844648063306e+00,2.2273171268170699e-02,9.9931070387338605e-01,1.4634260575257941e-03,9.9931070387338605e-01
2.4100000000000000e+03,-1.9972957279137287e+00,2.2192973205528689e-02,9.9931356283699713e-01,1.4581412683764938e-03,9.9931356283699713e-01
2.4200000000000000e+03,-1.9972986369268897e+00,2.2161600248073229e-02,9.9931433292028093e-01,1.4558930438215612e-03,9.9931433292028093e-01
2.4300000000000000e+03,-1.9972603866721514e+00,2.2370082309644202e-02,9.9930481283422468e-01,1.4685534660384292e-03,9.9930481283422468e-01
2.4400000000000000e+03,-1.9972306431790250e+00,2.2528332305082586e-02,9.9929741909053660e-01,1.4780948366387746e-03,9.9929741909053660e-01
2.4500000000000000e+03,-1.9972419420644636e+00,2.2448882636672350e-02,9.9930028559771533e-01,1.4728665523580276e-03,9.9930028559771533e-01
2.4600000000000000e+03,-1.9972531491263714e+00,2.2369977748021484e-02,9.9930312880942707e-01,1.4676742638403085e-03,9.9930312880942707e-01
2.4700000000000000e+03,-1.9972642654795629e+00,2.2291612244735005e-02,9.9930594900849856e-01,1.4625176123081473e-03,9.9930594900849856e-01
2.4800000000000000e+03,-1.9972672309552602e+00,2.2260673256823793e-02,9.9930673115679158e-01,1.4603107763105072e-03,9.9930673115679158e-01
2.4900000000000000e+03,-1.9972782015254920e+00,2.2183252724644262e-02,9.9930951425130476e-01,1.4552171035029460e-03,9.9930951425130476e-01
2.5000000000000000e+03,-1.9972810875649740e+00,2.2152962085965556e-02,9.9931027588964416e-01,1.4530549236224032e-03,9.9931027588964416e-01
2.5100000000000000e+03,-1.9972919155714854e+00,2.2076467684237287e-02,9.9931302270011946e-01,1.4480229642504128e-03,9.9931302270011946e-01
2.5200000000000000e+03,-1.9973026576755257e+00,2.2000487456098200e-02,9.9931574771915910e-01,1.4430249608267331e-03,9.9931574771915910e-01
2.5300000000000000e+03,-1.9972817068352429e+00,2.2235976772499270e-02,9.9931054919004358e-01,1.4574331625772175e-03,9.9931054919004358e-01
2.5400000000000000e+03,-1.9972924045651319e+00,2.2160054058476816e-02,9.9931326249508057e-01,1.4524428263393929e-03,9.9931326249508057e-01
2.5500000000000000e+03,-1.9973030184241474e+00,2.2084636104700621e-02,9.9931595452763622e-01,1.4474857939057984e-03,9.9931595452763622e-01
2.5600000000000000e+03,-1.9972901210464662e+00,2.2146574004436842e-02,9.9931276844982431e-01,1.4510694996715755e-03,9.9931276844982431e-01
2.5700000000000000e+03,-1.9973006612213147e+00,2.2071814683149570e-02,9.9931544146246598e-01,1.4461574444430880e-03,9.9931544146246598e-01
2.5800000000000000e+03,-1.9973111197210383e+00,2.1997546821366995e-02,9.9931809376210767e-01,1.4412778026598972e-03,9.9931809376210767e-01
2.5900000000000000e+03,-1.9973060594365111e+00,2.2014094151381870e-02,9.9931686607487447e-01,1.4420459981192835e-03,9.9931686607487447e-01
2.6000000000000000e+03,-1.9973087274125336e+00,2.1985558152664453e-02,9.9931757016532108e-01,1.4400133861636277e-03,9.9931757016532108e-01
2.6100000000000000e+03,-1.9972883952508618e+00,2.2091434450121596e-02,9.9931252393718883e-01,1.4463394051563228e-03,9.9931252393718883e-01
2.6200000000000000e+03,-1.9972987409385732e+00,2.2018326721736231e-02,9.9931514689049972e-01,1.4415396671392956e-03,9.9931514689049972e-01
2.6300000000000000e+03,-1.9972786012922841e+00,2.2123114443675148e-02,9.9931014823261122e-01,1.4478022108232835e-03,9.9931014823261122e-01
2.6400000000000000e+03,-1.9972889057175311e+00,2.2050521005585324e-02,9.9931276031806138e-01,1.4430382396676577e-03,9.9931276031806138e-01
2.6500000000000000e+03,-1.9972840437570727e+00,2.2066407401289324e-02,9.9931158053564684e-01,1.4437773636745987e-03,9.9931158053564684e-01
2.6600000000000000e+03,-1.9972942502818489e+00,2.1994528677896596e-02,9.9931416760616321e-01,1.4390613875730196e-03,9.9931416760616321e-01
2.6700000000000000e+03,-1.9973043803818795e+00,2.1923105765599759e-02,9.9931673530512910e-01,1.4343754297442501e-03,9.9931673530512910e-01
2.6800000000000000e+03,-1.9973144349123462e+00,2.1852134482469410e-02,9.9931928384931001e-01,1.4297192129743052e-03,9.9931928384931001e-01
2.6900000000000000e+03,-1.9973244147157192e+00,2.1781610695179553e-02,9.9932181345224824e-01,1.4250924638326979e-03,9.9932181345224824e-01
2.7000000000000000e+03,-1.9973343206219920e+00,2.1711530318716542e-02,9.9932432432432439e-01,1.4204949117265643e-03,9.9932432432432439e-01
2.7100000000000000e+03,-1.9973441534489118e+00,2.1641889315214938e-02,9.9932681667281442e-01,1.4159262896282598e-03,9.9932681667281442e-01
2.7200000000000000e+03,-1.9973318632855568e+00,2.1702216457633768e-02,9.9932377802278582e-01,1.4194416113605258e-03,9.9932377802278582e-01
2.7300000000000000e+03,-1.9973196631270596e+00,2.1761982290772721e-02,9.9932076162577810e-01,1.4229238836560398e-03,9.9932076162577810e-01
2.7400000000000000e+03,-1.9973294418095586e+00,2.1693033789924810e-02,9.9932323969354242e-01,1.4184034486970632e-03,9.9932323969354242e-01
2.7500000000000000e+03,-1.9973318793166122e+00,2.1667174726899247e-02,9.9932388222464552e-01,1.4165642949228641e-03,9.9932388222464552e-01
2.7600000000000000e+03,-1.9973342991669685e+00,2.1641498278768267e-02,9.9932452010141248e-01,1.4147381368093193e-03,9.9932452010141248e-01
2.7700000000000000e+03,-1.9973439191627571e+00,2.1573618915572298e-02,9.9932695777697589e-01,1.4102888854540651e-03,9.9932695777697589e-01
2.7800000000000000e+03,-1.9973390866594749e+00,2.1590685549308545e-02,9.9932578209277234e-01,1.4111242609214968e-03,9.9932578209277234e-01
2.7900000000000000e+03,-1.9973486205661053e+00,2.1523438508156686e-02,9.9932819777857407e-01,1.4067174251977121e-03,9.9932819777857407e-01
2.8000000000000000e+03,-1.9973580863977149e+00,2.1456599692173770e-02,9.9933059621563725e-01,1.4023374372482066e-03,9.9933059621563725e-01
2.8100000000000000e+03,-1.9973674848808252e+00,2.1390165509656070e-02,9.9933297758804696e-01,1.3979840593674453e-03,9.9933297758804696e-01
2.8200000000000000e+03,-1.9973555476781284e+00,2.1449469787767156e-02,9.9933002481389577e-01,1.4014529455016599e-03,9.9933002481389577e-01
2.8300000000000000e+03,-1.9973648887318971e+00,2.1383549267193304e-02,9.9933239138113739e-01,1.3971345405298053e-03,9.9933239138113739e-01
2.8400000000000000e+03,-1.9973600844772965e+00,2.1401004376239142e-02,9.9933122140091513e-01,1.3980036130669760e-03,9.9933122140091513e-01
2.8500000000000000e+03,-1.9973623290073659e+00,2.1377020573127084e-02,9.9933181339880750e-01,1.3962966713006609e-03,9.9933181339880750e-01
2.8600000000000000e+03,-1.9973715484096470e+00,2.1311994972347748e-02,9.9933414889898642e-01,1.3920382596552372e-03,9.9933414889898642e-01
2.8700000000000000e+03,-1.9973807035876001e+00,2.1247355065133887e-02,9.9933646812957166e-01,1.3878051948995563e-03,9.9933646812957166e-01
2.8800000000000000e+03,-1.9973828531759807e+00,2.1224118423415348e-02,9.9933703575147514e-01,1.3861490156705258e-03,9.9933703575147514e-01
2.8900000000000000e+03,-1.9973780698720165e+00,2.1241891336103436e-02,9.9933586994119683e-01,1.3870453528215876e-03,9.9933586994119683e-01
2.9000000000000000e+03,-1.9973457428472940e+00,2.1532191647565924e-02,9.9932781799379522e-01,1.4049286574299913e-03,9.9932781799379522e-01
2.9100000000000000e+03,-1.9973548608725522e+00,2.1467870658962055e-02,9.9933012710408786e-01,1.4007211065472803e-03,9.9933012710408786e-01
2.9200000000000000e+03,-1.9973639164669634e+00,2.1403924244223164e-02,9.9933242040397119e-01,1.3965381427988178e-03,9.9933242040397119e-01
2.9300000000000000e+03,-1.9973729102695328e+00,2.1340349242382217e-02,9.9933469805527120e-01,1.3923795575101394e-03,9.9933469805527120e-01
2.9400000000000000e+03,-1.9973682420945258e+00,2.1357387801399456e-02,9.9933356001360085e-01,1.3932373514398933e-03,9.9933356001360085e-01
2.9500000000000000e+03,-1.9973669942392407e+00,2.1394990883127320e-02,9.9933242968485259e-01,1.4008656697842526e-03,9.9933242968485259e-01
2.9600000000000000e+03,-1.9973353596757852e+00,2.1678620444727129e-02,9.9932455251604180e-01,1.4183188156312099e-03,9.9932455251604180e-01
2.9700000000000000e+03,-1.9973443285089194e+00,2.1615180334774779e-02,9.9932682598451705e-01,1.4141571145592025e-03,9.9932682598451705e-01
2.9800000000000000e+03,-1.9973465280107345e+00,2.1591551367600915e-02,9.9932740691043276e-01,1.4124724394787335e-03,9.9932740691043276e-01
2.9900000000000000e+03,-1.9973553995319291e+00,2.1528747616102920e-02,9.9932965563356735e-01,1.4083529984054621e-03,9.9932965563356735e-01
3.0000000000000000e+03,-1.9973575474841720e+00,2.1505545024701860e-02,9.9933022325891374e-01,1.4066976008325583e-03,9.9933022325891374e-01
3.0100000000000000e+03,-1.9973663234805712e+00,2.1443367014289835e-02,9.9933244769179685e-01,1.4026197090424831e-03,9.9933244769179685e-01
3.0200000000000000e+03,-1.9973684210526315e+00,2.1420582240098157e-02,9.9933300231711353e-01,1.4009930047905073e-03,9.9933300231711353e-01
3.0300000000000000e+03,-1.9973705047838997e+00,2.1397944325872231e-02,9.9933355328274498e-01,1.3993767905776623e-03,9.9933355328274498e-01
3.0400000000000000e+03,-1.9973791515948702e+00,2.1336644289549442e-02,9.9933574482078269e-01,1.3953573873732238e-03,9.9933574482078269e-01
3.0500000000000000e+03,-1.9973811864962305e+00,2.1314412337669637e-02,9.9933628318584067e-01,1.3937690529564862e-03,9.9933628318584067e-01
3.0600000000000000e+03,-1.9973897419144071e+00,2.1253712890320457e-02,9.9933845148644240e-01,1.3897895145055371e-03,9.9933845148644240e-01
3.0700000000000000e+03,-1.9973917290784760e+00,2.1231878856196998e-02,9.9933897753174861e-01,1.3882285104773473e-03,9.9933897753174861e-01
3.0800000000000000e+03,-1.9974001947419668e+00,2.1171770189248491e-02,9.9934112301200917e-01,1.3842881809978281e-03,9.9934112301200917e-01
3.0900000000000000e+03,-1.9974021352313167e+00,2.1150326225324534e-02,9.9934163701067613e-01,1.3827539717021864e-03,9.9934163701067613e-01
3.1000000000000000e+03,-1.9974105127378265e+00,2.1090798746736254e-02,9.9934376007739445e-01,1.3788522098911926e-03,9.9934376007739445e-01
3.1100000000000000e+03,-1.9974188363870138e+00,2.1031598352710717e-02,9.9934586949533910e-01,1.3749719605402788e-03,9.9934586949533910e-01
3.1200000000000000e+03,-1.9974271066965716e+00,2.0972722431761213e-02,9.9934796539570658e-01,1.3711130509182112e-03,9.9934796539570658e-01
3.1300000000000000e+03,-1.9974289364420312e+00,2.0952147985808550e-02,9.9934845097412961e-01,1.3696378138411092e-03,9.9934845097412961e-01
3.1400000000000000e+03,-1.9974307545367715e+00,2.0931701892695855e-02,9.9934893346068132e-01,1.3681717831059358e-03,9.9934893346068132e-01
3.1500000000000000e+03,-1.9974325610917167e+00,2.0911382955673616e-02,9.9934941288479850e-01,1.3667148732201895e-03,9.9934941288479850e-01
3.1600000000000000e+03,-1.9974406833280609e+00,2.0853543577832170e-02,9.9935147105346400e-01,1.3629251072416082e-03,9.9935147105346400e-01
3.1700000000000000e+03,-1.9974487543361716e+00,2.0796016724198126e-02,9.9935351624093338e-01,1.3591558870393783e-03,9.9935351624093338e-01
3.1800000000000000e+03,-1.9974253379440428e+00,2.0925937474239618e-02,9.9934768940584717e-01,1.3670487918716391e-03,9.9934768940584717e-01
3.1900000000000000e+03,-1.9974146035725477e+00,2.0980317076318897e-02,9.9934503290504539e-01,1.3702436567837139e-03,9.9934503290504539e-01
3.2000000000000000e+03,-1.9974226804123711e+00,2.0923100706422702e-02,9.9934707903780062e-01,1.3664973682170967e-03,9.9934707903780062e-01
3.2100000000000000e+03,-1.9974244783556525e+00,2.0903199750755448e-02,9.9934755527872943e-01,1.3650735981354956e-03,9.9934755527872943e-01
3.2200000000000000e+03,-1.9974324743868364e+00,2.0846515141893177e-02,9.9934958087550452e-01,1.3613625500147463e-03,9.9934958087550452e-01
3.2300000000000000e+03,-1.9974218508201795e+00,2.0900528298516293e-02,9.9934695140823282e-01,1.3645394579361891e-03,9.9934695140823282e-01
3.2400000000000000e+03,-1.9974174637457573e+00,2.1016250731772743e-02,9.9934588090095644e-01,1.3715850058360957e-03,9.9934588090095644e-01
3.2500000000000000e+03,-1.9974192556136574e+00,2.0996315545344261e-02,9.9934635496770230e-01,1.3701635565666948e-03,9.9934635496770230e-01
3.2600000000000000e+03,-1.9974149034038637e+00,2.1012896129395813e-02,9.9934529285495244e-01,1.3710150561382761e-03,9.9934529285495244e-01
3.2700000000000000e+03,-1.9974228064811985e+00,2.0956803257286084e-02,9.9934729440538062e-01,1.3673462005681359e-03,9.9934729440538062e-01
3.2800000000000000e+03,-1.9974184699786650e+00,2.0973415509797633e-02,9.9934623590368787e-01,1.3682018913095818e-03,9.9934623590368787e-01
3.2900000000000000e+03,-1.9974263141902155e+00,2.0917761311575304e-02,9.9934822242479482e-01,1.3645623946649721e-03,9.9934822242479482e-01
3.3000000000000000e+03,-1.9974219933353530e+00,2.0934403306164313e-02,9.9934716752499242e-01,1.3654221165052150e-03,9.9934716752499242e-01
3.3100000000000000e+03,-1.9974297795228029e+00,2.0879181363852695e-02,9.9934913923286017e-01,1.3618115429562749e-03,9.9934913923286017e-01
3.3200000000000000e+03,-1.9974375188196327e+00,2.0824243920797018e-02,9.9935109906654618e-01,1.3582196312927409e-03,9.9935109906654618e-01
3.3300000000000000e+03,-1.9974452116481538e+00,2.0769588846887926e-02,9.9935304713299300e-01,1.3546462410158710e-03,9.9935304713299300e-01
3.3400000000000000e+03,-1.9974528584256210e+00,2.0715214031806681e-02,9.9935498353786290e-01,1.3510912330821157e-03,9.9935498353786290e-01
3.3500000000000000e+03,-1.9974604595643093e+00,2.0661117385025136e-02,9.9935690838555657e-01,1.3475544697575969e-03,9.9935690838555657e-01
3.3600000000000000e+03,-1.9974680154715858e+00,2.0607296836096793e-02,9.9935882177923230e-01,1.3440358149091481e-03,9.9935882177923230e-01
3.3700000000000000e+03,-1.9974339958469298e+00,2.0967554325179664e-02,9.9934885790566597e-01,1.3759410385682713e-03,9.9934885790566597e-01
3.3800000000000000e+03,-1.9974297545104998e+00,2.0983681360085028e-02,9.9934782608695660e-01,1.3767472962354077e-03,9.9934782608695660e-01
3.3900000000000000e+03,-1.9974373341197287e+00,2.0929570451262407e-02,9.9934974933647891e-01,1.3731875301164109e-03,9.9934974933647891e-01
3.4000000000000000e+03,-1.9974448691561306e+00,2.0875732192362193e-02,9.9935166127609520e-01,1.3696457646437921e-03,9.9935166127609520e-01
3.4100000000000000e+03,-1.9974464966285546e+00,2.0857107667543461e-02,9.9935209615948406e-01,1.3682946364133386e-03,9.9935209615948406e-01
3.4200000000000000e+03,-1.9974422683425899e+00,2.0873411048960407e-02,9.9935106693949138e-01,1.3691164695774204e-03,9.9935106693949138e-01
3.4300000000000000e+03,-1.9974380647041678e+00,2.0889605217089411e-02,9.9935004371903235e-01,1.3699326719506643e-03,9.9935004371903235e-01
3.4400000000000000e+03,-1.9974338854984017e+00,2.0905691246443894e-02,9.9934902644580059e-01,1.3707432999945013e-03,9.9934902644580059e-01
3.4500000000000000e+03,-1.9974413213561286e+00,2.0852722987474408e-02,9.9935091277890464e-01,1.3672610402863938e-03,9.9935091277890464e-01
3.4600000000000000e+03,-1.9974487142444379e+00,2.0800016963621600e-02,9.9935278821149953e-01,1.3637960814230610e-03,9.9935278821149953e-01
3.4700000000000000e+03,-1.9974445404782484e+00,2.0908449904236476e-02,9.9935177182368196e-01,1.3703816310589899e-03,9.9935177182368196e-01
3.4800000000000000e+03,-1.9974461361677678e+00,2.0890106352744624e-02,9.9935219764435501e-01,1.3690555228822632e-03,9.9935219764435501e-01
3.4900000000000000e+03,-1.9974419936980810e+00,2.0905987249861938e-02,9.9935118877112572e-01,1.3698587873659561e-03,9.9935118877112572e-01
3.5000000000000000e+03,-1.9974493001999429e+00,2.0853727596113460e-02,9.9935304198800334e-01,1.3664256045012736e-03,9.9935304198800334e-01
3.5100000000000000e+03,-1.9974508686983765e+00,2.0835690669482574e-02,9.9935346055254914e-01,1.3651216695143376e-03,9.9935346055254914e-01
3.5200000000000000e+03,-1.9974524282874182e+00,2.0817754244781099e-02,9.9935387673956255e-01,1.3638250022631837e-03,9.9935387673956255e-01
3.5300000000000000e+03,-1.9974539790427641e+00,2.0799917484400795e-02,9.9935429056924374e-01,1.3625355421390849e-03,9.9935429056924374e-01
3.5400000000000000e+03,-1.9974442247952555e+00,2.0849504026700744e-02,9.9935187800056480e-01,1.3654402724205283e-03,9.9935187800056480e-01
3.5500000000000000e+03,-1.9974119966206703e+00,2.1122641390247734e-02,9.9934384680371724e-01,1.3822768857062330e-03,9.9934384680371724e-01
3.5600000000000000e+03,-1.9973687166526255e+00,2.1729275488760323e-02,9.9933305251333893e-01,1.4199381881189765e-03,9.9933305251333893e-01
3.5700000000000000e+03,-1.9973760851302158e+00,2.1676159918133635e-02,9.9933492019042292e-01,1.4164587456616572e-03,9.9933492019042292e-01
3.5800000000000000e+03,-1.9973666573582798e+00,2.1722153463924768e-02,9.9933258866238472e-01,1.4191440272406908e-03,9.9933258866238472e-01
3.5900000000000000e+03,-1.9973684210526315e+00,2.1702208738424815e-02,9.9933305485937074e-01,1.4177294779074145e-03,9.9933305485937074e-01
3.6000000000000000e+03,-1.9973590669258539e+00,2.1747817435825708e-02,9.9933074146070533e-01,1.4203928819915745e-03,9.9933074146070533e-01
3.6100000000000000e+03,-1.9973553032400997e+00,2.1760525720601435e-02,9.9932982553309335e-01,1.4210111094143940e-03,9.9932982553309335e-01
3.6200000000000000e+03,-1.9973405136702567e+00,2.1838071985112038e-02,9.9932615299640981e-01,1.4256628899602219e-03,9.9932615299640981e-01
3.6300000000000000e+03,-1.9973368218121730e+00,2.1850406711746474e-02,9.9932525475075740e-01,1.4262598886853083e-03,9.9932525475075740e-01
3.6400000000000000e+03,-1.9973331502334524e+00,2.1862662869389170e-02,9.9932436143916503e-01,1.4268529679247876e-03,9.9932436143916503e-01
3.6500000000000000e+03,-1.9973294987674608e+00,2.1874841192329769e-02,9.9932347302109004e-01,1.4274421651498414e-03,9.9932347302109004e-01
3.6600000000000000e+03,-1.9973313302376399e+00,2.1854913567076438e-02,9.9932395520349626e-01,1.4260354142606956e-03,9.9932395520349626e-01
3.6700000000000000e+03,-1.9973222555162082e+00,2.1898967226734387e-02,9.9932171070552978e-01,1.4286090609675738e-03,9.9932171070552978e-01
3.6800000000000000e+03,-1.9973240967128498e+00,2.1879092922608832e-02,9.9932219505569142e-01,1.4272074614564189e-03,9.9932219505569142e-01
3.6900000000000000e+03,-1.9973313465185587e+00,2.1827554939663971e-02,9.9932403142779735e-01,1.4238372704130598e-03,9.9932403142779735e-01
3.7000000000000000e+03,-1.9973331532018372e+00,2.1807967803615613e-02,9.9932450689002972e-01,1.4224552526138723e-03,9.9932450689002972e-01
3.7100000000000000e+03,-1.9973295607652923e+00,2.1820096705341713e-02,9.9932363244408517e-01,1.4230468805180863e-03,9.9932363244408517e-01
3.7200000000000000e+03,-1.9973367374361732e+00,2.1769101638346909e-02,9.9932545014780971e-01,1.4197129665262764e-03,9.9932545014780971e-01
3.7300000000000000e+03,-1.9973385151433931e+00,2.1749820999684744e-02,9.9932591798445458e-01,1.4183525843691313e-03,9.9932591798445458e-01
3.7400000000000000e+03,-1.9973295910184441e+00,2.1793382975156417e-02,9.9932371023790423e-01,1.4209021013084566e-03,9.9932371023790423e-01
3.7500000000000000e+03,-1.9973153825646495e+00,2.1867864828382152e-02,9.9932018128499067e-01,1.4253758759878109e-03,9.9932018128499067e-01
3.7600000000000000e+03,-1.9973172028715767e+00,2.1848505926900543e-02,9.9932065939909587e-01,1.4240132693521446e-03,9.9932065939909587e-01
3.7700000000000000e+03,-1.9973084062582871e+00,2.1891309840139001e-02,9.9931848316096517e-01,1.4265183477982647e-03,9.9931848316096517e-01
3.7800000000000000e+03,-1.9973102353874637e+00,2.1872001469600947e-02,9.9931896323723879e-01,1.4251605750905583e-03,9.9931896323723879e-01
3.7900000000000000e+03,-1.9973067792139279e+00,2.1883641864696983e-02,9.9931812186758107e-01,1.4257288343651454e-03,9.9931812186758107e-01
