euler_pos0,euler_pos1,euler_pos2,verlet_pos0,verlet_pos1,verlet_pos2
0.558654,0.829823,0,0.55844,0.829545,0
0.558132,0.830174,0,0.557919,0.829896,0
0.557611,0.830524,0,0.557397,0.830246,0
0.557089,0.830875,0,0.556876,0.830596,0
0.556567,0.831225,0,0.556354,0.830946,0
0.556045,0.831575,0,0.555831,0.831295,0
0.555523,0.831924,0,0.555309,0.831644,0
0.555,0.832273,0,0.554786,0.831993,0
0.554477,0.832622,0,0.554263,0.832341,0
0.553954,0.83297,0,0.55374,0.832689,0
0.553431,0.833318,0,0.553217,0.833037,0
0.552907,0.833666,0,0.552694,0.833385,0
0.552384,0.834014,0,0.55217,0.833732,0
0.55186,0.834361,0,0.551646,0.834078,0
0.551335,0.834707,0,0.551122,0.834425,0
0.550811,0.835054,0,0.550597,0.834771,0
0.550286,0.8354,0,0.550073,0.835117,0
0.549762,0.835746,0,0.549548,0.835462,0
0.549237,0.836091,0,0.549023,0.835807,0
0.548711,0.836436,0,0.548498,0.836152,0
0.548186,0.836781,0,0.547972,0.836497,0
0.54766,0.837126,0,0.547446,0.836841,0
0.547134,0.83747,0,0.54692,0.837185,0
0.546608,0.837814,0,0.546394,0.837528,0
0.546082,0.838157,0,0.545868,0.837871,0
0.545555,0.8385,0,0.545341,0.838214,0
0.545029,0.838843,0,0.544815,0.838557,0
0.544502,0.839185,0,0.544288,0.838899,0
0.543974,0.839528,0,0.54376,0.839241,0
0.543447,0.839869,0,0.543233,0.839582,0
0.542919,0.840211,0,0.542705,0.839923,0
0.542392,0.840552,0,0.542178,0.840264,0
0.541864,0.840893,0,0.54165,0.840604,0
0.541335,0.841233,0,0.541121,0.840945,0
0.540807,0.841574,0,0.540593,0.841284,0
0.540278,0.841913,0,0.540064,0.841624,0
0.539749,0.842253,0,0.539535,0.841963,0
0.53922,0.842592,0,0.539006,0.842302,0
0.538691,0.842931,0,0.538477,0.84264,0
0.538161,0.843269,0,0.537947,0.842979,0
0.537632,0.843608,0,0.537417,0.843316,0
0.537102,0.843945,0,0.536887,0.843654,0
0.536571,0.844283,0,0.536357,0.843991,0
0.536041,0.84462,0,0.535827,0.844328,0
0.53551,0.844957,0,0.535296,0.844664,0
0.53498,0.845293,0,0.534765,0.845001,0
0.534449,0.84563,0,0.534234,0.845336,0
0.533917,0.845965,0,0.533703,0.845672,0
0.533386,0.846301,0,0.533172,0.846007,0
0.532854,0.846636,0,0.53264,0.846342,0
0.532322,0.846971,0,0.532108,0.846676,0
0.53179,0.847305,0,0.531576,0.847011,0
0.531258,0.84764,0,0.531044,0.847344,0
0.530725,0.847973,0,0.530511,0.847678,0
0.530193,0.848307,0,0.529978,0.848011,0
0.52966,0.84864,0,0.529446,0.848344,0
0.529127,0.848973,0,0.528912,0.848676,0
0.528593,0.849305,0,0.528379,0.849009,0
0.52806,0.849638,0,0.527846,0.84934,0
0.527526,0.849969,0,0.527312,0.849672,0
0.526992,0.850301,0,0.526778,0.850003,0
0.526458,0.850632,0,0.526244,0.850334,0
0.525924,0.850963,0,0.525709,0.850664,0
0.525389,0.851293,0,0.525175,0.850995,0
0.524854,0.851624,0,0.52464,0.851324,0
0.524319,0.851953,0,0.524105,0.851654,0
0.523784,0.852283,0,0.52357,0.851983,0
0.523249,0.852612,0,0.523034,0.852312,0
0.522713,0.852941,0,0.522499,0.85264,0
0.522177,0.853269,0,0.521963,0.852968,0
0.521641,0.853597,0,0.521427,0.853296,0
0.521105,0.853925,0,0.52089,0.853624,0
0.520568,0.854253,0,0.520354,0.853951,0
0.520032,0.85458,0,0.519817,0.854277,0
0.519495,0.854907,0,0.51928,0.854604,0
0.518958,0.855233,0,0.518743,0.85493,0
0.518421,0.855559,0,0.518206,0.855256,0
0.517883,0.855885,0,0.517669,0.855581,0
0.517345,0.85621,0,0.517131,0.855906,0
0.516808,0.856535,0,0.516593,0.856231,0
0.51627,0.85686,0,0.516055,0.856555,0
0.515731,0.857185,0,0.515517,0.85688,0
0.515193,0.857509,0,0.514978,0.857203,0
0.514654,0.857832,0,0.51444,0.857527,0
0.514115,0.858156,0,0.513901,0.85785,0
0.513576,0.858479,0,0.513362,0.858172,0
0.513037,0.858802,0,0.512822,0.858495,0
0.512497,0.859124,0,0.512283,0.858817,0
0.511958,0.859446,0,0.511743,0.859139,0
0.511418,0.859768,0,0.511203,0.85946,0
0.510877,0.860089,0,0.510663,0.859781,0
0.510337,0.86041,0,0.510123,0.860102,0
0.509797,0.860731,0,0.509582,0.860422,0
0.509256,0.861051,0,0.509041,0.860742,0
0.508715,0.861371,0,0.5085,0.861062,0
0.508174,0.861691,0,0.507959,0.861381,0
0.507633,0.86201,0,0.507418,0.8617,0
0.507091,0.862329,0,0.506877,0.862019,0
0.506549,0.862648,0,0.506335,0.862337,0
0.506007,0.862966,0,0.505793,0.862655,0
0.505465,0.863284,0,0.505251,0.862973,0
0.504923,0.863602,0,0.504708,0.86329,0
0.50438,0.863919,0,0.504166,0.863607,0
0.503838,0.864236,0,0.503623,0.863923,0
0.503295,0.864553,0,0.50308,0.86424,0
0.502752,0.864869,0,0.502537,0.864556,0
0.502208,0.865185,0,0.501994,0.864871,0
0.501665,0.8655,0,0.50145,0.865186,0
0.501121,0.865816,0,0.500907,0.865501,0
0.500577,0.866131,0,0.500363,0.865816,0
0.500033,0.866445,0,0.499819,0.86613,0
0.499489,0.866759,0,0.499274,0.866444,0
0.498944,0.867073,0,0.49873,0.866758,0
0.4984,0.867387,0,0.498185,0.867071,0
0.497855,0.8677,0,0.49764,0.867384,0
0.49731,0.868013,0,0.497095,0.867696,0
0.496764,0.868325,0,0.49655,0.868008,0
0.496219,0.868637,0,0.496004,0.86832,0
0.495673,0.868949,0,0.495459,0.868632,0
0.495127,0.869261,0,0.494913,0.868943,0
0.494581,0.869572,0,0.494367,0.869253,0
0.494035,0.869883,0,0.49382,0.869564,0
0.493488,0.870193,0,0.493274,0.869874,0
0.492942,0.870503,0,0.492727,0.870184,0
0.492395,0.870813,0,0.49218,0.870493,0
0.491848,0.871122,0,0.491633,0.870802,0
0.491301,0.871431,0,0.491086,0.871111,0
0.490753,0.87174,0,0.490539,0.871419,0
0.490206,0.872049,0,0.489991,0.871727,0
0.489658,0.872357,0,0.489443,0.872035,0
0.48911,0.872664,0,0.488895,0.872343,0
0.488562,0.872972,0,0.488347,0.87265,0
0.488013,0.873279,0,0.487799,0.872956,0
0.487465,0.873585,0,0.48725,0.873263,0
0.486916,0.873892,0,0.486701,0.873568,0
0.486367,0.874198,0,0.486152,0.873874,0
0.485818,0.874503,0,0.485603,0.874179,0
0.485268,0.874809,0,0.485054,0.874484,0
0.484719,0.875114,0,0.484504,0.874789,0
0.484169,0.875418,0,0.483955,0.875093,0
0.483619,0.875722,0,0.483405,0.875397,0
0.483069,0.876026,0,0.482854,0.875701,0
0.482518,0.87633,0,0.482304,0.876004,0
0.481968,0.876633,0,0.481754,0.876307,0
0.481417,0.876936,0,0.481203,0.876609,0
0.480866,0.877238,0,0.480652,0.876911,0
0.480315,0.877541,0,0.480101,0.877213,0
0.479764,0.877842,0,0.47955,0.877515,0
0.479213,0.878144,0,0.478998,0.877816,0
0.478661,0.878445,0,0.478447,0.878117,0
0.478109,0.878746,0,0.477895,0.878417,0
0.477557,0.879046,0,0.477343,0.878717,0
0.477005,0.879346,0,0.476791,0.879017,0
0.476452,0.879646,0,0.476238,0.879316,0
0.4759,0.879946,0,0.475686,0.879615,0
0.475347,0.880245,0,0.475133,0.879914,0
0.474794,0.880543,0,0.47458,0.880212,0
0.474241,0.880842,0,0.474027,0.880511,0
0.473688,0.88114,0,0.473473,0.880808,0
0.473134,0.881437,0,0.47292,0.881105,0
0.47258,0.881735,0,0.472366,0.881402,0
0.472026,0.882032,0,0.471812,0.881699,0
0.471472,0.882328,0,0.471258,0.881995,0
0.470918,0.882625,0,0.470704,0.882291,0
0.470363,0.882921,0,0.470149,0.882587,0
0.469809,0.883216,0,0.469595,0.882882,0
0.469254,0.883511,0,0.46904,0.883177,0
0.468699,0.883806,0,0.468485,0.883472,0
0.468144,0.884101,0,0.46793,0.883766,0
0.467588,0.884395,0,0.467374,0.88406,0
0.467033,0.884689,0,0.466819,0.884353,0
0.466477,0.884982,0,0.466263,0.884646,0
0.465921,0.885275,0,0.465707,0.884939,0
0.465365,0.885568,0,0.465151,0.885231,0
0.464809,0.885861,0,0.464595,0.885523,0
0.464252,0.886153,0,0.464038,0.885815,0
0.463695,0.886445,0,0.463482,0.886107,0
0.463139,0.886736,0,0.462925,0.886398,0
0.462582,0.887027,0,0.462368,0.886688,0
0.462024,0.887318,0,0.461811,0.886979,0
0.461467,0.887608,0,0.461253,0.887269,0
0.460909,0.887898,0,0.460696,0.887558,0
0.460352,0.888188,0,0.460138,0.887848,0
0.459794,0.888477,0,0.45958,0.888137,0
0.459235,0.888766,0,0.459022,0.888425,0
0.458677,0.889054,0,0.458463,0.888713,0
0.458119,0.889343,0,0.457905,0.889001,0
0.45756,0.889631,0,0.457346,0.889289,0
0.457001,0.889918,0,0.456787,0.889576,0
0.456442,0.890205,0,0.456228,0.889863,0
0.455883,0.890492,0,0.455669,0.890149,0
0.455323,0.890779,0,0.45511,0.890435,0
0.454764,0.891065,0,0.45455,0.890721,0
0.454204,0.891351,0,0.45399,0.891007,0
0.453644,0.891636,0,0.453431,0.891292,0
0.453084,0.891921,0,0.45287,0.891576,0
0.452524,0.892206,0,0.45231,0.891861,0
0.451963,0.89249,0,0.45175,0.892145,0
0.451402,0.892774,0,0.451189,0.892428,0
0.450842,0.893058,0,0.450628,0.892712,0
0.450281,0.893341,0,0.450067,0.892995,0
0.449719,0.893624,0,0.449506,0.893277,0
0.449158,0.893907,0,0.448945,0.89356,0
0.448596,0.894189,0,0.448383,0.893841,0
0.448035,0.894471,0,0.447821,0.894123,0
0.447473,0.894752,0,0.44726,0.894404,0
0.446911,0.895034,0,0.446698,0.894685,0
0.446348,0.895314,0,0.446135,0.894966,0
0.445786,0.895595,0,0.445573,0.895246,0
0.445223,0.895875,0,0.44501,0.895525,0
0.444661,0.896155,0,0.444448,0.895805,0
0.444098,0.896434,0,0.443885,0.896084,0
0.443535,0.896713,0,0.443322,0.896363,0
0.442971,0.896992,0,0.442758,0.896641,0
0.442408,0.897271,0,0.442195,0.896919,0
0.441844,0.897549,0,0.441631,0.897197,0
0.44128,0.897826,0,0.441067,0.897474,0
0.440716,0.898104,0,0.440503,0.897751,0
0.440152,0.89838,0,0.439939,0.898028,0
0.439588,0.898657,0,0.439375,0.898304,0
0.439023,0.898933,0,0.43881,0.89858,0
0.438458,0.899209,0,0.438246,0.898855,0
0.437894,0.899485,0,0.437681,0.89913,0
0.437328,0.89976,0,0.437116,0.899405,0
0.436763,0.900035,0,0.436551,0.89968,0
0.436198,0.900309,0,0.435985,0.899954,0
0.435632,0.900583,0,0.43542,0.900228,0
0.435067,0.900857,0,0.434854,0.900501,0
0.434501,0.901131,0,0.434288,0.900774,0
0.433935,0.901404,0,0.433722,0.901047,0
0.433368,0.901676,0,0.433156,0.901319,0
0.432802,0.901949,0,0.432589,0.901591,0
0.432235,0.902221,0,0.432023,0.901863,0
0.431668,0.902492,0,0.431456,0.902134,0
0.431102,0.902764,0,0.430889,0.902405,0
0.430534,0.903034,0,0.430322,0.902675,0
0.429967,0.903305,0,0.429755,0.902946,0
0.4294,0.903575,0,0.429187,0.903216,0
0.428832,0.903845,0,0.42862,0.903485,0
0.428264,0.904115,0,0.428052,0.903754,0
0.427696,0.904384,0,0.427484,0.904023,0
0.427128,0.904652,0,0.426916,0.904291,0
0.42656,0.904921,0,0.426348,0.904559,0
0.425991,0.905189,0,0.425779,0.904827,0
0.425423,0.905457,0,0.425211,0.905094,0
0.424854,0.905724,0,0.424642,0.905361,0
0.424285,0.905991,0,0.424073,0.905628,0
0.423716,0.906258,0,0.423504,0.905894,0
0.423147,0.906524,0,0.422935,0.90616,0
0.422577,0.90679,0,0.422365,0.906426,0
0.422007,0.907055,0,0.421796,0.906691,0
0.421438,0.907321,0,0.421226,0.906956,0
0.420868,0.907585,0,0.420656,0.90722,0
0.420297,0.90785,0,0.420086,0.907484,0
0.419727,0.908114,0,0.419515,0.907748,0
0.419157,0.908378,0,0.418945,0.908012,0
0.418586,0.908641,0,0.418374,0.908275,0
0.418015,0.908904,0,0.417804,0.908537,0
0.417444,0.909167,0,0.417233,0.9088,0
0.416873,0.909429,0,0.416662,0.909062,0
0.416302,0.909691,0,0.41609,0.909323,0
0.41573,0.909953,0,0.415519,0.909585,0
0.415159,0.910214,0,0.414947,0.909845,0
0.414587,0.910475,0,0.414376,0.910106,0
0.414015,0.910736,0,0.413804,0.910366,0
0.413443,0.910996,0,0.413232,0.910626,0
0.412871,0.911256,0,0.412659,0.910885,0
0.412298,0.911515,0,0.412087,0.911145,0
0.411726,0.911774,0,0.411514,0.911403,0
0.411153,0.912033,0,0.410942,0.911662,0
0.41058,0.912291,0,0.410369,0.91192,0
0.410007,0.912549,0,0.409796,0.912177,0
0.409433,0.912807,0,0.409222,0.912435,0
0.40886,0.913064,0,0.408649,0.912692,0
0.408286,0.913321,0,0.408076,0.912948,0
0.407713,0.913578,0,0.407502,0.913204,0
0.407139,0.913834,0,0.406928,0.91346,0
0.406565,0.91409,0,0.406354,0.913716,0
0.405991,0.914345,0,0.40578,0.913971,0
0.405416,0.914601,0,0.405205,0.914226,0
0.404842,0.914855,0,0.404631,0.91448,0
0.404267,0.91511,0,0.404056,0.914734,0
0.403692,0.915364,0,0.403481,0.914988,0
0.403117,0.915618,0,0.402906,0.915241,0
0.402542,0.915871,0,0.402331,0.915494,0
0.401966,0.916124,0,0.401756,0.915747,0
0.401391,0.916376,0,0.401181,0.915999,0
0.400815,0.916629,0,0.400605,0.916251,0
0.400239,0.916881,0,0.400029,0.916502,0
0.399663,0.917132,0,0.399453,0.916754,0
0.399087,0.917383,0,0.398877,0.917004,0
0.398511,0.917634,0,0.398301,0.917255,0
0.397935,0.917885,0,0.397724,0.917505,0
0.397358,0.918135,0,0.397148,0.917755,0
0.396781,0.918384,0,0.396571,0.918004,0
0.396204,0.918634,0,0.395994,0.918253,0
0.395627,0.918883,0,0.395417,0.918502,0
0.39505,0.919131,0,0.39484,0.91875,0
0.394473,0.91938,0,0.394263,0.918998,0
0.393895,0.919628,0,0.393685,0.919245,0
0.393317,0.919875,0,0.393108,0.919493,0
0.392739,0.920122,0,0.39253,0.919739,0
0.392161,0.920369,0,0.391952,0.919986,0
0.391583,0.920616,0,0.391374,0.920232,0
0.391005,0.920862,0,0.390795,0.920478,0
0.390427,0.921107,0,0.390217,0.920723,0
0.389848,0.921353,0,0.389638,0.920968,0
0.389269,0.921598,0,0.38906,0.921213,0
0.38869,0.921842,0,0.388481,0.921457,0
0.388111,0.922087,0,0.387902,0.921701,0
0.387532,0.922331,0,0.387322,0.921944,0
0.386952,0.922574,0,0.386743,0.922188,0
0.386373,0.922817,0,0.386164,0.92243,0
0.385793,0.92306,0,0.385584,0.922673,0
0.385213,0.923303,0,0.385004,0.922915,0
0.384633,0.923545,0,0.384424,0.923157,0
0.384053,0.923786,0,0.383844,0.923398,0
0.383473,0.924028,0,0.383264,0.923639,0
0.382892,0.924269,0,0.382683,0.92388,0
0.382312,0.924509,0,0.382103,0.92412,0
0.381731,0.92475,0,0.381522,0.92436,0
0.38115,0.92499,0,0.380941,0.924599,0
0.380569,0.925229,0,0.38036,0.924838,0
0.379988,0.925468,0,0.379779,0.925077,0
0.379406,0.925707,0,0.379198,0.925316,0
0.378825,0.925946,0,0.378616,0.925554,0
0.378243,0.926184,0,0.378035,0.925791,0
0.377661,0.926421,0,0.377453,0.926029,0
0.377079,0.926659,0,0.376871,0.926266,0
0.376497,0.926896,0,0.376289,0.926502,0
0.375915,0.927132,0,0.375707,0.926739,0
0.375333,0.927368,0,0.375124,0.926975,0
0.37475,0.927604,0,0.374542,0.92721,0
0.374167,0.92784,0,0.373959,0.927445,0
0.373584,0.928075,0,0.373376,0.92768,0
0.373001,0.92831,0,0.372793,0.927914,0
0.372418,0.928544,0,0.37221,0.928148,0
0.371835,0.928778,0,0.371627,0.928382,0
0.371252,0.929012,0,0.371044,0.928615,0
0.370668,0.929245,0,0.37046,0.928848,0
0.370084,0.929478,0,0.369876,0.929081,0
0.3695,0.929711,0,0.369293,0.929313,0
0.368916,0.929943,0,0.368709,0.929545,0
0.368332,0.930175,0,0.368125,0.929777,0
0.367748,0.930406,0,0.36754,0.930008,0
0.367163,0.930638,0,0.366956,0.930238,0
0.366579,0.930868,0,0.366371,0.930469,0
0.365994,0.931099,0,0.365787,0.930699,0
0.365409,0.931329,0,0.365202,0.930928,0
0.364824,0.931558,0,0.364617,0.931158,0
0.364239,0.931788,0,0.364032,0.931387,0
0.363653,0.932017,0,0.363446,0.931615,0
0.363068,0.932245,0,0.362861,0.931843,0
0.362482,0.932473,0,0.362275,0.932071,0
0.361897,0.932701,0,0.36169,0.932299,0
0.361311,0.932929,0,0.361104,0.932526,0
0.360725,0.933156,0,0.360518,0.932752,0
0.360138,0.933382,0,0.359932,0.932979,0
0.359552,0.933609,0,0.359345,0.933205,0
0.358966,0.933835,0,0.358759,0.93343,0
0.358379,0.93406,0,0.358172,0.933656,0
0.357792,0.934285,0,0.357586,0.93388,0
0.357205,0.93451,0,0.356999,0.934105,0
0.356618,0.934735,0,0.356412,0.934329,0
0.356031,0.934959,0,0.355825,0.934553,0
0.355444,0.935183,0,0.355237,0.934776,0
0.354856,0.935406,0,0.35465,0.934999,0
0.354269,0.935629,0,0.354063,0.935222,0
0.353681,0.935852,0,0.353475,0.935444,0
0.353093,0.936074,0,0.352887,0.935666,0
0.352505,0.936296,0,0.352299,0.935888,0
0.351917,0.936518,0,0.351711,0.936109,0
0.351328,0.936739,0,0.351123,0.93633,0
0.35074,0.93696,0,0.350534,0.93655,0
0.350151,0.93718,0,0.349946,0.93677,0
0.349563,0.9374,0,0.349357,0.93699,0
0.348974,0.93762,0,0.348768,0.937209,0
0.348385,0.937839,0,0.348179,0.937428,0
0.347796,0.938058,0,0.34759,0.937647,0
0.347206,0.938277,0,0.347001,0.937865,0
0.346617,0.938495,0,0.346412,0.938083,0
0.346027,0.938713,0,0.345822,0.9383,0
0.345438,0.93893,0,0.345233,0.938517,0
0.344848,0.939147,0,0.344643,0.938734,0
0.344258,0.939364,0,0.344053,0.93895,0
0.343668,0.93958,0,0.343463,0.939166,0
0.343078,0.939796,0,0.342873,0.939382,0
0.342487,0.940012,0,0.342283,0.939597,0
0.341897,0.940227,0,0.341692,0.939812,0
0.341306,0.940442,0,0.341102,0.940027,0
0.340715,0.940657,0,0.340511,0.940241,0
0.340124,0.940871,0,0.33992,0.940454,0
0.339533,0.941084,0,0.339329,0.940668,0
0.338942,0.941298,0,0.338738,0.940881,0
0.338351,0.941511,0,0.338147,0.941093,0
0.337759,0.941724,0,0.337555,0.941306,0
0.337168,0.941936,0,0.336964,0.941518,0
0.336576,0.942148,0,0.336372,0.941729,0
0.335984,0.942359,0,0.33578,0.94194,0
0.335392,0.94257,0,0.335188,0.942151,0
0.3348,0.942781,0,0.334596,0.942362,0
0.334208,0.942992,0,0.334004,0.942572,0
0.333616,0.943202,0,0.333412,0.942781,0
0.333023,0.943411,0,0.33282,0.942991,0
0.332431,0.943621,0,0.332227,0.9432,0
0.331838,0.94383,0,0.331634,0.943408,0
0.331245,0.944038,0,0.331041,0.943616,0
0.330652,0.944246,0,0.330448,0.943824,0
0.330059,0.944454,0,0.329855,0.944032,0
0.329465,0.944662,0,0.329262,0.944239,0
0.328872,0.944869,0,0.328669,0.944445,0
0.328278,0.945075,0,0.328075,0.944652,0
0.327685,0.945282,0,0.327482,0.944858,0
0.327091,0.945488,0,0.326888,0.945063,0
0.326497,0.945693,0,0.326294,0.945268,0
0.325903,0.945899,0,0.3257,0.945473,0
0.325309,0.946103,0,0.325106,0.945678,0
0.324714,0.946308,0,0.324512,0.945882,0
0.32412,0.946512,0,0.323917,0.946085,0
0.323525,0.946716,0,0.323323,0.946289,0
0.322931,0.946919,0,0.322728,0.946492,0
0.322336,0.947122,0,0.322134,0.946694,0
0.321741,0.947325,0,0.321539,0.946897,0
0.321146,0.947527,0,0.320944,0.947098,0
0.32055,0.947729,0,0.320348,0.9473,0
0.319955,0.94793,0,0.319753,0.947501,0
0.31936,0.948131,0,0.319158,0.947702,0
0.318764,0.948332,0,0.318562,0.947902,0
0.318168,0.948532,0,0.317967,0.948102,0
0.317572,0.948732,0,0.317371,0.948302,0
0.316976,0.948932,0,0.316775,0.948501,0
0.31638,0.949131,0,0.316179,0.9487,0
0.315784,0.94933,0,0.315583,0.948898,0
0.315188,0.949528,0,0.314987,0.949096,0
0.314591,0.949726,0,0.31439,0.949294,0
0.313995,0.949924,0,0.313794,0.949491,0
0.313398,0.950122,0,0.313197,0.949688,0
0.312801,0.950319,0,0.3126,0.949885,0
0.312204,0.950515,0,0.312003,0.950081,0
0.311607,0.950711,0,0.311406,0.950277,0
0.31101,0.950907,0,0.310809,0.950472,0
0.310413,0.951103,0,0.310212,0.950668,0
0.309815,0.951298,0,0.309614,0.950862,0
0.309217,0.951493,0,0.309017,0.951057,0
0.30862,0.951687,0,0.308419,0.951251,0
0.308022,0.951881,0,0.307822,0.951444,0
0.307424,0.952074,0,0.307224,0.951637,0
0.306826,0.952268,0,0.306626,0.95183,0
0.306228,0.952461,0,0.306028,0.952023,0
0.305629,0.952653,0,0.305429,0.952215,0
0.305031,0.952845,0,0.304831,0.952406,0
0.304432,0.953037,0,0.304233,0.952598,0
0.303834,0.953228,0,0.303634,0.952789,0
0.303235,0.953419,0,0.303035,0.952979,0
0.302636,0.95361,0,0.302436,0.95317,0
0.302037,0.9538,0,0.301837,0.953359,0
0.301438,0.95399,0,0.301238,0.953549,0
0.300839,0.954179,0,0.300639,0.953738,0
0.300239,0.954368,0,0.30004,0.953927,0
0.29964,0.954557,0,0.29944,0.954115,0
0.29904,0.954745,0,0.298841,0.954303,0
0.29844,0.954933,0,0.298241,0.954491,0
0.29784,0.955121,0,0.297641,0.954678,0
0.29724,0.955308,0,0.297042,0.954865,0
0.29664,0.955495,0,0.296442,0.955051,0
0.29604,0.955681,0,0.295841,0.955237,0
0.29544,0.955868,0,0.295241,0.955423,0
0.294839,0.956053,0,0.294641,0.955608,0
0.294239,0.956239,0,0.29404,0.955793,0
0.293638,0.956423,0,0.29344,0.955978,0
0.293037,0.956608,0,0.292839,0.956162,0
0.292436,0.956792,0,0.292238,0.956346,0
0.291835,0.956976,0,0.291637,0.956529,0
0.291234,0.95716,0,0.291036,0.956712,0
0.290633,0.957343,0,0.290435,0.956895,0
0.290031,0.957525,0,0.289834,0.957077,0
0.28943,0.957708,0,0.289232,0.957259,0
0.288828,0.957889,0,0.288631,0.957441,0
0.288227,0.958071,0,0.288029,0.957622,0
0.287625,0.958252,0,0.287427,0.957802,0
0.287023,0.958433,0,0.286826,0.957983,0
0.286421,0.958613,0,0.286224,0.958163,0
0.285818,0.958793,0,0.285621,0.958343,0
0.285216,0.958973,0,0.285019,0.958522,0
0.284614,0.959152,0,0.284417,0.958701,0
0.284011,0.959331,0,0.283815,0.958879,0
0.283409,0.95951,0,0.283212,0.959057,0
0.282806,0.959688,0,0.282609,0.959235,0
0.282203,0.959866,0,0.282007,0.959413,0
0.2816,0.960043,0,0.281404,0.95959,0
0.280997,0.96022,0,0.280801,0.959766,0
0.280394,0.960397,0,0.280198,0.959942,0
0.279791,0.960573,0,0.279594,0.960118,0
0.279187,0.960749,0,0.278991,0.960294,0
0.278584,0.960924,0,0.278388,0.960469,0
0.27798,0.961099,0,0.277784,0.960644,0
0.277376,0.961274,0,0.27718,0.960818,0
0.276772,0.961448,0,0.276577,0.960992,0
0.276168,0.961622,0,0.275973,0.961165,0
0.275564,0.961796,0,0.275369,0.961339,0
0.27496,0.961969,0,0.274765,0.961512,0
0.274356,0.962142,0,0.274161,0.961684,0
0.273751,0.962315,0,0.273556,0.961856,0
0.273147,0.962487,0,0.272952,0.962028,0
0.272542,0.962658,0,0.272347,0.962199,0
0.271938,0.96283,0,0.271743,0.96237,0
0.271333,0.963001,0,0.271138,0.962541,0
0.270728,0.963171,0,0.270533,0.962711,0
0.270123,0.963341,0,0.269928,0.96288,0
0.269518,0.963511,0,0.269323,0.96305,0
0.268912,0.963681,0,0.268718,0.963219,0
0.268307,0.96385,0,0.268113,0.963388,0
0.267702,0.964018,0,0.267507,0.963556,0
0.267096,0.964186,0,0.266902,0.963724,0
0.26649,0.964354,0,0.266296,0.963891,0
0.265885,0.964522,0,0.265691,0.964058,0
0.265279,0.964689,0,0.265085,0.964225,0
0.264673,0.964856,0,0.264479,0.964391,0
0.264067,0.965022,0,0.263873,0.964557,0
0.26346,0.965188,0,0.263267,0.964723,0
0.262854,0.965354,0,0.262661,0.964888,0
0.262248,0.965519,0,0.262054,0.965053,0
0.261641,0.965684,0,0.261448,0.965218,0
0.261034,0.965848,0,0.260841,0.965382,0
0.260428,0.966012,0,0.260235,0.965545,0
0.259821,0.966176,0,0.259628,0.965709,0
0.259214,0.966339,0,0.259021,0.965872,0
0.258607,0.966502,0,0.258414,0.966034,0
0.258,0.966665,0,0.257807,0.966196,0
0.257393,0.966827,0,0.2572,0.966358,0
0.256785,0.966989,0,0.256593,0.96652,0
0.256178,0.96715,0,0.255986,0.966681,0
0.25557,0.967311,0,0.255378,0.966841,0
0.254963,0.967472,0,0.254771,0.967002,0
0.254355,0.967632,0,0.254163,0.967161,0
0.253747,0.967792,0,0.253555,0.967321,0
0.253139,0.967952,0,0.252948,0.96748,0
0.252531,0.968111,0,0.25234,0.967639,0
0.251923,0.96827,0,0.251732,0.967797,0
0.251315,0.968428,0,0.251123,0.967955,0
0.250706,0.968586,0,0.250515,0.968113,0
0.250098,0.968744,0,0.249907,0.96827,0
0.249489,0.968901,0,0.249298,0.968427,0
0.248881,0.969058,0,0.24869,0.968583,0
0.248272,0.969214,0,0.248081,0.968739,0
0.247663,0.96937,0,0.247473,0.968895,0
0.247054,0.969526,0,0.246864,0.96905,0
0.246445,0.969681,0,0.246255,0.969205,0
0.245836,0.969836,0,0.245646,0.96936,0
0.245227,0.969991,0,0.245037,0.969514,0
0.244618,0.970145,0,0.244427,0.969668,0
0.244008,0.970298,0,0.243818,0.969821,0
0.243399,0.970452,0,0.243209,0.969974,0
0.242789,0.970605,0,0.242599,0.970127,0
0.242179,0.970758,0,0.24199,0.970279,0
0.241569,0.97091,0,0.24138,0.970431,0
0.24096,0.971062,0,0.24077,0.970582,0
0.24035,0.971213,0,0.24016,0.970733,0
0.239739,0.971364,0,0.23955,0.970884,0
0.239129,0.971515,0,0.23894,0.971034,0
0.238519,0.971665,0,0.23833,0.971184,0
0.237909,0.971815,0,0.23772,0.971334,0
0.237298,0.971965,0,0.237109,0.971483,0
0.236688,0.972114,0,0.236499,0.971632,0
0.236077,0.972263,0,0.235888,0.97178,0
0.235466,0.972411,0,0.235278,0.971928,0
0.234855,0.972559,0,0.234667,0.972076,0
0.234244,0.972707,0,0.234056,0.972223,0
0.233633,0.972854,0,0.233445,0.97237,0
0.233022,0.973001,0,0.232834,0.972516,0
0.232411,0.973147,0,0.232223,0.972663,0
0.2318,0.973294,0,0.231612,0.972808,0
0.231188,0.973439,0,0.231001,0.972954,0
0.230577,0.973585,0,0.230389,0.973099,0
0.229965,0.97373,0,0.229778,0.973243,0
0.229354,0.973874,0,0.229166,0.973387,0
0.228742,0.974018,0,0.228555,0.973531,0
0.22813,0.974162,0,0.227943,0.973675,0
0.227518,0.974306,0,0.227331,0.973818,0
0.226906,0.974449,0,0.226719,0.97396,0
0.226294,0.974591,0,0.226107,0.974102,0
