# $ ../../source/project4 -E 2.4 -c 1e6 -l 20
c,E,CV,Mabs,Chi,M,accs
1.6300000000000000e+05,-1.2388951601523917e+00,1.4328919971655978e+00,4.5863479365157267e-01,8.7879081525382094e+00,2.5269047429156876e-02,8.2000000000000000e+01
1.6400000000000000e+05,-1.2387140932067486e+00,1.4341522964614215e+00,4.5839250980176949e-01,8.7874395251238706e+00,2.5780269632502240e-02,1.2800000000000000e+02
1.6500000000000000e+05,-1.2385978266798383e+00,1.4326727115713740e+00,4.5827685892812775e-01,8.7838831547792999e+00,2.3163071738959155e-02,1.2100000000000000e+02
1.6600000000000000e+05,-1.2386397069897170e+00,1.4329104326995878e+00,4.5835862434563646e-01,8.7903296510015636e+00,2.0367588147059353e-02,1.0900000000000000e+02
1.6700000000000000e+05,-1.2386797683846205e+00,1.4326415025348576e+00,4.5853976922293882e-01,8.7829621360777317e+00,1.7329596828761503e-02,1.0500000000000000e+02
1.6800000000000000e+05,-1.2385623895095863e+00,1.4318959031966567e+00,4.5850054463961526e-01,8.7760229326017534e+00,1.6782162010940412e-02,1.3700000000000000e+02
1.6900000000000000e+05,-1.2387481139164855e+00,1.4309364040833039e+00,4.5883956307950841e-01,8.7644808767535256e+00,1.9138437050668339e-02,1.2300000000000000e+02
1.7000000000000000e+05,-1.2388156540255646e+00,1.4321769282817562e+00,4.5897315309909942e-01,8.7675932528541427e+00,1.6566461373756624e-02,8.4000000000000000e+01
1.7100000000000000e+05,-1.2389530470582044e+00,1.4336137995354521e+00,4.5920316255460492e-01,8.7686717942484709e+00,1.6672767995508798e-02,1.1100000000000000e+02
1.7200000000000000e+05,-1.2387939605002296e+00,1.4325366564269693e+00,4.5900549996802348e-01,8.7644015255696477e+00,1.8414282475101889e-02,8.5000000000000000e+01
1.7300000000000000e+05,-1.2384962514667546e+00,1.4324149297704278e+00,4.5861067277067763e-01,8.7619978046887965e+00,1.8771596695972857e-02,9.9000000000000000e+01
1.7400000000000000e+05,-1.2383212165447326e+00,1.4314489534243018e+00,4.5820745283073089e-01,8.7544216896983027e+00,1.9306756857719209e-02,1.1600000000000000e+02
1.7500000000000000e+05,-1.2380245255741396e+00,1.4302569694586840e+00,4.5732812955354540e-01,8.7731652360240258e+00,1.8439380346398020e-02,1.3500000000000000e+02
1.7600000000000000e+05,-1.2378283077937058e+00,1.4290987045389760e+00,4.5685209174947872e-01,8.7789995261886897e+00,1.6432378225123719e-02,1.3200000000000000e+02
1.7700000000000000e+05,-1.2379597290410789e+00,1.4287699790728665e+00,4.5720091976881483e-01,8.7698642226976755e+00,1.9260625646182791e-02,1.2400000000000000e+02
1.7800000000000000e+05,-1.2378784950646344e+00,1.4289927350951455e+00,4.5713779697866869e-01,8.7755915267476983e+00,1.8170881062465942e-02,1.4200000000000000e+02
1.7900000000000000e+05,-1.2376569963296296e+00,1.4270032570661519e+00,4.5677850961726468e-01,8.7636028360835940e+00,1.7412304959190172e-02,9.6000000000000000e+01
1.8000000000000000e+05,-1.2377739568113511e+00,1.4263713761600785e+00,4.5695412803262203e-01,8.7573340057695681e+00,1.7692401708879396e-02,8.1000000000000000e+01
1.8100000000000000e+05,-1.2380186297313274e+00,1.4274613895551438e+00,4.5753009651880377e-01,8.7591565721544988e+00,2.0616212065126711e-02,1.0200000000000000e+02
1.8200000000000000e+05,-1.2379268795226401e+00,1.4278909986577699e+00,4.5717773528716876e-01,8.7669440045374589e+00,1.9771182575919911e-02,1.2200000000000000e+02
1.8300000000000000e+05,-1.2379435085054180e+00,1.4282831256503845e+00,4.5725266528598207e-01,8.7662535188901529e+00,1.8266211660045571e-02,1.1000000000000000e+02
1.8400000000000000e+05,-1.2379133265580078e+00,1.4277386633058440e+00,4.5725743338351421e-01,8.7591981654950128e+00,1.7357921967815392e-02,1.5100000000000000e+02
1.8500000000000000e+05,-1.2379973621764206e+00,1.4287767899125281e+00,4.5719404219436655e-01,8.7684528626631693e+00,1.8888627629039843e-02,1.6100000000000000e+02
1.8600000000000000e+05,-1.2379844732017569e+00,1.4288018684332857e+00,4.5711466605018253e-01,8.7689252462822580e+00,1.6711119832689070e-02,1.1200000000000000e+02
1.8700000000000000e+05,-1.2376944508318137e+00,1.4275771793004677e+00,4.5645066069165402e-01,8.7736427407882651e+00,1.5054464949385298e-02,1.1500000000000000e+02
1.8800000000000000e+05,-1.2374912367487407e+00,1.4269740297674693e+00,4.5591020792442594e-01,8.7807969064171409e+00,1.4877341077972990e-02,1.2800000000000000e+02
1.8900000000000000e+05,-1.2374158337786572e+00,1.4248745036680679e+00,4.5595827535304045e-01,8.7675907948982967e+00,1.2344537859588046e-02,1.0300000000000000e+02
1.9000000000000000e+05,-1.2374525923547770e+00,1.4244644798746879e+00,4.5608654691291101e-01,8.7597621967099872e+00,1.4465134394029504e-02,1.0400000000000000e+02
1.9100000000000000e+05,-1.2375104842383025e+00,1.4240423680356320e+00,4.5621928681001672e-01,8.7632306212980140e+00,1.3837728598279591e-02,1.0000000000000000e+02
1.9200000000000000e+05,-1.2376376164707477e+00,1.4236703447720629e+00,4.5655868979849062e-01,8.7539772196533789e+00,1.6393169827240484e-02,7.8000000000000000e+01
1.9300000000000000e+05,-1.2377613069362334e+00,1.4232046393714579e+00,4.5682524961010562e-01,8.7565713694001577e+00,1.5854477437940738e-02,1.5400000000000000e+02
1.9400000000000000e+05,-1.2376429502940707e+00,1.4220874190371360e+00,4.5661607414394773e-01,8.7588653567373225e+00,1.6720455049200778e-02,9.9000000000000000e+01
1.9500000000000000e+05,-1.2378070881687786e+00,1.4221220756712305e+00,4.5688073394495410e-01,8.7592818115713644e+00,1.6426069609899438e-02,7.8000000000000000e+01
1.9600000000000000e+05,-1.2378440416120327e+00,1.4224072328514317e+00,4.5689598522456520e-01,8.7704117993026944e+00,1.4057632359018577e-02,1.3800000000000000e+02
1.9700000000000000e+05,-1.2378819904467491e+00,1.4203410559795202e+00,4.5682039685077741e-01,8.7655210035155289e+00,1.4610712635976466e-02,1.2500000000000000e+02
1.9800000000000000e+05,-1.2381264741087166e+00,1.4212461878823888e+00,4.5727180670804690e-01,8.7645405375954244e+00,1.7280443028065515e-02,7.1000000000000000e+01
1.9900000000000000e+05,-1.2385118165235349e+00,1.4237486294260231e+00,4.5812139134979218e-01,8.7650508595008425e+00,2.0341028437043031e-02,1.2800000000000000e+02
2.0000000000000000e+05,-1.2385337573312134e+00,1.4235093839590973e+00,4.5826210868945660e-01,8.7591736572469472e+00,2.0354798226008872e-02,8.6000000000000000e+01
2.0100000000000000e+05,-1.2387083148840055e+00,1.4236217660447388e+00,4.5863821573027003e-01,8.7567657643574641e+00,1.8566474793657743e-02,9.6000000000000000e+01
2.0200000000000000e+05,-1.2388388176296157e+00,1.4241398946124566e+00,4.5898926242939386e-01,8.7542087561531989e+00,1.9279756040811679e-02,8.9000000000000000e+01
2.0300000000000000e+05,-1.2388876409475815e+00,1.4238770574619242e+00,4.5909128526460463e-01,8.7509177043403348e+00,2.0333840719996454e-02,9.0000000000000000e+01
2.0400000000000000e+05,-1.2389250542889494e+00,1.4230779149077712e+00,4.5930208675447665e-01,8.7426613591777151e+00,2.2001289209366618e-02,1.0500000000000000e+02
2.0500000000000000e+05,-1.2387522012087746e+00,1.4225580380194744e+00,4.5919027224257442e-01,8.7299916132449056e+00,2.3888688347861717e-02,1.2100000000000000e+02
2.0600000000000000e+05,-1.2390327716855745e+00,1.4223670097334837e+00,4.5988973354498275e-01,8.7225976008995758e+00,2.6701253877408362e-02,9.3000000000000000e+01
2.0700000000000000e+05,-1.2390242076125235e+00,1.4224210000111648e+00,4.5982070134926883e-01,8.7254777515813746e+00,2.8371964386645476e-02,8.8000000000000000e+01
2.0800000000000000e+05,-1.2387758712698496e+00,1.4219632866157150e+00,4.5929880144806995e-01,8.7339255421778432e+00,2.7575252042057491e-02,1.1300000000000000e+02
2.0900000000000000e+05,-1.2388053167209727e+00,1.4221807283790391e+00,4.5934627107047332e-01,8.7393613994002948e+00,2.9600432533815627e-02,1.0300000000000000e+02
2.1000000000000000e+05,-1.2388181484850072e+00,1.4215929581130620e+00,4.5936140780281998e-01,8.7387336144378729e+00,3.1448826434159832e-02,1.2200000000000000e+02
2.1100000000000000e+05,-1.2388213326003195e+00,1.4213601230357729e+00,4.5926865275520024e-01,8.7415119416100051e+00,2.9252586480632795e-02,1.0000000000000000e+02
2.1200000000000000e+05,-1.2388919391889661e+00,1.4210860003264165e+00,4.5933132390884951e-01,8.7466389769209556e+00,2.9459389342503098e-02,1.5400000000000000e+02
2.1300000000000000e+05,-1.2387722123370313e+00,1.4210673075121147e+00,4.5921840742531728e-01,8.7425892213871919e+00,3.0246712456749026e-02,1.3600000000000000e+02
2.1400000000000000e+05,-1.2384309419114863e+00,1.4211493630335656e+00,4.5858767015107404e-01,8.7455335391162254e+00,3.0096541604945772e-02,1.2800000000000000e+02
2.1500000000000000e+05,-1.2383686122390127e+00,1.4200968479806937e+00,4.5835235650066741e-01,8.7468656390191821e+00,3.0052813707843219e-02,1.1200000000000000e+02
2.1600000000000000e+05,-1.2384553775214002e+00,1.4188717272387523e+00,4.5863850167360332e-01,8.7326021860737466e+00,2.7505543955815018e-02,1.3400000000000000e+02
2.1700000000000000e+05,-1.2384133713669521e+00,1.4178852106421749e+00,4.5834450071658656e-01,8.7372947168906503e+00,2.6454555508960788e-02,7.3000000000000000e+01
2.1800000000000000e+05,-1.2385768413906357e+00,1.4175406958637369e+00,4.5874897362856132e-01,8.7305040564285257e+00,2.3828124641630085e-02,1.1700000000000000e+02
2.1900000000000000e+05,-1.2386584079524752e+00,1.4175912333608571e+00,4.5902749302514601e-01,8.7320007864990661e+00,2.1430678398728774e-02,1.4400000000000000e+02
2.2000000000000000e+05,-1.2387540056636106e+00,1.4174241278803821e+00,4.5927075331475764e-01,8.7336675199264704e+00,2.1815650837950736e-02,9.6000000000000000e+01
2.2100000000000000e+05,-1.2386733996678749e+00,1.4174506837684679e+00,4.5907851095696400e-01,8.7373346265072538e+00,2.0972936774041745e-02,1.6500000000000000e+02
2.2200000000000000e+05,-1.2385026193575706e+00,1.4177199154029267e+00,4.5858131269678964e-01,8.7461732412871012e+00,2.1018238656582630e-02,1.2100000000000000e+02
2.2300000000000000e+05,-1.2383471822996308e+00,1.4168192583005446e+00,4.5848354940112379e-01,8.7389565008684418e+00,2.0733942897117053e-02,8.7000000000000000e+01
2.2400000000000000e+05,-1.2383604091053164e+00,1.4168134069131435e+00,4.5837052066731843e-01,8.7359146513454426e+00,2.1084660336337782e-02,8.3000000000000000e+01
2.2500000000000000e+05,-1.2382749410002623e+00,1.4172077246322738e+00,4.5823720783463190e-01,8.7375891838580326e+00,2.2846876236105616e-02,1.3600000000000000e+02
2.2600000000000000e+05,-1.2382717333109146e+00,1.4167336084531523e+00,4.5830352520564072e-01,8.7314180306587552e+00,2.1552670120928669e-02,1.0700000000000000e+02
2.2700000000000000e+05,-1.2382517698159921e+00,1.4169447230933279e+00,4.5845837683534435e-01,8.7243963381758487e+00,2.2086158210756782e-02,8.3000000000000000e+01
2.2800000000000000e+05,-1.2384482962794023e+00,1.4168432383644107e+00,4.5883107968824693e-01,8.7151834423263690e+00,2.3342244112964417e-02,1.1800000000000000e+02
2.2900000000000000e+05,-1.2384615787703985e+00,1.4153347384099233e+00,4.5900153274439853e-01,8.7039152670818041e+00,2.5379976506652812e-02,1.1000000000000000e+02
2.3000000000000000e+05,-1.2383671810122565e+00,1.4142955703420816e+00,4.5885804844326761e-01,8.7017919244000570e+00,2.5489193525245542e-02,1.0700000000000000e+02
2.3100000000000000e+05,-1.2383982320422855e+00,1.4149772890106458e+00,4.5890227747931822e-01,8.6994604063848406e+00,2.5894628161782850e-02,1.1900000000000000e+02
2.3200000000000000e+05,-1.2385475062607489e+00,1.4152304715460231e+00,4.5914963728604619e-01,8.7026290915355062e+00,2.5526032215378382e-02,1.0900000000000000e+02
2.3300000000000000e+05,-1.2386904348050007e+00,1.4148995403608320e+00,4.5949199788842110e-01,8.6993758219421515e+00,2.7664623756979582e-02,1.1500000000000000e+02
2.3400000000000000e+05,-1.2386054760449741e+00,1.4132714232652386e+00,4.5944914765321515e-01,8.6874167525868877e+00,2.7637317789240216e-02,9.1000000000000000e+01
2.3500000000000000e+05,-1.2384936234313897e+00,1.4132209788157928e+00,4.5929613065476316e-01,8.6910171112545651e+00,2.7361202718286303e-02,9.5000000000000000e+01
2.3600000000000000e+05,-1.2385598789835637e+00,1.4145981273120092e+00,4.5934591378850087e-01,8.6992292101742290e+00,2.9012821979567883e-02,7.3000000000000000e+01
2.3700000000000000e+05,-1.2384181923283024e+00,1.4150268166126934e+00,4.5912734545423861e-01,8.6999271223798207e+00,3.0444090953202729e-02,8.5000000000000000e+01
2.3800000000000000e+05,-1.2384985777370683e+00,1.4151470307105887e+00,4.5941218734375061e-01,8.6929744447918296e+00,3.2507552489275254e-02,9.8000000000000000e+01
2.3900000000000000e+05,-1.2382808440132049e+00,1.4144254025634508e+00,4.5893789147325742e-01,8.6949199404054305e+00,3.2250513596177421e-02,1.0300000000000000e+02
2.4000000000000000e+05,-1.2381391327536135e+00,1.4138322508375725e+00,4.5857242261490577e-01,8.7006232497894569e+00,3.3040320665330560e-02,1.2200000000000000e+02
2.4100000000000000e+05,-1.2379855270310081e+00,1.4132730354963818e+00,4.5824828527682454e-01,8.7030589861687240e+00,3.2517147231754223e-02,1.2900000000000000e+02
2.4200000000000000e+05,-1.2380842227924678e+00,1.4138643387639276e+00,4.5830391196730597e-01,8.7103671453055469e+00,3.1267536084561634e-02,1.2300000000000000e+02
2.4300000000000000e+05,-1.2379154818292930e+00,1.4137517004290507e+00,4.5799677779103787e-01,8.7101885290437853e+00,3.0030473125624998e-02,1.3500000000000000e+02
2.4400000000000000e+05,-1.2379941885484076e+00,1.4150876418765268e+00,4.5811611427822013e-01,8.7166544974885856e+00,3.0562169827172841e-02,1.7400000000000000e+02
2.4500000000000000e+05,-1.2377882131093343e+00,1.4148083281071042e+00,4.5773380516814216e-01,8.7175193252989853e+00,2.9741307178338047e-02,1.0800000000000000e+02
2.4600000000000000e+05,-1.2380281787472409e+00,1.4149498231107474e+00,4.5819484473640348e-01,8.7127137252166307e+00,3.0190365079816747e-02,5.8000000000000000e+01
2.4700000000000000e+05,-1.2381654325286133e+00,1.4152461495027766e+00,4.5853237436285682e-01,8.7092992561220477e+00,3.2139039922915294e-02,8.4000000000000000e+01
2.4800000000000000e+05,-1.2380275079535970e+00,1.4140956914658194e+00,4.5828161983217813e-01,8.7047127129243336e+00,3.2290514957600977e-02,1.4200000000000000e+02
2.4900000000000000e+05,-1.2380867948321492e+00,1.4149767103205653e+00,4.5824326006722865e-01,8.7136123276956141e+00,3.3193119706346558e-02,1.2200000000000000e+02
2.5000000000000000e+05,-1.2380827276690893e+00,1.4163010050810829e+00,4.5808276766892930e-01,8.7286471196591187e+00,3.1827472690109236e-02,1.1100000000000000e+02
2.5100000000000000e+05,-1.2380546691049039e+00,1.4166388153584599e+00,4.5795480894498425e-01,8.7376252726734638e+00,3.0921888757415309e-02,6.9000000000000000e+01
2.5200000000000000e+05,-1.2382202848401396e+00,1.4166277877281146e+00,4.5832554235895889e-01,8.7343771866523650e+00,2.8927881238566516e-02,8.6000000000000000e+01
2.5300000000000000e+05,-1.2381109956087131e+00,1.4164090938544027e+00,4.5828777356611239e-01,8.7251612622545363e+00,2.8779273599709092e-02,7.6000000000000000e+01
2.5400000000000000e+05,-1.2381764638721895e+00,1.4166732760392557e+00,4.5840931728615236e-01,8.7279480090693369e+00,2.7486801233066013e-02,1.1300000000000000e+02
2.5500000000000000e+05,-1.2380398900396470e+00,1.4163507033737486e+00,4.5806922325794802e-01,8.7296886953848887e+00,2.8761847992752970e-02,1.2300000000000000e+02
2.5600000000000000e+05,-1.2379807891375423e+00,1.4156885426448551e+00,4.5787700048046687e-01,8.7299625268333099e+00,2.9371096206655442e-02,8.3000000000000000e+01
2.5700000000000000e+05,-1.2379677510982448e+00,1.4148704341187999e+00,4.5790415212392171e-01,8.7215156607557152e+00,3.0165271730460193e-02,8.9000000000000000e+01
2.5800000000000000e+05,-1.2379465971062127e+00,1.4141407688920884e+00,4.5801878674888852e-01,8.7128256401723476e+00,2.9351572280727597e-02,8.3000000000000000e+01
2.5900000000000000e+05,-1.2381910494554074e+00,1.4149358900187836e+00,4.5856960011737408e-01,8.7104997648680182e+00,2.6920455905575652e-02,1.1000000000000000e+02
2.6000000000000000e+05,-1.2384068907427279e+00,1.4163117583667852e+00,4.5881171610878418e-01,8.7165118587687473e+00,2.7948988657735933e-02,1.3600000000000000e+02
2.6100000000000000e+05,-1.2382245661894016e+00,1.4166042418650149e+00,4.5855799403067421e-01,8.7145842062056929e+00,2.7003517227903343e-02,1.3000000000000000e+02
2.6200000000000000e+05,-1.2382549684924866e+00,1.4162122503547481e+00,4.5860884118762901e-01,8.7164636575689141e+00,2.6365834481547782e-02,6.3000000000000000e+01
2.6300000000000000e+05,-1.2382578013011356e+00,1.4161644306581138e+00,4.5859726769099735e-01,8.7172270916565306e+00,2.5711537218489663e-02,9.6000000000000000e+01
2.6400000000000000e+05,-1.2382450824049909e+00,1.4163756709986930e+00,4.5856224029454429e-01,8.7199567233638025e+00,2.7165086495884484e-02,1.4500000000000000e+02
2.6500000000000000e+05,-1.2382265727299142e+00,1.4163206931609440e+00,4.5848564722397273e-01,8.7207295806803433e+00,2.8316855408092798e-02,6.7000000000000000e+01
2.6600000000000000e+05,-1.2383881639542709e+00,1.4165720098836803e+00,4.5873603858632106e-01,8.7210011505052609e+00,3.0169792594764679e-02,1.1200000000000000e+02
2.6700000000000000e+05,-1.2386464844700955e+00,1.4165511742316363e+00,4.5933801746060882e-01,8.7142375213239891e+00,3.2376882483586202e-02,1.1200000000000000e+02
2.6800000000000000e+05,-1.2383454539348733e+00,1.4163240946613012e+00,4.5835953970321008e-01,8.7425949933226708e+00,3.2395830612572341e-02,1.2900000000000000e+02
2.6900000000000000e+05,-1.2384272920918509e+00,1.4161933232673822e+00,4.5849013572440250e-01,8.7396407052236178e+00,3.0554105746818785e-02,1.4700000000000000e+02
2.7000000000000000e+05,-1.2383252284250799e+00,1.4167738640684069e+00,4.5834096910752181e-01,8.7381083796615719e+00,3.1716549197965932e-02,1.0700000000000000e+02
2.7100000000000000e+05,-1.2383073494193748e+00,1.4160800719298805e+00,4.5841019036830127e-01,8.7285248925393120e+00,3.3358991295235077e-02,1.5200000000000000e+02
2.7200000000000000e+05,-1.2383913662082124e+00,1.4174046240956386e+00,4.5853768919967208e-01,8.7321287825407286e+00,3.3837375597883829e-02,1.0600000000000000e+02
2.7300000000000000e+05,-1.2382617646089209e+00,1.4176302716477445e+00,4.5830916370269703e-01,8.7331648418657633e+00,3.2786912868451028e-02,1.2000000000000000e+02
2.7400000000000000e+05,-1.2382823420352480e+00,1.4171125798444690e+00,4.5834867390994921e-01,8.7264848837173759e+00,3.4012704333195865e-02,1.0000000000000000e+02
2.7500000000000000e+05,-1.2385073508823605e+00,1.4175267386376491e+00,4.5892056756157251e-01,8.7237337627122624e+00,3.6127632263155407e-02,1.0100000000000000e+02
2.7600000000000000e+05,-1.2385180126158963e+00,1.4164470928598500e+00,4.5884369984166723e-01,8.7203534759943295e+00,3.5311973507342366e-02,1.2700000000000000e+02
2.7700000000000000e+05,-1.2386379471554254e+00,1.4162137529092056e+00,4.5897191706889146e-01,8.7190809314424165e+00,3.3880202598546572e-02,1.2100000000000000e+02
2.7800000000000000e+05,-1.2385919834820738e+00,1.4183381135155617e+00,4.5877144326818969e-01,8.7338384866324219e+00,3.2766177100082373e-02,1.0600000000000000e+02
2.7900000000000000e+05,-1.2386040193404326e+00,1.4186261611997049e+00,4.5889036240013475e-01,8.7237727745871112e+00,3.0885624065863562e-02,1.1800000000000000e+02
2.8000000000000000e+05,-1.2386037549865894e+00,1.4180764924877218e+00,4.5881786136478087e-01,8.7234963816270543e+00,3.1133245952693026e-02,1.0700000000000000e+02
2.8100000000000000e+05,-1.2385569802242697e+00,1.4181489592146415e+00,4.5871057398372250e-01,8.7235321240087611e+00,3.1001953729702030e-02,1.0500000000000000e+02
2.8200000000000000e+05,-1.2385385867426002e+00,1.4167270295259744e+00,4.5857119300995386e-01,8.7211929939631094e+00,2.9480374183070274e-02,8.9000000000000000e+01
2.8300000000000000e+05,-1.2388674598322975e+00,1.4192733294107964e+00,4.5925915456129135e-01,8.7259426788511441e+00,2.7067854883905004e-02,1.0000000000000000e+02
2.8400000000000000e+05,-1.2387143355129031e+00,1.4181913740634906e+00,4.5897206347864972e-01,8.7289007399924827e+00,2.6436473815233046e-02,9.0000000000000000e+01
2.8500000000000000e+05,-1.2386387416184506e+00,1.4185122464965743e+00,4.5884403914372229e-01,8.7299391748893882e+00,2.6619766246434223e-02,1.3000000000000000e+02
2.8600000000000000e+05,-1.2385239911748560e+00,1.4177379813052717e+00,4.5854902605235642e-01,8.7314205922538815e+00,2.6489243044604739e-02,1.0100000000000000e+02
2.8700000000000000e+05,-1.2386000048780317e+00,1.4169657079108147e+00,4.5863814063365632e-01,8.7262089013960278e+00,2.7335531931944490e-02,1.1300000000000000e+02
2.8800000000000000e+05,-1.2386317755841125e+00,1.4184457285760270e+00,4.5862634157520282e-01,8.7306912332030606e+00,2.5958607782611866e-02,1.2100000000000000e+02
2.8900000000000000e+05,-1.2385053684935345e+00,1.4182163762987761e+00,4.5838962494939467e-01,8.7282374925181632e+00,2.6771810478164439e-02,1.5300000000000000e+02
2.9000000000000000e+05,-1.2386275219740621e+00,1.4184652060338041e+00,4.5874315950634653e-01,8.7232910550266300e+00,2.4750621549580864e-02,1.2800000000000000e+02
2.9100000000000000e+05,-1.2387829251445870e+00,1.4191816562577944e+00,4.5908130899893812e-01,8.7242954761597495e+00,2.4593867375026203e-02,8.6000000000000000e+01
2.9200000000000000e+05,-1.2387962369991883e+00,1.4194900201314973e+00,4.5900990065102520e-01,8.7288686810303187e+00,2.3914335909808529e-02,1.2700000000000000e+02
2.9300000000000000e+05,-1.2386000047781407e+00,1.4188449209786489e+00,4.5846454448960927e-01,8.7367660371582438e+00,2.3307838539800209e-02,1.1200000000000000e+02
2.9400000000000000e+05,-1.2388677929666907e+00,1.4201242848769577e+00,4.5906119366940928e-01,8.7373022711173913e+00,2.1072513358798100e-02,7.0000000000000000e+01
2.9500000000000000e+05,-1.2390271897383398e+00,1.4220676895330500e+00,4.5932956159470650e-01,8.7440730995783049e+00,1.9299934576492962e-02,1.4500000000000000e+02
2.9600000000000000e+05,-1.2388352404214851e+00,1.4218200665425862e+00,4.5898523991473000e-01,8.7486342650380724e+00,1.8941794115560420e-02,1.5200000000000000e+02
2.9700000000000000e+05,-1.2387769064750624e+00,1.4209933681120348e+00,4.5884525641327806e-01,8.7461272123323397e+00,1.7669098757243241e-02,1.4500000000000000e+02
2.9800000000000000e+05,-1.2387713128479434e+00,1.4203089494198415e+00,4.5886918164704149e-01,8.7422833347188540e+00,1.6112211032848881e-02,1.2000000000000000e+02
2.9900000000000000e+05,-1.2386447536964760e+00,1.4192675561222738e+00,4.5860518861140931e-01,8.7386684012820375e+00,1.5363828214621355e-02,1.2200000000000000e+02
3.0000000000000000e+05,-1.2384960383465389e+00,1.4190802992558376e+00,4.5817733940886862e-01,8.7496735395264071e+00,1.4865483781720727e-02,1.3800000000000000e+02
3.0100000000000000e+05,-1.2385089750532390e+00,1.4198117346610644e+00,4.5802297999009972e-01,8.7578943979407544e+00,1.5013189324952410e-02,7.6000000000000000e+01
3.0200000000000000e+05,-1.2386180178211330e+00,1.4198145627732148e+00,4.5826624746275679e-01,8.7562484841883830e+00,1.5873440816421138e-02,1.3000000000000000e+02
3.0300000000000000e+05,-1.2385771664119920e+00,1.4196753631871895e+00,4.5821662304744870e-01,8.7525002120526789e+00,1.5747852317319084e-02,1.0300000000000000e+02
3.0400000000000000e+05,-1.2385288535235082e+00,1.4185204524092745e+00,4.5806786819780199e-01,8.7479450855662435e+00,1.5475738566649452e-02,1.2400000000000000e+02
3.0500000000000000e+05,-1.2384066609617674e+00,1.4190988046459048e+00,4.5781667928957609e-01,8.7484417367971083e+00,1.5629932360877504e-02,4.5000000000000000e+01
3.0600000000000000e+05,-1.2384500704246064e+00,1.4190294719899537e+00,4.5792608520887185e-01,8.7498612489257930e+00,1.7173473289302976e-02,1.1200000000000000e+02
3.0700000000000000e+05,-1.2384924804805195e+00,1.4182983128382729e+00,4.5803093475265555e-01,8.7442736425465757e+00,1.7209601923120772e-02,9.9000000000000000e+01
3.0800000000000000e+05,-1.2384655244625828e+00,1.4176318457505837e+00,4.5793145152126130e-01,8.7456590085399970e+00,1.6808370752043014e-02,1.0700000000000000e+02
3.0900000000000000e+05,-1.2383385490661842e+00,1.4169648785083635e+00,4.5771240222523552e-01,8.7418427803151353e+00,1.6720334238400521e-02,9.7000000000000000e+01
3.1000000000000000e+05,-1.2384277792652281e+00,1.4166122795966078e+00,4.5792028090231968e-01,8.7394905171821691e+00,1.5544675662336574e-02,1.1800000000000000e+02
3.1100000000000000e+05,-1.2384467574059248e+00,1.4166286377233064e+00,4.5791542470924534e-01,8.7385785117604815e+00,1.5374629020485465e-02,1.0700000000000000e+02
3.1200000000000000e+05,-1.2386576004564089e+00,1.4174026113340310e+00,4.5831776180204548e-01,8.7348513629013116e+00,1.3455437642828067e-02,9.2000000000000000e+01
3.1300000000000000e+05,-1.2385833911073767e+00,1.4160571273505538e+00,4.5821556480650222e-01,8.7251765646176640e+00,1.2463794045386436e-02,9.8000000000000000e+01
3.1400000000000000e+05,-1.2386280935411034e+00,1.4159107884422104e+00,4.5835936828226664e-01,8.7204094159807788e+00,1.2862697889497168e-02,1.0500000000000000e+02
3.1500000000000000e+05,-1.2386860676632774e+00,1.4155726393957417e+00,4.5837806864105196e-01,8.7214052966230753e+00,1.4282621325011666e-02,6.8000000000000000e+01
3.1600000000000000e+05,-1.2387127888835794e+00,1.4152818727908045e+00,4.5848842250499211e-01,8.7157615165214271e+00,1.5789601931639457e-02,1.0400000000000000e+02
3.1700000000000000e+05,-1.2386402251097000e+00,1.4148947587077223e+00,4.5836819126753547e-01,8.7185412216469498e+00,1.6528007798082656e-02,7.8000000000000000e+01
3.1800000000000000e+05,-1.2385542812758450e+00,1.4140173793290260e+00,4.5824016276678381e-01,8.7131772606004247e+00,1.7528907141801442e-02,1.2400000000000000e+02
3.1900000000000000e+05,-1.2386200356738692e+00,1.4141684216907733e+00,4.5839077306967690e-01,8.7107695777345882e+00,1.8557669098215993e-02,8.7000000000000000e+01
3.2000000000000000e+05,-1.2386435354889516e+00,1.4142831453499285e+00,4.5848530160843248e-01,8.7060620087208704e+00,1.9444204861859805e-02,1.3000000000000000e+02
3.2100000000000000e+05,-1.2384719050719468e+00,1.4138719451193917e+00,4.5813023946965897e-01,8.7103329657739863e+00,2.0353223198681623e-02,1.2200000000000000e+02
3.2200000000000000e+05,-1.2383452535861690e+00,1.4130142887470989e+00,4.5774069024630359e-01,8.7193777877264296e+00,2.1090369284567440e-02,8.7000000000000000e+01
3.2300000000000000e+05,-1.2383867542205751e+00,1.4124822046236432e+00,4.5776071900706194e-01,8.7170947099496132e+00,2.2374357974123918e-02,1.2300000000000000e+02
3.2400000000000000e+05,-1.2383960851972680e+00,1.4123273011148159e+00,4.5776597911734840e-01,8.7186401352848790e+00,2.3468708429912253e-02,6.7000000000000000e+01
3.2500000000000000e+05,-1.2385246199242463e+00,1.4123480379149542e+00,4.5803685219430096e-01,8.7191371142556822e+00,2.5066369026556842e-02,1.5000000000000000e+02
3.2600000000000000e+05,-1.2386369366965133e+00,1.4129446495372047e+00,4.5830756654120691e-01,8.7212849552739655e+00,2.4610369293345723e-02,1.0800000000000000e+02
