# $ ../../source/project4 -E 2.4 -c 1e6 -l 40
c,E,CV,Mabs,Chi,M,accs
1.6100000000000000e+05,-1.2069876429338948e+00,1.2348083425734633e+00,2.5726729181806324e-01,1.8944389340167987e+01,-6.1517397407469523e-03,4.3100000000000000e+02
1.6200000000000000e+05,-1.2069527502916648e+00,1.2344173776998812e+00,2.5698386121073324e-01,1.8924306894423019e+01,-6.6556070641539244e-03,4.7000000000000000e+02
1.6300000000000000e+05,-1.2072082533235993e+00,1.2406115112224951e+00,2.5795210612204833e-01,1.9046827383132488e+01,-4.0699520248342032e-03,3.4600000000000000e+02
1.6400000000000000e+05,-1.2072475625148626e+00,1.2395955480083609e+00,2.5772675166614839e-01,1.9034842313654245e+01,-3.5388046414351134e-03,3.7800000000000000e+02
1.6500000000000000e+05,-1.2073091375203786e+00,1.2375143568378411e+00,2.5775439239762182e-01,1.8972834457585556e+01,-1.9277458924491367e-03,3.8400000000000000e+02
1.6600000000000000e+05,-1.2074886747670195e+00,1.2404302638213065e+00,2.5867987994048230e-01,1.9043931459961119e+01,5.3333263052632209e-04,4.2500000000000000e+02
1.6700000000000000e+05,-1.2074192220405866e+00,1.2381116152753546e+00,2.5884315812480163e-01,1.8982097103480314e+01,2.2089912635253682e-03,4.2800000000000000e+02
1.6800000000000000e+05,-1.2074622770102559e+00,1.2378388904770772e+00,2.5897202248796136e-01,1.9026074868844830e+01,1.1619945714608842e-03,4.1600000000000000e+02
1.6900000000000000e+05,-1.2074567901965076e+00,1.2358954906092348e+00,2.5876181206028365e-01,1.8970931199549806e+01,7.2336850077810199e-04,4.5200000000000000e+02
1.7000000000000000e+05,-1.2073277510132292e+00,1.2353725327254022e+00,2.5817562837865660e-01,1.8965558679119539e+01,1.3338745066205492e-03,4.3600000000000000e+02
1.7100000000000000e+05,-1.2075636107391186e+00,1.2374041539460956e+00,2.5908697902351446e-01,1.9054320817100454e+01,3.7472149285676694e-03,4.0200000000000000e+02
1.7200000000000000e+05,-1.2076125138807332e+00,1.2373394289457389e+00,2.5958629600990690e-01,1.9062091860350915e+01,5.7283533235271888e-03,4.5400000000000000e+02
1.7300000000000000e+05,-1.2075220952480044e+00,1.2358687342059258e+00,2.5896708689545145e-01,1.9047864156730430e+01,5.8126109097635268e-03,4.4200000000000000e+02
1.7400000000000000e+05,-1.2075715225774564e+00,1.2345059717114157e+00,2.5916803639059544e-01,1.9040854903105902e+01,6.6824472273147853e-03,4.7300000000000000e+02
1.7500000000000000e+05,-1.2074854572259586e+00,1.2352066527693952e+00,2.5887469928743267e-01,1.9030999349050582e+01,6.3218281609819368e-03,3.8600000000000000e+02
1.7600000000000000e+05,-1.2074854972414930e+00,1.2345373656836880e+00,2.5864694660825793e-01,1.9004602197787165e+01,7.1844975312640273e-03,4.1500000000000000e+02
1.7700000000000000e+05,-1.2074471471912589e+00,1.2347091738997733e+00,2.5863522663713762e-01,1.8987287076077290e+01,6.6067917695380252e-03,4.6100000000000000e+02
1.7800000000000000e+05,-1.2074355200251683e+00,1.2339084919015781e+00,2.5855688310739827e-01,1.8964683774180362e+01,6.2529915562272121e-03,4.9600000000000000e+02
1.7900000000000000e+05,-1.2074588410120615e+00,1.2343608539913982e+00,2.5871578929726646e-01,1.8968792370116027e+01,7.7318422802107253e-03,4.7900000000000000e+02
1.8000000000000000e+05,-1.2073664590752273e+00,1.2335583996138364e+00,2.5852530680385111e-01,1.8955275907388227e+01,8.8517633235370916e-03,4.8200000000000000e+02
1.8100000000000000e+05,-1.2073185645383175e+00,1.2328995023345770e+00,2.5832411837503660e-01,1.8976067900324455e+01,8.5014378373600135e-03,3.5800000000000000e+02
1.8200000000000000e+05,-1.2074544507997209e+00,1.2344475402717057e+00,2.5890139339893736e-01,1.8985297066066067e+01,6.4580963840858022e-03,5.3600000000000000e+02
1.8300000000000000e+05,-1.2074017901541523e+00,1.2334515418153589e+00,2.5829996830618412e-01,1.8978105019061161e+01,5.8652548346730350e-03,4.4900000000000000e+02
1.8400000000000000e+05,-1.2075181520752605e+00,1.2340058075953191e+00,2.5831900370106686e-01,1.8989033291267472e+01,6.2149662230096582e-03,4.2700000000000000e+02
1.8500000000000000e+05,-1.2075044053815924e+00,1.2325680317788081e+00,2.5800665942346257e-01,1.8964462118387072e+01,6.6019913405873489e-03,4.5500000000000000e+02
1.8600000000000000e+05,-1.2075370024892340e+00,1.2311169833620221e+00,2.5799561561496981e-01,1.8933149538800091e+01,5.2385739861613642e-03,4.9900000000000000e+02
1.8700000000000000e+05,-1.2075352538221720e+00,1.2309326611432172e+00,2.5837590440692831e-01,1.8957485332030895e+01,5.0416441623306833e-03,4.5300000000000000e+02
1.8800000000000000e+05,-1.2075311035579599e+00,1.2333287298884998e+00,2.5867105760075743e-01,1.8991060880735088e+01,3.3478678304902630e-03,5.2100000000000000e+02
1.8900000000000000e+05,-1.2075394706906313e+00,1.2328268185950846e+00,2.5895708885138174e-01,1.8989860175492399e+01,3.5507814773466807e-03,4.5000000000000000e+02
1.9000000000000000e+05,-1.2074655922863564e+00,1.2322549089063211e+00,2.5888078878532217e-01,1.8927716037981153e+01,3.5753956558123379e-03,4.4500000000000000e+02
1.9100000000000000e+05,-1.2075476568185506e+00,1.2318305888070427e+00,2.5904442254229038e-01,1.8914053065684939e+01,3.8450911251773552e-03,4.3000000000000000e+02
1.9200000000000000e+05,-1.2076294394300029e+00,1.2366822913777975e+00,2.5949013937427412e-01,1.8981595751302930e+01,2.0355037213347846e-03,5.1400000000000000e+02
1.9300000000000000e+05,-1.2076201677711516e+00,1.2357930453425374e+00,2.5908227807109807e-01,1.8952427806098772e+01,1.5507497370479944e-03,4.4600000000000000e+02
1.9400000000000000e+05,-1.2075952185813474e+00,1.2384252061770491e+00,2.5908400601027831e-01,1.8966013795446241e+01,2.0051765197086611e-03,4.7400000000000000e+02
1.9500000000000000e+05,-1.2075259614053262e+00,1.2379655351060137e+00,2.5873626930118304e-01,1.8955057658203653e+01,2.9128248060266361e-03,5.2500000000000000e+02
1.9600000000000000e+05,-1.2075724996301040e+00,1.2376661198727561e+00,2.5876783791919428e-01,1.8941035776421806e+01,1.7232947791082699e-03,4.5200000000000000e+02
1.9700000000000000e+05,-1.2074457997675139e+00,1.2377588784476454e+00,2.5812589783808204e-01,1.8936771736714771e+01,1.5700935528246049e-03,4.8000000000000000e+02
1.9800000000000000e+05,-1.2075832192766702e+00,1.2402827686397966e+00,2.5871902162110294e-01,1.8965349908750863e+01,-3.3353366902187361e-04,3.8900000000000000e+02
1.9900000000000000e+05,-1.2076146602278381e+00,1.2425153956376866e+00,2.5881506876849864e-01,1.9008657000897092e+01,-1.4636484238772672e-03,3.9800000000000000e+02
2.0000000000000000e+05,-1.2076336618316907e+00,1.2432487603326889e+00,2.5898468632656835e-01,1.9030740033918317e+01,-2.6361055694721523e-03,4.1800000000000000e+02
2.0100000000000000e+05,-1.2077660061392730e+00,1.2431265489374508e+00,2.5960512634265503e-01,1.9041608166137870e+01,-4.5319053139039108e-03,4.5800000000000000e+02
2.0200000000000000e+05,-1.2078336245860168e+00,1.2454973028944147e+00,2.5990922693452012e-01,1.9069997950504785e+01,-5.7745691853010629e-03,4.3100000000000000e+02
2.0300000000000000e+05,-1.2080125713666434e+00,1.2496849658620905e+00,2.6055893813330966e-01,1.9190077990452281e+01,-6.3959660297239918e-03,3.4000000000000000e+02
2.0400000000000000e+05,-1.2080486982906946e+00,1.2494194526781133e+00,2.6077871554551202e-01,1.9184901408275248e+01,-4.9649205150955143e-03,4.8000000000000000e+02
2.0500000000000000e+05,-1.2080797654645588e+00,1.2495160927062190e+00,2.6083205081926431e-01,1.9180568985400708e+01,-4.6256908502885349e-03,4.4300000000000000e+02
2.0600000000000000e+05,-1.2081046815306722e+00,1.2495145355889892e+00,2.6103789544710948e-01,1.9183412336329084e+01,-3.1774724394541777e-03,4.0900000000000000e+02
2.0700000000000000e+05,-1.2081071830570866e+00,1.2482905388937475e+00,2.6085134250559178e-01,1.9157061696680756e+01,-2.3324343843749550e-03,5.2700000000000000e+02
2.0800000000000000e+05,-1.2081173768395344e+00,1.2487051605430175e+00,2.6130606944197388e-01,1.9156575306417217e+01,-1.8331822923928251e-03,4.2800000000000000e+02
2.0900000000000000e+05,-1.2082216711881761e+00,1.2487767041979574e+00,2.6182664197778960e-01,1.9162978962276544e+01,-9.5878727852976783e-04,3.6300000000000000e+02
2.1000000000000000e+05,-1.2081465921590848e+00,1.2480269472045824e+00,2.6119047052156896e-01,1.9159955422417383e+01,-6.0046142637416010e-04,4.3400000000000000e+02
2.1100000000000000e+05,-1.2080679001521319e+00,1.2476349094376422e+00,2.6115266633807421e-01,1.9132046395546052e+01,-1.0300484357894039e-03,3.9500000000000000e+02
2.1200000000000000e+05,-1.2080433464936486e+00,1.2467428572367680e+00,2.6104451158249253e-01,1.9114887291306651e+01,-2.0804029226277236e-03,3.5200000000000000e+02
2.1300000000000000e+05,-1.2081132835057113e+00,1.2458262608256012e+00,2.6132759353242474e-01,1.9088265749762968e+01,-2.4111917314942181e-03,4.4400000000000000e+02
2.1400000000000000e+05,-1.2081775201985037e+00,1.2463265733005453e+00,2.6159758015149459e-01,1.9105625944876845e+01,-2.6426103149050704e-03,4.4900000000000000e+02
2.1500000000000000e+05,-1.2082220780368464e+00,1.2454233325787654e+00,2.6167997474430349e-01,1.9105508727431545e+01,-2.4785873088962376e-03,4.5900000000000000e+02
2.1600000000000000e+05,-1.2082436771126059e+00,1.2441790256976775e+00,2.6175907750427085e-01,1.9081999208379536e+01,-1.2188716718904080e-03,4.6700000000000000e+02
2.1700000000000000e+05,-1.2081029234888319e+00,1.2437133597507253e+00,2.6125165897853003e-01,1.9081118057528972e+01,-1.0455539375394582e-03,4.3500000000000000e+02
2.1800000000000000e+05,-1.2080273370305641e+00,1.2426049203074097e+00,2.6104214544887411e-01,1.9064083221990277e+01,-7.4027756753409395e-04,4.6000000000000000e+02
2.1900000000000000e+05,-1.2080397121474331e+00,1.2423033724394879e+00,2.6127682065378699e-01,1.9051336067794782e+01,-2.0933694366692388e-03,3.6400000000000000e+02
2.2000000000000000e+05,-1.2081115085840519e+00,1.2437921064644495e+00,2.6161898695915015e-01,1.9096983204049451e+01,-9.7981940991177319e-04,5.0300000000000000e+02
2.2100000000000000e+05,-1.2080844317446526e+00,1.2427979552830948e+00,2.6151623748308833e-01,1.9053206930004208e+01,-8.7012049719232046e-04,4.5800000000000000e+02
2.2200000000000000e+05,-1.2080918441808821e+00,1.2416905249088914e+00,2.6189313336426412e-01,1.9053065355614013e+01,-1.1627762938004784e-03,4.0300000000000000e+02
2.2300000000000000e+05,-1.2080363428863548e+00,1.2414823354168525e+00,2.6169780068250814e-01,1.9046688378449261e+01,-4.8379267357545483e-04,4.4700000000000000e+02
2.2400000000000000e+05,-1.2082804652657801e+00,1.2454614601918164e+00,2.6247242757844830e-01,1.9129548045226979e+01,1.4603227217735635e-03,4.0900000000000000e+02
2.2500000000000000e+05,-1.2083209185736952e+00,1.2467021923514241e+00,2.6264839934044737e-01,1.9147991030991044e+01,3.1874302780876529e-04,3.9700000000000000e+02
2.2600000000000000e+05,-1.2084158034698962e+00,1.2480316245113905e+00,2.6300198892925253e-01,1.9160099566243737e+01,-1.1836452051097119e-03,4.0700000000000000e+02
2.2700000000000000e+05,-1.2086002814965573e+00,1.2503275355027956e+00,2.6381567702344921e-01,1.9242003570175690e+01,-3.1500191629111767e-03,3.9400000000000000e+02
2.2800000000000000e+05,-1.2085538002026306e+00,1.2489885824207301e+00,2.6350482563672967e-01,1.9204396986571975e+01,-2.7065835237564746e-03,4.5000000000000000e+02
2.2900000000000000e+05,-1.2086006502155013e+00,1.2487959400142852e+00,2.6381462853873999e-01,1.9219434603262652e+01,-4.1544523823040073e-03,4.2700000000000000e+02
2.3000000000000000e+05,-1.2085116151668907e+00,1.2480894330895151e+00,2.6327185533975939e-01,1.9217718136953522e+01,-4.5566432319859478e-03,4.1300000000000000e+02
2.3100000000000000e+05,-1.2085789888355460e+00,1.2475850224556984e+00,2.6341722005532442e-01,1.9232154801995677e+01,-5.7538766065947768e-03,4.0500000000000000e+02
2.3200000000000000e+05,-1.2086464390239697e+00,1.2472838070628112e+00,2.6368421903353867e-01,1.9256843094175530e+01,-7.0998939659742844e-03,5.0300000000000000e+02
2.3300000000000000e+05,-1.2085187831811881e+00,1.2464416372860494e+00,2.6331510916262163e-01,1.9232135890365136e+01,-7.3597591855828950e-03,4.5500000000000000e+02
2.3400000000000000e+05,-1.2084995256430529e+00,1.2467141741171872e+00,2.6322227255439079e-01,1.9208818628723527e+01,-6.3301011534138739e-03,4.3000000000000000e+02
2.3500000000000000e+05,-1.2084206875715422e+00,1.2470680136412335e+00,2.6310857187841757e-01,1.9198843859792959e+01,-5.5892528116901633e-03,4.5500000000000000e+02
2.3600000000000000e+05,-1.2084400066101415e+00,1.2466914986395448e+00,2.6309559599323729e-01,1.9178461601067223e+01,-4.5140009999957622e-03,4.7500000000000000e+02
2.3700000000000000e+05,-1.2083910088986967e+00,1.2466225771326107e+00,2.6279180256623391e-01,1.9199653994888983e+01,-4.9507069590423673e-03,4.1300000000000000e+02
2.3800000000000000e+05,-1.2083473808933576e+00,1.2469317018391040e+00,2.6268245721656636e-01,1.9204051309785452e+01,-5.9047861143440572e-03,4.3200000000000000e+02
2.3900000000000000e+05,-1.2083610110417948e+00,1.2465576041817157e+00,2.6281621729616195e-01,1.9183685563156839e+01,-7.0574757009384901e-03,4.7700000000000000e+02
2.4000000000000000e+05,-1.2083621005745808e+00,1.2454908342750364e+00,2.6276795200853331e-01,1.9147073895605363e+01,-7.2641936908596216e-03,5.0500000000000000e+02
2.4100000000000000e+05,-1.2084432014804918e+00,1.2463531211298384e+00,2.6302774677283497e-01,1.9157639281115934e+01,-8.1779432450487747e-03,4.0900000000000000e+02
2.4200000000000000e+05,-1.2084778781905861e+00,1.2462230916182004e+00,2.6320217685050890e-01,1.9140114976021408e+01,-8.1368568724922638e-03,4.5500000000000000e+02
2.4300000000000000e+05,-1.2085848309266216e+00,1.2465908459856414e+00,2.6371443430273950e-01,1.9173952213155403e+01,-9.6828150912959213e-03,4.6600000000000000e+02
2.4400000000000000e+05,-1.2087721566714891e+00,1.2494891520002764e+00,2.6445875734115842e-01,1.9242088210095623e+01,-1.1468247056364522e-02,4.3300000000000000e+02
2.4500000000000000e+05,-1.2088130558650780e+00,1.2486775024821226e+00,2.6448075722139908e-01,1.9196761401395431e+01,-1.1097832253745903e-02,4.7900000000000000e+02
2.4600000000000000e+05,-1.2087882874459859e+00,1.2496587394661118e+00,2.6434657785943960e-01,1.9201655714249327e+01,-1.0198911793041492e-02,4.3500000000000000e+02
2.4700000000000000e+05,-1.2088094785041357e+00,1.2497159567830447e+00,2.6429964352371044e-01,1.9215636890865785e+01,-9.4127402318209246e-03,4.5400000000000000e+02
2.4800000000000000e+05,-1.2087619404760463e+00,1.2488892055361147e+00,2.6415453969943670e-01,1.9192848550305524e+01,-9.2048318353555019e-03,4.5400000000000000e+02
2.4900000000000000e+05,-1.2087688101654210e+00,1.2489105643489387e+00,2.6410944132754488e-01,1.9164552451233483e+01,-8.4366327846072901e-03,5.0100000000000000e+02
2.5000000000000000e+05,-1.2088039047843808e+00,1.2498252925079214e+00,2.6413411346354615e-01,1.9175186974256743e+01,-7.3644205423178313e-03,5.2000000000000000e+02
2.5100000000000000e+05,-1.2088013991976128e+00,1.2495854664020447e+00,2.6404428169608885e-01,1.9176424455832233e+01,-7.1415701531069601e-03,4.0300000000000000e+02
2.5200000000000000e+05,-1.2088697465486249e+00,1.2490066183166468e+00,2.6422272629870514e-01,1.9134737240587281e+01,-8.3394659148177987e-03,3.9600000000000000e+02
2.5300000000000000e+05,-1.2087757854712036e+00,1.2483219443187814e+00,2.6396135291955369e-01,1.9118523572188799e+01,-7.6510517744989145e-03,4.7100000000000000e+02
2.5400000000000000e+05,-1.2086838732918375e+00,1.2480344055751529e+00,2.6352682666603672e-01,1.9120137086279453e+01,-8.0539643544710448e-03,4.2300000000000000e+02
2.5500000000000000e+05,-1.2086957208010949e+00,1.2476374687098035e+00,2.6321620307371346e-01,1.9095364808810267e+01,-7.6166956208014872e-03,4.2500000000000000e+02
2.5600000000000000e+05,-1.2089566154038460e+00,1.2531638579742623e+00,2.6423339654923222e-01,1.9230825876466717e+01,-5.5415652673231740e-03,3.9600000000000000e+02
2.5700000000000000e+05,-1.2091482328862535e+00,1.2560302066700995e+00,2.6510493149832098e-01,1.9320212417162633e+01,-3.6203263800529961e-03,4.9300000000000000e+02
2.5800000000000000e+05,-1.2092591986077574e+00,1.2582023597150915e+00,2.6575598059697447e-01,1.9383796459178942e+01,-1.9277105515094902e-03,4.3200000000000000e+02
2.5900000000000000e+05,-1.2091990957563870e+00,1.2589408057071725e+00,2.6564792703503076e-01,1.9380319747470782e+01,-1.6865041061617523e-03,5.2300000000000000e+02
2.6000000000000000e+05,-1.2091487051972876e+00,1.2578896147264862e+00,2.6532601316918014e-01,1.9352332824267933e+01,-1.0282989296195016e-03,4.5000000000000000e+02
2.6100000000000000e+05,-1.2091570147240815e+00,1.2576707495369799e+00,2.6534903601901910e-01,1.9346267802786095e+01,-9.2094953659181385e-04,4.9000000000000000e+02
2.6200000000000000e+05,-1.2090859767710811e+00,1.2564854786254627e+00,2.6504931278888250e-01,1.9320453421625022e+01,-5.2275563833725823e-04,3.5800000000000000e+02
2.6300000000000000e+05,-1.2090907544077780e+00,1.2560478499219445e+00,2.6493875023288888e-01,1.9295227281848891e+01,2.4224717776738492e-04,4.9700000000000000e+02
2.6400000000000000e+05,-1.2090511304881422e+00,1.2547172849146289e+00,2.6476973572069801e-01,1.9275438995456991e+01,-4.2194915928348757e-04,4.4200000000000000e+02
2.6500000000000000e+05,-1.2092223331232712e+00,1.2552922941966547e+00,2.6540517299934718e-01,1.9296306360180004e+01,-2.0549214908622986e-03,4.1000000000000000e+02
2.6600000000000000e+05,-1.2092055011071388e+00,1.2548413156970228e+00,2.6516795049642672e-01,1.9285250768008574e+01,-2.4355077612490178e-03,4.2900000000000000e+02
2.6700000000000000e+05,-1.2091925779304198e+00,1.2533533115998174e+00,2.6496847858247724e-01,1.9279970975502884e+01,-2.4237502855794547e-03,3.7500000000000000e+02
2.6800000000000000e+05,-1.2092869429591682e+00,1.2540543327154410e+00,2.6498911384659013e-01,1.9291271556485853e+01,-3.3705284681773574e-03,4.3300000000000000e+02
2.6900000000000000e+05,-1.2093737383875895e+00,1.2551828306271393e+00,2.6547992851327690e-01,1.9329083368504264e+01,-4.8338993163594187e-03,4.4100000000000000e+02
2.7000000000000000e+05,-1.2093671504920354e+00,1.2550134227944909e+00,2.6533343857985708e-01,1.9312546445825394e+01,-5.6015486979677856e-03,4.0800000000000000e+02
2.7100000000000000e+05,-1.2093069398267904e+00,1.2546285878181356e+00,2.6537118866720050e-01,1.9291130210968458e+01,-6.5869221884790096e-03,4.1800000000000000e+02
2.7200000000000000e+05,-1.2093111606207330e+00,1.2547497125313687e+00,2.6538586714754725e-01,1.9280739460868880e+01,-7.4835156856040974e-03,3.5900000000000000e+02
2.7300000000000000e+05,-1.2093234640166153e+00,1.2540561992106329e+00,2.6555994758260959e-01,1.9280437429961431e+01,-8.5979675898623081e-03,4.0200000000000000e+02
2.7400000000000000e+05,-1.2094354947609680e+00,1.2564063002731323e+00,2.6610136003153273e-01,1.9343548729483192e+01,-9.5954074985127799e-03,4.1800000000000000e+02
2.7500000000000000e+05,-1.2094473292824390e+00,1.2566897128869339e+00,2.6621360013236317e-01,1.9359896111013715e+01,-8.6769729928254796e-03,4.6100000000000000e+02
2.7600000000000000e+05,-1.2094109985108750e+00,1.2561038667461415e+00,2.6613241890427930e-01,1.9345228843855626e+01,-8.8052715388712358e-03,4.6600000000000000e+02
2.7700000000000000e+05,-1.2093888830726243e+00,1.2561444449523960e+00,2.6599929242132697e-01,1.9333897689566260e+01,-8.2191761040573859e-03,4.3800000000000000e+02
2.7800000000000000e+05,-1.2093391480606186e+00,1.2558666692284532e+00,2.6575443523584447e-01,1.9330483926092242e+01,-8.5294432394128084e-03,4.3900000000000000e+02
2.7900000000000000e+05,-1.2093706384564931e+00,1.2555478520617827e+00,2.6598641223508163e-01,1.9318479760798429e+01,-8.3167533449700886e-03,4.8700000000000000e+02
2.8000000000000000e+05,-1.2094068592612168e+00,1.2558805010082525e+00,2.6603046506976757e-01,1.9313705982747297e+01,-7.4472725097410363e-03,4.4300000000000000e+02
2.8100000000000000e+05,-1.2093789790783662e+00,1.2542957497793801e+00,2.6567913459382703e-01,1.9303646655235994e+01,-7.1135245070302246e-03,4.8600000000000000e+02
2.8200000000000000e+05,-1.2092661728149900e+00,1.2539637904183110e+00,2.6520486186219200e-01,1.9296295804061320e+01,-7.3357940220070139e-03,4.7900000000000000e+02
2.8300000000000000e+05,-1.2093304617298173e+00,1.2555305786007820e+00,2.6546083317726793e-01,1.9334880003787127e+01,-8.2579699365019910e-03,4.9100000000000000e+02
2.8400000000000000e+05,-1.2093565955753676e+00,1.2551173661438750e+00,2.6558431572424041e-01,1.9329406914492665e+01,-8.3119029510459481e-03,4.4300000000000000e+02
2.8500000000000000e+05,-1.2094320809400669e+00,1.2563976717925067e+00,2.6601938677408149e-01,1.9364065869817356e+01,-7.5903988056182257e-03,4.6100000000000000e+02
2.8600000000000000e+05,-1.2094071786462286e+00,1.2563510800385100e+00,2.6584625141170837e-01,1.9346863683789305e+01,-8.2175455680224899e-03,4.0600000000000000e+02
2.8700000000000000e+05,-1.2093671450622123e+00,1.2558928410215029e+00,2.6569137389765191e-01,1.9356600300194906e+01,-8.5851530134041336e-03,4.4000000000000000e+02
2.8800000000000000e+05,-1.2093945073107384e+00,1.2554474096358617e+00,2.6570306179492431e-01,1.9369062784886420e+01,-8.6215412446484559e-03,4.0400000000000000e+02
2.8900000000000000e+05,-1.2094549845848284e+00,1.2553410086450438e+00,2.6593981508714504e-01,1.9353389272698518e+01,-9.7478468932633462e-03,4.2500000000000000e+02
2.9000000000000000e+05,-1.2094274330088517e+00,1.2551975545045229e+00,2.6588607022044752e-01,1.9325731406043580e+01,-1.0236641425374395e-02,4.5700000000000000e+02
2.9100000000000000e+05,-1.2094331634599194e+00,1.2554990387707727e+00,2.6599852749646913e-01,1.9310458245261536e+01,-9.2711537073755755e-03,5.1200000000000000e+02
2.9200000000000000e+05,-1.2093582727456413e+00,1.2553975152276913e+00,2.6561716398231516e-01,1.9307546744898900e+01,-8.8297129119420826e-03,3.9700000000000000e+02
2.9300000000000000e+05,-1.2092837567107280e+00,1.2543008614905173e+00,2.6509547748983792e-01,1.9315521912933683e+01,-8.9598840959587162e-03,5.1100000000000000e+02
2.9400000000000000e+05,-1.2093082931690708e+00,1.2545657337330138e+00,2.6536575130696838e-01,1.9340258033401852e+01,-9.8962886180659244e-03,4.4400000000000000e+02
2.9500000000000000e+05,-1.2093064854017443e+00,1.2544342687087919e+00,2.6546192216297571e-01,1.9333946414637364e+01,-9.5436795129508027e-03,4.3300000000000000e+02
2.9600000000000000e+05,-1.2093038705950319e+00,1.2547869316089317e+00,2.6549178043317423e-01,1.9346780494270387e+01,-9.9123736068459228e-03,4.4300000000000000e+02
2.9700000000000000e+05,-1.2092957683644163e+00,1.2542603423909593e+00,2.6561611745414998e-01,1.9339841663175896e+01,-1.0879407813441705e-02,4.2500000000000000e+02
2.9800000000000000e+05,-1.2093018815373102e+00,1.2534645562664586e+00,2.6563233428746885e-01,1.9341747524864289e+01,-1.1730610803319452e-02,4.4300000000000000e+02
2.9900000000000000e+05,-1.2092960224213298e+00,1.2530867439122630e+00,2.6542999438128967e-01,1.9329682172684791e+01,-1.2136694358881744e-02,4.4000000000000000e+02
3.0000000000000000e+05,-1.2092359942133526e+00,1.2536270427373086e+00,2.6538361538794869e-01,1.9298781514612909e+01,-1.1274545751514162e-02,4.7100000000000000e+02
3.0100000000000000e+05,-1.2092283995734234e+00,1.2522512730872424e+00,2.6522955073238957e-01,1.9289244689258286e+01,-1.1483350553652644e-02,4.5500000000000000e+02
3.0200000000000000e+05,-1.2092018735037302e+00,1.2516896776095463e+00,2.6513691179830529e-01,1.9277499353565979e+01,-1.1234540614103927e-02,4.2200000000000000e+02
3.0300000000000000e+05,-1.2091954647014367e+00,1.2516897972353844e+00,2.6519905049818315e-01,1.9271817710759652e+01,-1.0985137012749134e-02,4.3200000000000000e+02
3.0400000000000000e+05,-1.2093138591649371e+00,1.2538393613184176e+00,2.6570027730171941e-01,1.9322782921693513e+01,-1.2322319663422159e-02,4.9000000000000000e+02
3.0500000000000000e+05,-1.2093257563089959e+00,1.2532974233018246e+00,2.6570607145550346e-01,1.9332235861788156e+01,-1.2121009439313313e-02,4.0900000000000000e+02
3.0600000000000000e+05,-1.2093795363413846e+00,1.2542577847136980e+00,2.6588536883866393e-01,1.9334066221170513e+01,-1.2397381871301074e-02,3.8600000000000000e+02
3.0700000000000000e+05,-1.2093839678046652e+00,1.2541289909851103e+00,2.6590117377467826e-01,1.9334298688113996e+01,-1.2201739570880877e-02,4.0200000000000000e+02
3.0800000000000000e+05,-1.2093433706384069e+00,1.2541636727968479e+00,2.6596338161239735e-01,1.9317121526931224e+01,-1.1717340203440898e-02,4.3100000000000000e+02
3.0900000000000000e+05,-1.2092671544752283e+00,1.2537403889477903e+00,2.6562399069905923e-01,1.9309082447847210e+01,-1.1439238869777119e-02,4.7500000000000000e+02
3.1000000000000000e+05,-1.2093608649649519e+00,1.2560675412047306e+00,2.6594752113702858e-01,1.9350613696402306e+01,-1.1873348795649045e-02,4.8600000000000000e+02
3.1100000000000000e+05,-1.2093016581940250e+00,1.2551957167116194e+00,2.6566484512911531e-01,1.9335298741825628e+01,-1.2118948170584660e-02,4.6800000000000000e+02
3.1200000000000000e+05,-1.2093195133989956e+00,1.2541489075876295e+00,2.6583520565639213e-01,1.9317865424435674e+01,-1.3100390703875949e-02,4.9100000000000000e+02
3.1300000000000000e+05,-1.2093312960661466e+00,1.2541811185402469e+00,2.6561791336129920e-01,1.9325900330556070e+01,-1.2944695064871998e-02,4.2500000000000000e+02
3.1400000000000000e+05,-1.2092888876150076e+00,1.2545661153375376e+00,2.6549328266470490e-01,1.9324571337923469e+01,-1.3385072818239432e-02,4.4300000000000000e+02
3.1500000000000000e+05,-1.2092639309081559e+00,1.2544757480753914e+00,2.6542611372662311e-01,1.9317689652127875e+01,-1.2822248976987374e-02,4.6800000000000000e+02
3.1600000000000000e+05,-1.2091742272967492e+00,1.2546234635174693e+00,2.6500464792832934e-01,1.9310759863863002e+01,-1.2700493827551179e-02,5.0100000000000000e+02
3.1700000000000000e+05,-1.2091792691505705e+00,1.2541042081825253e+00,2.6516863511471572e-01,1.9304385345395026e+01,-1.2942814060523469e-02,4.5800000000000000e+02
3.1800000000000000e+05,-1.2091482023641436e+00,1.2533447027025835e+00,2.6501205577969883e-01,1.9276805220410530e+01,-1.2525837182901940e-02,5.0500000000000000e+02
3.1900000000000000e+05,-1.2091319541318051e+00,1.2534812350281754e+00,2.6502096388412577e-01,1.9279724574644025e+01,-1.3190773696634179e-02,4.6900000000000000e+02
3.2000000000000000e+05,-1.2091820572435710e+00,1.2538837472973987e+00,2.6537326445854853e-01,1.9291041121333471e+01,-1.4330041156121387e-02,4.0100000000000000e+02
3.2100000000000000e+05,-1.2091793639272153e+00,1.2542291201260822e+00,2.6527234338833838e-01,1.9292792975068892e+01,-1.4881713764131577e-02,4.5100000000000000e+02
3.2200000000000000e+05,-1.2091772308160533e+00,1.2544761791226746e+00,2.6546049934627530e-01,1.9298621884494796e+01,-1.4201551392697537e-02,5.0300000000000000e+02
